ClusteringMethod	ComputationTime	K_LB	K	CCI	NHO	ATD	DMT
499	654	7	1	1	17.5	50	-90.297069 38.71822,-90.29686799999999 38.718124
855	503	4	1	1	105.0	300	-90.306845 38.724771000000004,-90.306952 38.724560000000004
503	855	4	1	1	105.0	300	-90.306952 38.724560000000004,-90.306845 38.724771000000004
782	506	7	1	1	52.5	150	-90.284826 38.722081,-90.285505 38.721635000000006,-90.285568 38.721555,-90.28558199999999 38.721476,-90.28555999999999 38.721363000000004
506	782	7	1	1	52.5	150	-90.28555999999999 38.721363000000004,-90.28558199999999 38.721476,-90.285568 38.721555,-90.285505 38.721635000000006,-90.284826 38.722081
670	511	7	1	1	17.5	50	-90.311188 38.723307000000005,-90.31163699999999 38.722818000000004
511	670	7	1	1	17.5	50	-90.31163699999999 38.722818000000004,-90.311188 38.723307000000005
814	527	7	1	1	122.5	350	-90.305183 38.722081,-90.304577 38.722738,-90.304536 38.722759,-90.30448799999999 38.722764000000005,-90.30442799999999 38.722751,-90.304351 38.722712,-90.303719 38.722385
527	814	7	1	1	122.5	350	-90.303719 38.722385,-90.304351 38.722712,-90.30442799999999 38.722751,-90.30448799999999 38.722764000000005,-90.304536 38.722759,-90.304577 38.722738,-90.305183 38.722081
795	532	2	1	1	35.0	100	-90.320617 38.728283000000005,-90.32072699999999 38.728587000000005,-90.32072699999999 38.729007,-90.32072799999999 38.729393
532	795	2	1	1	35.0	100	-90.32072799999999 38.729393,-90.32072699999999 38.729007,-90.32072699999999 38.728587000000005,-90.320617 38.728283000000005
841	535	7	1	1	105.0	300	-90.3073 38.722022,-90.30672799999999 38.721741,-90.306615 38.721689000000005,-90.30656099999999 38.721680000000006,-90.306508 38.721689000000005,-90.306466 38.721706000000005,-90.306406 38.721749,-90.30632299999999 38.721844000000004,-90.305808 38.722398000000005
535	841	7	1	1	105.0	300	-90.305808 38.722398000000005,-90.30632299999999 38.721844000000004,-90.306406 38.721749,-90.306466 38.721706000000005,-90.306508 38.721689000000005,-90.30656099999999 38.721680000000006,-90.306615 38.721689000000005,-90.30672799999999 38.721741,-90.3073 38.722022
662	543	2	1	1	70.0	200	-90.31813 38.727339,-90.31794699999999 38.727494,-90.317923 38.727529000000004,-90.317939 38.727599000000005,-90.31826299999999 38.727791
543	662	2	1	1	70.0	200	-90.31826299999999 38.727791,-90.317939 38.727599000000005,-90.317923 38.727529000000004,-90.31794699999999 38.727494,-90.31813 38.727339
748	544	7	1	1	752.5	2150	-90.29200399999999 38.718232,-90.291923 38.718232
544	748	7	1	1	752.5	2150	-90.291923 38.718232,-90.29200399999999 38.718232
771	546	7	1	1	105.0	300	-90.30782599999999 38.722280000000005,-90.308792 38.722754
546	771	7	1	1	105.0	300	-90.308792 38.722754,-90.30782599999999 38.722280000000005
735	550	2	1	1	17.5	50	-90.31703399999999 38.725278,-90.316441 38.724981,-90.315985 38.724713
550	735	2	1	1	17.5	50	-90.315985 38.724713,-90.316441 38.724981,-90.31703399999999 38.725278
588	560	4	1	1	227.5	650	-90.30724199999999 38.725563,-90.307594 38.725011
560	588	4	1	1	227.5	650	-90.307594 38.725011,-90.30724199999999 38.725563
855	560	4	1	1	140.0	400	-90.307594 38.725011,-90.306845 38.724771000000004
560	855	4	1	1	140.0	400	-90.306845 38.724771000000004,-90.307594 38.725011
626	563	7	1	1	17.5	50	-90.282017 38.722599,-90.282355 38.722831
563	626	7	1	1	17.5	50	-90.282355 38.722831,-90.282017 38.722599
735	569	2	1	1	52.5	150	-90.315129 38.725742000000004,-90.315078 38.725524,-90.315097 38.725462,-90.315985 38.724713
569	735	2	1	1	52.5	150	-90.315985 38.724713,-90.315097 38.725462,-90.315078 38.725524,-90.315129 38.725742000000004
779	569	2	1	1	17.5	50	-90.315129 38.725742000000004,-90.31528499999999 38.725707,-90.31556099999999 38.725672,-90.315765 38.725674000000005,-90.31612399999999 38.725714,-90.31644 38.725794
569	779	2	1	1	17.5	50	-90.31644 38.725794,-90.31612399999999 38.725714,-90.315765 38.725674000000005,-90.31556099999999 38.725672,-90.31528499999999 38.725707,-90.315129 38.725742000000004
877	571	2	1	1	87.5	250	-90.31164 38.737912,-90.311594 38.737738,-90.311556 38.737662,-90.31132 38.737247,-90.311228 38.737208,-90.31115299999999 38.73722,-90.310842 38.737363,-90.310783 38.737426000000006,-90.310767 38.737492,-90.31082599999999 38.737577,-90.311393 38.738221
571	877	2	1	1	87.5	250	-90.311393 38.738221,-90.31082599999999 38.737577,-90.310767 38.737492,-90.310783 38.737426000000006,-90.310842 38.737363,-90.31115299999999 38.73722,-90.311228 38.737208,-90.31132 38.737247,-90.311556 38.737662,-90.311594 38.737738,-90.31164 38.737912
688	572	6	1	1	35.0	100	-90.310603 38.731428,-90.310464 38.731362000000004,-90.310437 38.731354,-90.31040499999999 38.731351000000004,-90.310367 38.731351000000004,-90.31031899999999 38.731356000000005,-90.310265 38.731378,-90.310222 38.731405,-90.31017899999999 38.731440000000006,-90.30985199999999 38.731778000000006,-90.309455 38.732146,-90.309415 38.732179,-90.309394 38.732218,-90.309388 38.732251000000005,-90.309418 38.732292,-90.30944699999999 38.732311,-90.31007199999999 38.732607
572	688	6	1	1	35.0	100	-90.31007199999999 38.732607,-90.30944699999999 38.732311,-90.309418 38.732292,-90.309388 38.732251000000005,-90.309394 38.732218,-90.309415 38.732179,-90.309455 38.732146,-90.30985199999999 38.731778000000006,-90.31017899999999 38.731440000000006,-90.310222 38.731405,-90.310265 38.731378,-90.31031899999999 38.731356000000005,-90.310367 38.731351000000004,-90.31040499999999 38.731351000000004,-90.310437 38.731354,-90.310464 38.731362000000004,-90.310603 38.731428
643	576	8	1	1	1312.5	3750	-90.288029 38.726119000000004,-90.28790799999999 38.7261,-90.28778399999999 38.726075,-90.287712 38.726052,-90.28741099999999 38.725843000000005,-90.28646699999999 38.72516
576	643	8	1	1	1312.5	3750	-90.28646699999999 38.72516,-90.28741099999999 38.725843000000005,-90.287712 38.726052,-90.28778399999999 38.726075,-90.28790799999999 38.7261,-90.288029 38.726119000000004
787	576	8	1	1	105.0	300	-90.28682099999999 38.724755,-90.28646699999999 38.72516
576	787	8	1	1	105.0	300	-90.28646699999999 38.72516,-90.28682099999999 38.724755
641	580	7	1	1	35.0	100	-90.282702 38.723068000000005,-90.28285199999999 38.722933000000005,-90.28303 38.72276,-90.283042 38.722743,-90.283047 38.72272,-90.283031 38.722699000000006,-90.282906 38.722603
580	641	7	1	1	35.0	100	-90.282906 38.722603,-90.283031 38.722699000000006,-90.283047 38.72272,-90.283042 38.722743,-90.28303 38.72276,-90.28285199999999 38.722933000000005,-90.282702 38.723068000000005
889	582	2	1	1	70.0	200	-90.310193 38.736776000000006,-90.310789 38.736551000000006
582	889	2	1	1	70.0	200	-90.310789 38.736551000000006,-90.310193 38.736776000000006
746	588	4	1	1	630.0	1800	-90.30724199999999 38.725563,-90.307178 38.725656,-90.30710599999999 38.725734,-90.306598 38.726186000000006,-90.306564 38.72621,-90.306507 38.726244,-90.30641 38.726288000000004,-90.306235 38.726350000000004,-90.30588399999999 38.726463
588	746	4	1	1	630.0	1800	-90.30588399999999 38.726463,-90.306235 38.726350000000004,-90.30641 38.726288000000004,-90.306507 38.726244,-90.306564 38.72621,-90.306598 38.726186000000006,-90.30710599999999 38.725734,-90.307178 38.725656,-90.30724199999999 38.725563
867	588	4	1	1	140.0	400	-90.30724199999999 38.725563,-90.30642499999999 38.725286000000004
588	867	4	1	1	140.0	400	-90.30642499999999 38.725286000000004,-90.30724199999999 38.725563
749	590	7	1	1	122.5	350	-90.298999 38.719309,-90.29883199999999 38.719225
590	749	7	1	1	122.5	350	-90.29883199999999 38.719225,-90.298999 38.719309
805	590	7	1	1	17.5	50	-90.29883199999999 38.719225,-90.298642 38.719129
590	805	7	1	1	17.5	50	-90.298642 38.719129,-90.29883199999999 38.719225
694	600	7	1	1	17.5	50	-90.300699 38.72052,-90.300512 38.720421
600	694	7	1	1	17.5	50	-90.300512 38.720421,-90.300699 38.72052
737	601	7	1	1	35.0	100	-90.292203 38.716375,-90.29199299999999 38.716584000000005,-90.291404 38.717115
601	737	7	1	1	35.0	100	-90.291404 38.717115,-90.29199299999999 38.716584000000005,-90.292203 38.716375
810	602	7	1	1	52.5	150	-90.305377 38.719776,-90.30345 38.718826
602	810	7	1	1	52.5	150	-90.30345 38.718826,-90.305377 38.719776
616	606	7	1	1	17.5	50	-90.288992 38.717061,-90.288343 38.716727000000006
606	616	7	1	1	17.5	50	-90.288343 38.716727000000006,-90.288992 38.717061
792	618	7	1	1	297.5	850	-90.290109 38.720626,-90.289949 38.720498000000006,-90.288872 38.719714,-90.288517 38.719434,-90.288502 38.719405,-90.288505 38.719368,-90.288528 38.719327,-90.28921299999999 38.718734000000005
618	792	7	1	1	297.5	850	-90.28921299999999 38.718734000000005,-90.288528 38.719327,-90.288505 38.719368,-90.288502 38.719405,-90.288517 38.719434,-90.288872 38.719714,-90.289949 38.720498000000006,-90.290109 38.720626
767	621	7	1	1	35.0	100	-90.307628 38.719973,-90.305943 38.719169
621	767	7	1	1	35.0	100	-90.305943 38.719169,-90.307628 38.719973
682	623	7	1	1	17.5	50	-90.28974099999999 38.716370000000005,-90.28970199999999 38.71638,-90.28967499999999 38.71638,-90.289645 38.716374,-90.289476 38.716279,-90.28944 38.716268,-90.28940399999999 38.716272000000004,-90.28936499999999 38.71629,-90.28930899999999 38.716334
623	682	7	1	1	17.5	50	-90.28930899999999 38.716334,-90.28936499999999 38.71629,-90.28940399999999 38.716272000000004,-90.28944 38.716268,-90.289476 38.716279,-90.289645 38.716374,-90.28967499999999 38.71638,-90.28970199999999 38.71638,-90.28974099999999 38.716370000000005
691	624	2	1	1	35.0	100	-90.30707299999999 38.740694000000005,-90.30702099999999 38.740689,-90.306821 38.740573000000005,-90.306542 38.740423,-90.30642599999999 38.740349,-90.30636299999999 38.740288,-90.30633999999999 38.740215000000006,-90.30635299999999 38.740166,-90.30644099999999 38.740061000000004,-90.306782 38.739752
624	691	2	1	1	35.0	100	-90.306782 38.739752,-90.30644099999999 38.740061000000004,-90.30635299999999 38.740166,-90.30633999999999 38.740215000000006,-90.30636299999999 38.740288,-90.30642599999999 38.740349,-90.306542 38.740423,-90.306821 38.740573000000005,-90.30702099999999 38.740689,-90.30707299999999 38.740694000000005
758	634	7	1	1	105.0	300	-90.297547 38.715197,-90.296701 38.716066000000005
634	758	7	1	1	105.0	300	-90.296701 38.716066000000005,-90.297547 38.715197
875	635	7	1	1	70.0	200	-90.30800099999999 38.724415,-90.30806899999999 38.724437,-90.30988099999999 38.725012,-90.310305 38.725155,-90.310395 38.725193000000004
635	875	7	1	1	70.0	200	-90.310395 38.725193000000004,-90.310305 38.725155,-90.30988099999999 38.725012,-90.30806899999999 38.724437,-90.30800099999999 38.724415
823	638	7	1	1	52.5	150	-90.303158 38.717842000000005,-90.30217999999999 38.718915,-90.302144 38.718927,-90.30210199999999 38.718929,-90.302049 38.718919,-90.30202 38.718903000000005
638	823	7	1	1	52.5	150	-90.30202 38.718903000000005,-90.302049 38.718919,-90.30210199999999 38.718929,-90.302144 38.718927,-90.30217999999999 38.718915,-90.303158 38.717842000000005
766	639	2	1	1	17.5	50	-90.318377 38.726101,-90.31782199999999 38.726572000000004
639	766	2	1	1	17.5	50	-90.31782199999999 38.726572000000004,-90.318377 38.726101
787	643	8	1	1	927.5	2650	-90.288029 38.726119000000004,-90.28801299999999 38.726042,-90.288095 38.725784000000004,-90.288169 38.725611,-90.288258 38.725473,-90.288444 38.725275,-90.288494 38.725211,-90.288496 38.725162000000005,-90.28845799999999 38.725101,-90.288429 38.725082,-90.288235 38.725039,-90.287218 38.72484,-90.28682099999999 38.724755
643	787	8	1	1	927.5	2650	-90.28682099999999 38.724755,-90.287218 38.72484,-90.288235 38.725039,-90.288429 38.725082,-90.28845799999999 38.725101,-90.288496 38.725162000000005,-90.288494 38.725211,-90.288444 38.725275,-90.288258 38.725473,-90.288169 38.725611,-90.288095 38.725784000000004,-90.28801299999999 38.726042,-90.288029 38.726119000000004
684	646	7	1	1	17.5	50	-90.29749 38.716164000000006,-90.29774099999999 38.716302000000006,-90.29872399999999 38.716778000000005,-90.29924899999999 38.717054000000005,-90.29926599999999 38.717089,-90.29926599999999 38.717128,-90.29924899999999 38.717162,-90.299168 38.717244
646	684	7	1	1	17.5	50	-90.299168 38.717244,-90.29924899999999 38.717162,-90.29926599999999 38.717128,-90.29926599999999 38.717089,-90.29924899999999 38.717054000000005,-90.29872399999999 38.716778000000005,-90.29774099999999 38.716302000000006,-90.29749 38.716164000000006
775	648	2	1	1	17.5	50	-90.31514299999999 38.735455,-90.315332 38.735559
648	775	2	1	1	17.5	50	-90.315332 38.735559,-90.31514299999999 38.735455
710	649	2	1	1	17.5	50	-90.310001 38.739134,-90.309382 38.738804
649	710	2	1	1	17.5	50	-90.309382 38.738804,-90.310001 38.739134
677	664	7	1	1	17.5	50	-90.28734 38.719212000000006,-90.28714599999999 38.719101
664	677	7	1	1	17.5	50	-90.28714599999999 38.719101,-90.28734 38.719212000000006
708	670	7	1	1	140.0	400	-90.311188 38.723307000000005,-90.309663 38.722624
670	708	7	1	1	140.0	400	-90.309663 38.722624,-90.311188 38.723307000000005
760	676	2	1	1	367.5	1050	-90.316666 38.730970000000006,-90.316993 38.731349,-90.31733399999999 38.731684,-90.31740599999999 38.731713000000006,-90.31749199999999 38.731725000000004,-90.317613 38.731676,-90.318485 38.731209
676	760	2	1	1	367.5	1050	-90.318485 38.731209,-90.317613 38.731676,-90.31749199999999 38.731725000000004,-90.31740599999999 38.731713000000006,-90.31733399999999 38.731684,-90.316993 38.731349,-90.316666 38.730970000000006
832	695	2	1	1	192.5	550	-90.31713099999999 38.729814000000005,-90.317048 38.729703,-90.317 38.72968,-90.31692 38.729690000000005,-90.31644 38.729884000000006
695	832	2	1	1	192.5	550	-90.31644 38.729884000000006,-90.31692 38.729690000000005,-90.317 38.72968,-90.317048 38.729703,-90.31713099999999 38.729814000000005
800	697	7	1	1	140.0	400	-90.301639 38.719498,-90.301441 38.7194
697	800	7	1	1	140.0	400	-90.301441 38.7194,-90.301639 38.719498
840	698	7	1	1	35.0	100	-90.285146 38.722327,-90.285168 38.722311000000005,-90.285879 38.721814,-90.286006 38.721702,-90.286092 38.721583,-90.286373 38.721375,-90.286419 38.721332000000004,-90.286425 38.721312000000005,-90.286411 38.721243,-90.28638799999999 38.721208000000004,-90.28558899999999 38.720635
698	840	7	1	1	35.0	100	-90.28558899999999 38.720635,-90.28638799999999 38.721208000000004,-90.286411 38.721243,-90.286425 38.721312000000005,-90.286419 38.721332000000004,-90.286373 38.721375,-90.286092 38.721583,-90.286006 38.721702,-90.285879 38.721814,-90.285168 38.722311000000005,-90.285146 38.722327
777	703	5	1	1	192.5	550	-90.293624 38.717139,-90.293627 38.718227000000006
703	777	5	1	1	192.5	550	-90.293627 38.718227000000006,-90.293624 38.717139
717	704	2	1	1	35.0	100	-90.31245299999999 38.737779,-90.31334799999999 38.737437,-90.31342099999999 38.737425,-90.313436 38.737427000000004,-90.313569 38.737507,-90.31369099999999 38.737602,-90.31379899999999 38.737723,-90.31391099999999 38.737882000000006,-90.31391099999999 38.737945,-90.313755 38.738098,-90.312913 38.738863
704	717	2	1	1	35.0	100	-90.312913 38.738863,-90.313755 38.738098,-90.31391099999999 38.737945,-90.31391099999999 38.737882000000006,-90.31379899999999 38.737723,-90.31369099999999 38.737602,-90.313569 38.737507,-90.313436 38.737427000000004,-90.31342099999999 38.737425,-90.31334799999999 38.737437,-90.31245299999999 38.737779
801	708	7	1	1	175.0	500	-90.309663 38.722624,-90.307638 38.721647000000004
708	801	7	1	1	175.0	500	-90.307638 38.721647000000004,-90.309663 38.722624
861	710	2	1	1	122.5	350	-90.309382 38.738804,-90.30893599999999 38.738526,-90.308855 38.738477,-90.30879999999999 38.738443000000004,-90.30865399999999 38.738276000000006
710	861	2	1	1	122.5	350	-90.30865399999999 38.738276000000006,-90.30879999999999 38.738443000000004,-90.308855 38.738477,-90.30893599999999 38.738526,-90.309382 38.738804
745	717	2	1	1	70.0	200	-90.312913 38.738863,-90.312641 38.739111,-90.31248099999999 38.739253000000005,-90.312438 38.739274,-90.31240799999999 38.739273000000004,-90.312377 38.739261000000006,-90.31138 38.738611000000006
717	745	2	1	1	70.0	200	-90.31138 38.738611000000006,-90.312377 38.739261000000006,-90.31240799999999 38.739273000000004,-90.312438 38.739274,-90.31248099999999 38.739253000000005,-90.312641 38.739111,-90.312913 38.738863
822	721	2	1	1	122.5	350	-90.31614499999999 38.728987000000004,-90.316126 38.728954,-90.31608 38.728861
721	822	2	1	1	122.5	350	-90.31608 38.728861,-90.316126 38.728954,-90.31614499999999 38.728987000000004
882	724	2	1	1	17.5	50	-90.31004999999999 38.736846,-90.31007899999999 38.736865,-90.310143 38.736881000000004,-90.310199 38.736922,-90.310465 38.737318,-90.310481 38.737351000000004,-90.310481 38.737376000000005,-90.31043 38.737423,-90.30979699999999 38.73774
724	882	2	1	1	17.5	50	-90.30979699999999 38.73774,-90.31043 38.737423,-90.310481 38.737376000000005,-90.310481 38.737351000000004,-90.310465 38.737318,-90.310199 38.736922,-90.310143 38.736881000000004,-90.31007899999999 38.736865,-90.31004999999999 38.736846
867	750	4	1	1	402.5	1150	-90.30548399999999 38.725957,-90.30584499999999 38.725717,-90.30623 38.725462,-90.30642499999999 38.725286000000004
750	867	4	1	1	402.5	1150	-90.30642499999999 38.725286000000004,-90.30623 38.725462,-90.30584499999999 38.725717,-90.30548399999999 38.725957
797	753	7	1	1	87.5	250	-90.300185 38.719549,-90.30198 38.720399
753	797	7	1	1	87.5	250	-90.30198 38.720399,-90.300185 38.719549
772	760	2	1	1	192.5	550	-90.31908 38.729739,-90.31889199999999 38.730418,-90.31866199999999 38.730982000000004,-90.318557 38.731120000000004,-90.318485 38.731209
760	772	2	1	1	192.5	550	-90.318485 38.731209,-90.318557 38.731120000000004,-90.31866199999999 38.730982000000004,-90.31889199999999 38.730418,-90.31908 38.729739
798	762	7	1	1	35.0	100	-90.293477 38.716376000000004,-90.292941 38.716826000000005
762	798	7	1	1	35.0	100	-90.292941 38.716826000000005,-90.293477 38.716376000000004
851	763	4	1	1	17.5	50	-90.30547999999999 38.724669000000006,-90.305437 38.724636000000004,-90.305309 38.724560000000004,-90.30524799999999 38.724542
763	851	4	1	1	17.5	50	-90.30524799999999 38.724542,-90.305309 38.724560000000004,-90.305437 38.724636000000004,-90.30547999999999 38.724669000000006
779	766	2	1	1	105.0	300	-90.31644 38.725794,-90.317157 38.726193,-90.31782199999999 38.726572000000004
766	779	2	1	1	105.0	300	-90.31782199999999 38.726572000000004,-90.317157 38.726193,-90.31644 38.725794
870	766	2	1	1	105.0	300	-90.319104 38.727432,-90.318536 38.727019000000006,-90.31782199999999 38.726572000000004
766	870	2	1	1	105.0	300	-90.31782199999999 38.726572000000004,-90.318536 38.727019000000006,-90.319104 38.727432
818	783	7	1	1	157.5	450	-90.302961 38.719351,-90.304891 38.720297
783	818	7	1	1	157.5	450	-90.304891 38.720297,-90.302961 38.719351
845	807	2	1	1	52.5	150	-90.30827 38.737611,-90.307628 38.738028,-90.307582 38.738084,-90.30756 38.738171,-90.30756799999999 38.738214000000006,-90.307589 38.738241,-90.308031 38.738628000000006,-90.308225 38.73894,-90.30826599999999 38.738988000000006
807	845	2	1	1	52.5	150	-90.30826599999999 38.738988000000006,-90.308225 38.73894,-90.308031 38.738628000000006,-90.307589 38.738241,-90.30756799999999 38.738214000000006,-90.30756 38.738171,-90.307582 38.738084,-90.307628 38.738028,-90.30827 38.737611
879	823	7	1	1	35.0	100	-90.30202 38.718903000000005,-90.30199499999999 38.718889000000004,-90.301965 38.718855000000005,-90.301959 38.718832000000006,-90.301965 38.718811,-90.301974 38.718796000000005,-90.30295199999999 38.717745
823	879	7	1	1	35.0	100	-90.30295199999999 38.717745,-90.301974 38.718796000000005,-90.301965 38.718811,-90.301959 38.718832000000006,-90.301965 38.718855000000005,-90.30199499999999 38.718889000000004,-90.30202 38.718903000000005
875	836	7	1	1	17.5	50	-90.310831 38.724724,-90.310395 38.725193000000004
836	875	7	1	1	17.5	50	-90.310395 38.725193000000004,-90.310831 38.724724
882	861	2	1	1	17.5	50	-90.30865399999999 38.738276000000006,-90.308893 38.738173,-90.308982 38.738137,-90.30979699999999 38.73774
861	882	2	1	1	17.5	50	-90.30979699999999 38.73774,-90.308982 38.738137,-90.308893 38.738173,-90.30865399999999 38.738276000000006
871	868	7	1	1	210.0	600	-90.29498099999999 38.715542000000006,-90.29675499999999 38.716363,-90.29684499999999 38.71642
868	871	7	1	1	210.0	600	-90.29684499999999 38.71642,-90.29675499999999 38.716363,-90.29498099999999 38.715542000000006
7	6	-1	0	1	0.0	0	-90.306871 38.732350000000004,-90.306986 38.732456000000006,-90.307047 38.732526,-90.30704499999999 38.732600000000005,-90.30701499999999 38.732643,-90.30693699999999 38.732692,-90.306677 38.732824
6	7	-1	0	1	0.0	0	-90.306677 38.732824,-90.30693699999999 38.732692,-90.30701499999999 38.732643,-90.30704499999999 38.732600000000005,-90.307047 38.732526,-90.306986 38.732456000000006,-90.306871 38.732350000000004
8	7	-1	0	1	0.0	0	-90.30648199999999 38.732688,-90.306677 38.732824
7	8	-1	0	1	0.0	0	-90.306677 38.732824,-90.30648199999999 38.732688
17	16	-1	0	1	0.0	0	-90.29272399999999 38.723912000000006,-90.29266299999999 38.723655,-90.29263599999999 38.723542,-90.292644 38.723472,-90.292711 38.723377000000006
16	17	-1	0	1	0.0	0	-90.292711 38.723377000000006,-90.292644 38.723472,-90.29263599999999 38.723542,-90.29266299999999 38.723655,-90.29272399999999 38.723912000000006
19	16	-1	0	1	0.0	0	-90.292711 38.723377000000006,-90.292614 38.723334
16	19	-1	0	1	0.0	0	-90.292614 38.723334,-90.292711 38.723377000000006
19	17	-1	0	1	0.0	0	-90.29272399999999 38.723912000000006,-90.29268099999999 38.723918000000005,-90.292622 38.723912000000006,-90.292588 38.723890000000004,-90.292547 38.723742,-90.292496 38.723534,-90.29249899999999 38.723441,-90.292542 38.723383000000005,-90.292614 38.723334
17	19	-1	0	1	0.0	0	-90.292614 38.723334,-90.292542 38.723383000000005,-90.29249899999999 38.723441,-90.292496 38.723534,-90.292547 38.723742,-90.292588 38.723890000000004,-90.292622 38.723912000000006,-90.29268099999999 38.723918000000005,-90.29272399999999 38.723912000000006
259	22	-1	0	1	0.0	0	-90.29591599999999 38.724548000000006,-90.295997 38.724573,-90.296053 38.724577000000004,-90.29614 38.724621000000006
22	259	-1	0	1	0.0	0	-90.29614 38.724621000000006,-90.296053 38.724577000000004,-90.295997 38.724573,-90.29591599999999 38.724548000000006
185	25	-1	0	1	0.0	0	-90.291485 38.724607000000006,-90.29152599999999 38.724607000000006,-90.29154299999999 38.724598
25	185	-1	0	1	0.0	0	-90.29154299999999 38.724598,-90.29152599999999 38.724607000000006,-90.291485 38.724607000000006
349	26	-1	0	1	0.0	0	-90.307604 38.721881,-90.309491 38.722806000000006
26	349	-1	0	1	0.0	0	-90.309491 38.722806000000006,-90.307604 38.721881
507	26	-1	0	1	0.0	0	-90.307604 38.721881,-90.30747799999999 38.72182
26	507	-1	0	1	0.0	0	-90.30747799999999 38.72182,-90.307604 38.721881
28	27	-1	0	1	0.0	0	-90.288005 38.720844,-90.287724 38.720702,-90.287222 38.720418,-90.28707899999999 38.720336
27	28	-1	0	1	0.0	0	-90.28707899999999 38.720336,-90.287222 38.720418,-90.287724 38.720702,-90.288005 38.720844
42	27	-1	0	1	0.0	0	-90.288005 38.720844,-90.28813 38.720712000000006
27	42	-1	0	1	0.0	0	-90.28813 38.720712000000006,-90.288005 38.720844
51	27	-1	0	1	0.0	0	-90.288005 38.720844,-90.28796899999999 38.720881000000006,-90.28779999999999 38.721031
27	51	-1	0	1	0.0	0	-90.28779999999999 38.721031,-90.28796899999999 38.720881000000006,-90.288005 38.720844
41	28	-1	0	1	0.0	0	-90.28707899999999 38.720336,-90.287177 38.720178000000004
28	41	-1	0	1	0.0	0	-90.287177 38.720178000000004,-90.28707899999999 38.720336
83	28	-1	0	1	0.0	0	-90.28707899999999 38.720336,-90.28693899999999 38.720258,-90.28572899999999 38.719620000000006,-90.285708 38.719613,-90.285686 38.7196,-90.28566699999999 38.719591
28	83	-1	0	1	0.0	0	-90.28566699999999 38.719591,-90.285686 38.7196,-90.285708 38.719613,-90.28572899999999 38.719620000000006,-90.28693899999999 38.720258,-90.28707899999999 38.720336
88	28	-1	0	1	0.0	0	-90.28707899999999 38.720336,-90.287049 38.720424,-90.28702 38.720468000000004,-90.286969 38.720552000000005
28	88	-1	0	1	0.0	0	-90.286969 38.720552000000005,-90.28702 38.720468000000004,-90.287049 38.720424,-90.28707899999999 38.720336
30	29	-1	0	1	0.0	0	-90.286998 38.72077,-90.28684299999999 38.720908
29	30	-1	0	1	0.0	0	-90.28684299999999 38.720908,-90.286998 38.72077
32	29	-1	0	1	0.0	0	-90.28684299999999 38.720908,-90.286749 38.720994000000005,-90.286722 38.721019000000005,-90.286722 38.72104,-90.286733 38.721066,-90.286773 38.721103,-90.287368 38.721445
29	32	-1	0	1	0.0	0	-90.287368 38.721445,-90.286773 38.721103,-90.286733 38.721066,-90.286722 38.72104,-90.286722 38.721019000000005,-90.286749 38.720994000000005,-90.28684299999999 38.720908
31	30	-1	0	1	0.0	0	-90.286998 38.72077,-90.28766499999999 38.721153
30	31	-1	0	1	0.0	0	-90.28766499999999 38.721153,-90.286998 38.72077
33	30	-1	0	1	0.0	0	-90.287134 38.720647,-90.286998 38.72077
30	33	-1	0	1	0.0	0	-90.286998 38.72077,-90.287134 38.720647
39	31	-1	0	1	0.0	0	-90.28766499999999 38.721153,-90.28759699999999 38.721214
31	39	-1	0	1	0.0	0	-90.28759699999999 38.721214,-90.28766499999999 38.721153
51	31	-1	0	1	0.0	0	-90.28779999999999 38.721031,-90.28766499999999 38.721153
31	51	-1	0	1	0.0	0	-90.28766499999999 38.721153,-90.28779999999999 38.721031
34	32	-1	0	1	0.0	0	-90.287449 38.721616000000004,-90.287427 38.721599000000005,-90.287374 38.721538,-90.287354 38.721481000000004,-90.287368 38.721445
32	34	-1	0	1	0.0	0	-90.287368 38.721445,-90.287354 38.721481000000004,-90.287374 38.721538,-90.287427 38.721599000000005,-90.287449 38.721616000000004
51	33	-1	0	1	0.0	0	-90.287134 38.720647,-90.28779999999999 38.721031
33	51	-1	0	1	0.0	0	-90.28779999999999 38.721031,-90.287134 38.720647
88	33	-1	0	1	0.0	0	-90.287134 38.720647,-90.286969 38.720552000000005
33	88	-1	0	1	0.0	0	-90.286969 38.720552000000005,-90.287134 38.720647
35	34	-1	0	1	0.0	0	-90.287449 38.721616000000004,-90.287776 38.721309000000005
34	35	-1	0	1	0.0	0	-90.287776 38.721309000000005,-90.287449 38.721616000000004
36	34	-1	0	1	0.0	0	-90.287449 38.721616000000004,-90.28750799999999 38.72166,-90.287646 38.721737000000005
34	36	-1	0	1	0.0	0	-90.287646 38.721737000000005,-90.28750799999999 38.72166,-90.287449 38.721616000000004
39	35	-1	0	1	0.0	0	-90.287776 38.721309000000005,-90.28759699999999 38.721214
35	39	-1	0	1	0.0	0	-90.28759699999999 38.721214,-90.287776 38.721309000000005
37	36	-1	0	1	0.0	0	-90.287646 38.721737000000005,-90.287827 38.721839
36	37	-1	0	1	0.0	0	-90.287827 38.721839,-90.287646 38.721737000000005
38	37	-1	0	1	0.0	0	-90.288049 38.721939000000006,-90.288029 38.721937000000004,-90.287943 38.721904,-90.287827 38.721839
37	38	-1	0	1	0.0	0	-90.287827 38.721839,-90.287943 38.721904,-90.288029 38.721937000000004,-90.288049 38.721939000000006
