ClusteringMethod	ComputationTime	K_LB	K	CCI	NHO	ATD	DMT
23	150	9	1	0	665.0	1900	-90.32399699999999 38.751174000000006,-90.323572 38.750972000000004,-90.323349 38.750839000000006,-90.322975 38.750562,-90.32240399999999 38.750170000000004,-90.32186 38.749813,-90.321708 38.749733000000006,-90.321557 38.749688000000006,-90.321334 38.749635000000005
23	213	9	1	0	17.5	50	-90.32399699999999 38.751174000000006,-90.324102 38.751224,-90.32426299999999 38.751290000000004
285	286	13	1	0	52.5	150	-90.328319 38.752497000000005,-90.32776399999999 38.751795
285	344	13	1	0	315.0	900	-90.328319 38.752497000000005,-90.3287 38.752328000000006,-90.330593 38.750694
74	72	7	1	0	210.0	600	-90.32280899999999 38.751349000000005,-90.322256 38.750947000000004,-90.322193 38.750903
74	73	7	1	0	140.0	400	-90.32280899999999 38.751349000000005,-90.32221299999999 38.751788000000005
74	75	7	1	0	35.0	100	-90.32280899999999 38.751349000000005,-90.32301199999999 38.751471,-90.32320999999999 38.751542,-90.323371 38.7516
289	286	8	1	0	52.5	150	-90.327159 38.751180000000005,-90.32776399999999 38.751795
289	48	8	1	0	17.5	50	-90.327159 38.751180000000005,-90.32690199999999 38.751304000000005
289	290	8	1	0	35.0	100	-90.327159 38.751180000000005,-90.32714399999999 38.751161,-90.327029 38.75101,-90.32677199999999 38.75076,-90.326471 38.750584
281	283	14	1	0	70.0	200	-90.33747799999999 38.745834,-90.33625199999999 38.746516
281	282	14	1	0	315.0	900	-90.33747799999999 38.745834,-90.337358 38.745714,-90.33694399999999 38.745399000000006,-90.336856 38.745357000000006,-90.336778 38.745354000000006,-90.33665599999999 38.745368000000006,-90.33560399999999 38.745520000000006
281	435	14	1	0	70.0	200	-90.33747799999999 38.745834,-90.33796199999999 38.745565000000006
413	53	3	1	0	332.5	950	-90.323319 38.745324000000004,-90.324568 38.744193
413	416	3	1	0	332.5	950	-90.323319 38.745324000000004,-90.322069 38.746465
440	292	19	1	0	122.5	350	-90.338341 38.745331,-90.339323 38.746067000000004
440	4	19	1	0	35.0	100	-90.338341 38.745331,-90.337537 38.744755000000005,-90.33741599999999 38.744654000000004
440	435	19	1	0	17.5	50	-90.338341 38.745331,-90.33796199999999 38.745565000000006
440	436	19	1	0	87.5	250	-90.338341 38.745331,-90.338427 38.745264000000006,-90.33856899999999 38.745152000000004,-90.338718 38.745076000000005,-90.338911 38.745003000000004,-90.339058 38.744974000000006,-90.340036 38.744836
345	341	13	1	0	262.5	750	-90.329871 38.750152,-90.33038499999999 38.749646000000006,-90.330602 38.749498,-90.33082499999999 38.749366,-90.331987 38.748776
345	286	13	1	0	245.0	700	-90.329871 38.750152,-90.329121 38.750778000000004,-90.32862 38.751249,-90.32847699999999 38.751365,-90.32776399999999 38.751795
345	344	13	1	0	17.5	50	-90.329871 38.750152,-90.330593 38.750694
345	347	13	1	0	35.0	100	-90.329871 38.750152,-90.329456 38.749841,-90.328964 38.749391
282	281	14	1	0	157.5	450	-90.33560399999999 38.745520000000006,-90.33665599999999 38.745368000000006,-90.336778 38.745354000000006,-90.336856 38.745357000000006,-90.33694399999999 38.745399000000006,-90.337358 38.745714,-90.33747799999999 38.745834
282	338	14	1	0	437.5	1250	-90.33560399999999 38.745520000000006,-90.33457 38.745652,-90.334414 38.745681000000005,-90.33421 38.745744,-90.334054 38.745811,-90.33211299999999 38.746824000000004
343	342	13	1	0	455.0	1300	-90.33206299999999 38.751773,-90.33133199999999 38.751231000000004
343	148	13	1	0	262.5	750	-90.33206299999999 38.751773,-90.33040899999999 38.753273,-90.33022799999999 38.753409000000005
28	27	12	1	0	560.0	1600	-90.335262 38.754762,-90.33668999999999 38.755801000000005,-90.337549 38.756431000000006,-90.337825 38.756636
28	252	12	1	0	17.5	50	-90.335262 38.754762,-90.33567 38.754428000000004
28	29	12	1	0	420.0	1200	-90.335262 38.754762,-90.33497399999999 38.754544,-90.334042 38.75386,-90.33352699999999 38.753483,-90.33312199999999 38.753187000000004
50	352	0	1	0	367.5	1050	-90.33152399999999 38.739055,-90.331575 38.739012,-90.332938 38.737824
240	238	10	1	0	35.0	100	-90.33034599999999 38.755717000000004,-90.33112399999999 38.756271000000005
240	237	10	1	0	52.5	150	-90.33034599999999 38.755717000000004,-90.330805 38.755293,-90.330862 38.755228,-90.33093099999999 38.755141
240	239	10	1	0	367.5	1050	-90.33034599999999 38.755717000000004,-90.328868 38.756944000000004,-90.32884999999999 38.757016,-90.328875 38.757059000000005,-90.32944699999999 38.757492000000006
306	307	16	1	0	227.5	650	-90.34879699999999 38.747951,-90.34890299999999 38.748028000000005,-90.34991199999999 38.748777000000004
306	481	16	1	0	70.0	200	-90.34879699999999 38.747951,-90.34934399999999 38.747530000000005,-90.349401 38.747492,-90.349436 38.747471000000004,-90.349482 38.747463,-90.34952799999999 38.747463,-90.34957399999999 38.747475,-90.349612 38.747496000000005
612	630	7	1	0	245.0	700	-90.32015299999999 38.748549000000004,-90.321125 38.747678
250	262	12	1	0	280.0	800	-90.33646999999999 38.753773,-90.337983 38.752428
140	640	0	1	0	17.5	50	-90.334599 38.736115000000005,-90.333924 38.735554
175	178	17	1	0	122.5	350	-90.338928 38.740573000000005,-90.33818 38.740019000000004,-90.338037 38.739913
330	331	15	1	0	210.0	600	-90.344151 38.754663,-90.34385499999999 38.754593,-90.343662 38.754523000000006,-90.343514 38.754459000000004,-90.343358 38.754373,-90.342378 38.753655
87	525	11	1	0	52.5	150	-90.33667299999999 38.758272000000005,-90.336835 38.75838,-90.33695499999999 38.758480000000006,-90.337003 38.758526,-90.33704999999999 38.758576000000005
386	385	4	1	0	35.0	100	-90.324395 38.740291000000006,-90.323557 38.739816000000005
386	426	4	1	0	17.5	50	-90.324395 38.740291000000006,-90.324816 38.740537,-90.32520699999999 38.740797
386	388	4	1	0	262.5	750	-90.324395 38.740291000000006,-90.326297 38.73856
188	187	4	1	0	17.5	50	-90.327196 38.739079000000004,-90.327224 38.739139,-90.327534 38.739341
504	755	18	1	0	17.5	50	-90.351395 38.748448,-90.35135799999999 38.748421,-90.350934 38.748111
365	361	1	1	0	52.5	150	-90.336058 38.738599,-90.335867 38.73848,-90.335274 38.738161000000005
365	366	1	1	0	507.5	1450	-90.336058 38.738599,-90.33635899999999 38.738839000000006,-90.336435 38.738893000000004,-90.336552 38.738984,-90.33666 38.739066,-90.33675 38.739137,-90.336918 38.739264000000006,-90.337295 38.739507
603	612	7	1	0	35.0	100	-90.32031599999999 38.748642000000004,-90.32015299999999 38.748549000000004
673	572	0	1	0	52.5	150	-90.33277 38.736866000000006,-90.33309999999999 38.737056
465	451	18	1	0	35.0	100	-90.344865 38.748734000000006,-90.34426099999999 38.749177
628	708	8	1	0	17.5	50	-90.328531 38.746482,-90.328396 38.746552,-90.32837699999999 38.746570000000006,-90.328374 38.746590000000005,-90.32839399999999 38.746635000000005,-90.32846099999999 38.746718,-90.328716 38.747001000000004
38	37	11	1	0	105.0	300	-90.333942 38.757426,-90.333812 38.757337,-90.333395 38.75703,-90.33321799999999 38.756901000000006
38	242	11	1	0	17.5	50	-90.333942 38.757426,-90.333812 38.757527,-90.33326 38.757927,-90.33262699999999 38.758386,-90.33244699999999 38.758513
703	519	8	1	0	262.5	750	-90.326608 38.74681,-90.32649699999999 38.746887,-90.326009 38.747286,-90.32589899999999 38.747375000000005
740	733	5	1	0	17.5	50	-90.315282 38.746099,-90.31530599999999 38.746045,-90.31533599999999 38.745990000000006,-90.315366 38.745933,-90.31548099999999 38.745703000000006
471	457	18	1	0	35.0	100	-90.342114 38.748519,-90.342743 38.748054
471	482	18	1	0	70.0	200	-90.342114 38.748519,-90.341488 38.748975
471	486	18	1	0	192.5	550	-90.342114 38.748519,-90.343633 38.749625
388	386	4	1	0	262.5	750	-90.326297 38.73856,-90.324395 38.740291000000006
388	387	4	1	0	17.5	50	-90.326297 38.73856,-90.327142 38.73904
388	389	4	1	0	105.0	300	-90.326297 38.73856,-90.32345 38.73689
572	673	0	1	0	87.5	250	-90.33309999999999 38.737056,-90.33277 38.736866000000006
255	253	12	1	0	315.0	900	-90.33646399999999 38.752573000000005,-90.33621799999999 38.75242,-90.33608699999999 38.752332,-90.336019 38.752279,-90.33596499999999 38.752247000000004,-90.33590199999999 38.752247000000004,-90.33579399999999 38.752268,-90.33559 38.752364,-90.335239 38.752576000000005,-90.334868 38.752802,-90.334639 38.753,-90.33421799999999 38.753368
255	254	12	1	0	227.5	650	-90.33646399999999 38.752573000000005,-90.334953 38.753903
255	256	12	1	0	105.0	300	-90.33646399999999 38.752573000000005,-90.33720199999999 38.751923000000005
454	438	19	1	0	315.0	900	-90.342697 38.746287,-90.341428 38.745353,-90.34114 38.745149000000005,-90.34099599999999 38.745041,-90.34093499999999 38.744958000000004,-90.340887 38.744871,-90.34084899999999 38.744729
454	460	19	1	0	70.0	200	-90.342697 38.746287,-90.343313 38.745853000000004
171	646	5	1	0	35.0	100	-90.316695 38.747865000000004,-90.31691699999999 38.747684,-90.317177 38.747413,-90.317422 38.747192000000005,-90.31756899999999 38.747085000000006,-90.317692 38.747002
171	665	5	1	0	35.0	100	-90.316695 38.747865000000004,-90.31657 38.747787,-90.316513 38.747761000000004,-90.316462 38.747757,-90.316412 38.74777,-90.31636499999999 38.747808000000006,-90.316344 38.747834000000005
171	680	5	1	0	262.5	750	-90.316695 38.747865000000004,-90.31715899999999 38.748188000000006
340	339	14	1	0	17.5	50	-90.333405 38.748033,-90.33272199999999 38.747441
340	275	14	1	0	17.5	50	-90.333405 38.748033,-90.33528199999999 38.747033
340	341	14	1	0	157.5	450	-90.333405 38.748033,-90.331987 38.748776
438	437	19	1	0	35.0	100	-90.34084899999999 38.744729,-90.340982 38.744705,-90.34105799999999 38.74468,-90.341152 38.744633,-90.34127199999999 38.744553,-90.341398 38.744449
438	454	19	1	0	350.0	1000	-90.34084899999999 38.744729,-90.340887 38.744871,-90.34093499999999 38.744958000000004,-90.34099599999999 38.745041,-90.34114 38.745149000000005,-90.341428 38.745353,-90.342697 38.746287
389	388	2	1	0	35.0	100	-90.32345 38.73689,-90.326297 38.73856
361	363	1	1	0	105.0	300	-90.335274 38.738161000000005,-90.3346 38.738767
361	365	1	1	0	87.5	250	-90.335274 38.738161000000005,-90.335867 38.73848,-90.336058 38.738599
361	496	1	1	0	105.0	300	-90.335274 38.738161000000005,-90.336209 38.737305000000006
360	356	1	1	0	157.5	450	-90.333912 38.739405000000005,-90.333354 38.739908,-90.33331299999999 38.739947,-90.33323299999999 38.740018000000006
360	362	1	1	0	227.5	650	-90.333912 38.739405000000005,-90.33420699999999 38.739527,-90.33445599999999 38.739651,-90.334667 38.739779000000006,-90.33491099999999 38.73993,-90.33514299999999 38.740102,-90.335352 38.740252000000005,-90.33559799999999 38.740442,-90.335754 38.740549,-90.335972 38.740696
360	363	1	1	0	52.5	150	-90.333912 38.739405000000005,-90.3346 38.738767
40	243	11	1	0	157.5	450	-90.335737 38.757954000000005,-90.33567 38.75818,-90.335628 38.75829,-90.335544 38.7584,-90.33546399999999 38.758462,-90.335309 38.758574,-90.33495599999999 38.75883,-90.334836 38.758899
225	149	8	1	0	17.5	50	-90.32249399999999 38.748078,-90.322261 38.748235,-90.32210099999999 38.748368000000006,-90.321958 38.748502,-90.321806 38.748698000000005,-90.321681 38.748937000000005
225	418	8	1	0	35.0	100	-90.32249399999999 38.748078,-90.323438 38.747312
225	596	8	1	0	227.5	650	-90.32249399999999 38.748078,-90.32186399999999 38.747663,-90.32181899999999 38.747633,-90.321778 38.74761,-90.321727 38.747581000000004,-90.32168 38.747555000000006,-90.321626 38.747529,-90.321576 38.747504000000006,-90.32153199999999 38.747485000000005,-90.321469 38.747455,-90.32141499999999 38.747431000000006,-90.321361 38.747408,-90.321309 38.747384000000004,-90.321252 38.747361000000005,-90.321192 38.747330000000005
225	427	8	1	0	437.5	1250	-90.32249399999999 38.748078,-90.32516799999999 38.749901
430	499	18	1	0	297.5	850	-90.34181199999999 38.743638000000004,-90.342036 38.743608,-90.34216699999999 38.743577,-90.342226 38.743559000000005,-90.342334 38.743502,-90.34241999999999 38.743449000000005,-90.343375 38.742579000000006
430	434	18	1	0	70.0	200	-90.34181199999999 38.743638000000004,-90.340891 38.743759000000004
430	498	18	1	0	192.5	550	-90.34181199999999 38.743638000000004,-90.341749 38.743401000000006,-90.341708 38.74331,-90.341653 38.743199000000004,-90.341628 38.743142000000006,-90.341618 38.743113,-90.34161499999999 38.743082,-90.34164 38.743044000000005,-90.342714 38.742092
422	9	3	1	0	35.0	100	-90.326124 38.745022000000006,-90.326437 38.745356,-90.32663099999999 38.745675000000006
407	1	3	1	0	192.5	550	-90.325575 38.743269000000005,-90.32610799999999 38.742781,-90.326156 38.742747,-90.326217 38.742722,-90.326269 38.742715000000004,-90.326313 38.742726000000005,-90.326349 38.742744,-90.326393 38.742777000000004,-90.327163 38.743371
407	421	3	1	0	157.5	450	-90.325575 38.743269000000005,-90.325976 38.743562000000004,-90.326021 38.743596000000004,-90.326044 38.743635000000005,-90.326042 38.743686000000004,-90.32601 38.743742000000005,-90.32573599999999 38.744096000000006,-90.32566399999999 38.744171,-90.325391 38.74445
407	742	3	1	0	17.5	50	-90.325575 38.743269000000005,-90.32539299999999 38.743166,-90.32522999999999 38.743072000000005,-90.325206 38.743050000000004
157	246	11	1	0	402.5	1150	-90.33733699999999 38.759649,-90.33655499999999 38.759647,-90.336017 38.759676000000006,-90.335622 38.759749,-90.33544699999999 38.759815
431	429	17	1	0	70.0	200	-90.33964599999999 38.742542,-90.340301 38.743022
431	47	17	1	0	157.5	450	-90.33964599999999 38.742542,-90.339458 38.742374000000005,-90.33926299999999 38.742169000000004,-90.339097 38.742003000000004,-90.33894099999999 38.741844,-90.338839 38.74177,-90.3386 38.741628000000006,-90.33832799999999 38.741464
431	501	17	1	0	262.5	750	-90.33964599999999 38.742542,-90.341303 38.741053
30	29	10	1	0	17.5	50	-90.332809 38.753473,-90.33310999999999 38.753199,-90.33312199999999 38.753187000000004
30	237	10	1	0	280.0	800	-90.332809 38.753473,-90.332219 38.753981,-90.331521 38.754608000000005,-90.33110599999999 38.75498,-90.33093099999999 38.755141
339	275	14	1	0	262.5	750	-90.33272199999999 38.747441,-90.333137 38.747215000000004,-90.33354999999999 38.746987000000004,-90.33398899999999 38.746741,-90.33438799999999 38.746524,-90.334564 38.746434,-90.334638 38.746396000000004,-90.33469799999999 38.746382000000004,-90.33474799999999 38.74638,-90.334792 38.746402,-90.334824 38.746430000000004,-90.33484299999999 38.746459,-90.334864 38.746509,-90.334882 38.746569,-90.33492199999999 38.746653,-90.33497 38.746716000000006,-90.33503499999999 38.746781000000006,-90.33528199999999 38.747033
339	340	14	1	0	52.5	150	-90.33272199999999 38.747441,-90.333405 38.748033
499	430	18	1	0	245.0	700	-90.343375 38.742579000000006,-90.34241999999999 38.743449000000005,-90.342334 38.743502,-90.342226 38.743559000000005,-90.34216699999999 38.743577,-90.342036 38.743608,-90.34181199999999 38.743638000000004
631	146	13	1	0	17.5	50	-90.32865 38.753205,-90.32864699999999 38.75321,-90.328644 38.753234000000006,-90.328651 38.753267
328	327	15	1	0	35.0	100	-90.34269099999999 38.753379,-90.34324099999999 38.752909
328	331	15	1	0	70.0	200	-90.34269099999999 38.753379,-90.342378 38.753655
698	724	11	1	0	105.0	300	-90.340178 38.758738,-90.34042 38.759095
348	350	0	1	0	175.0	500	-90.33130399999999 38.739212,-90.331374 38.739272,-90.331502 38.739395,-90.33161 38.739517,-90.331824 38.739817
231	229	4	1	0	17.5	50	-90.326088 38.741417000000006,-90.32560799999999 38.741081
231	230	4	1	0	17.5	50	-90.326088 38.741417000000006,-90.32654199999999 38.74176
264	265	14	1	0	210.0	600	-90.338899 38.750422,-90.33905499999999 38.750284,-90.339152 38.750199,-90.33920099999999 38.750149,-90.33920099999999 38.750082000000006,-90.33917199999999 38.750008,-90.339113 38.749892,-90.339045 38.749821000000004,-90.338909 38.749711000000005,-90.338709 38.749574,-90.338383 38.749379000000005
535	525	11	1	0	70.0	200	-90.33655999999999 38.758778,-90.33668399999999 38.758713,-90.33704999999999 38.758576000000005
535	718	11	1	0	385.0	1100	-90.33655999999999 38.758778,-90.33641999999999 38.758903000000004,-90.336142 38.759206000000006,-90.33599799999999 38.759324
277	276	14	1	0	280.0	800	-90.33889699999999 38.746833,-90.33882899999999 38.746766,-90.338624 38.746614,-90.33846299999999 38.746508000000006,-90.338371 38.746451,-90.338298 38.746430000000004,-90.33823899999999 38.746430000000004,-90.33817099999999 38.746451,-90.33802499999999 38.746561,-90.33773699999999 38.746797,-90.33743 38.747069,-90.337245 38.747232000000004,-90.337139 38.747333000000005
277	278	14	1	0	52.5	150	-90.33889699999999 38.746833,-90.338887 38.74691,-90.33885799999999 38.746974,-90.338781 38.747046000000005,-90.33826499999999 38.747544000000005
400	399	6	1	0	35.0	100	-90.314416 38.743055000000005,-90.314471 38.742686000000006,-90.314528 38.742561,-90.314622 38.742442000000004,-90.315214 38.741934
400	404	6	1	0	332.5	950	-90.314416 38.743055000000005,-90.31534599999999 38.743168000000004,-90.315517 38.743206,-90.31565599999999 38.743261000000004,-90.315795 38.743359000000005,-90.31604399999999 38.743541,-90.31685499999999 38.744142000000004
400	405	6	1	0	700.0	2000	-90.314416 38.743055000000005,-90.31352199999999 38.742937000000005,-90.31345999999999 38.742932,-90.31341099999999 38.742943000000004,-90.313347 38.742973000000006,-90.312956 38.743291000000006,-90.31289799999999 38.743379000000004,-90.31288699999999 38.743439,-90.31293199999999 38.743501,-90.31302 38.743535,-90.31334299999999 38.743565000000004,-90.31486799999999 38.743763,-90.31505 38.743809000000006,-90.31517199999999 38.743889,-90.315277 38.743965,-90.31626999999999 38.744706
383	63	2	1	0	402.5	1150	-90.324607 38.737854000000006,-90.32404 38.737542000000005,-90.32395799999999 38.737537,-90.32390099999999 38.737535,-90.32386899999999 38.737549,-90.32381199999999 38.737583,-90.323685 38.737671000000006,-90.322412 38.738863
383	384	2	1	0	227.5	650	-90.324607 38.737854000000006,-90.32288299999999 38.739439000000004
383	385	2	1	0	262.5	750	-90.324607 38.737854000000006,-90.32493 38.738043000000005,-90.325138 38.738156000000004,-90.32517999999999 38.738212000000004,-90.32519699999999 38.738285000000005,-90.32517999999999 38.738332,-90.325115 38.738402,-90.323557 38.739816000000005
4	440	17	1	0	87.5	250	-90.33741599999999 38.744654000000004,-90.337537 38.744755000000005,-90.338341 38.745331
64	379	2	1	0	385.0	1100	-90.32176199999999 38.738475,-90.323134 38.737217,-90.32318799999999 38.737149,-90.323211 38.737079,-90.323183 38.737023,-90.32310899999999 38.736966,-90.322896 38.736849
300	299	18	1	0	140.0	400	-90.34583099999999 38.745816000000005,-90.34670299999999 38.746474000000006
300	491	18	1	0	105.0	300	-90.34583099999999 38.745816000000005,-90.34514899999999 38.746307
300	449	18	1	0	70.0	200	-90.34583099999999 38.745816000000005,-90.346531 38.745271
363	361	1	1	0	52.5	150	-90.3346 38.738767,-90.335274 38.738161000000005
363	360	1	1	0	35.0	100	-90.3346 38.738767,-90.333912 38.739405000000005
363	364	1	1	0	245.0	700	-90.3346 38.738767,-90.335397 38.739213,-90.33550199999999 38.739278000000006,-90.335656 38.739382000000006,-90.336002 38.739648,-90.336226 38.739812,-90.336653 38.740085
257	29	12	1	0	35.0	100	-90.333512 38.752837,-90.33330799999999 38.753005,-90.33312199999999 38.753187000000004
257	258	12	1	0	332.5	950	-90.333512 38.752837,-90.333693 38.752724,-90.334234 38.752375,-90.334863 38.751982000000005,-90.335487 38.751650000000005,-90.335892 38.751445000000004,-90.336439 38.751206
696	616	5	1	0	87.5	250	-90.31885799999999 38.745879,-90.318795 38.746056
265	264	14	1	0	140.0	400	-90.338383 38.749379000000005,-90.338709 38.749574,-90.338909 38.749711000000005,-90.339045 38.749821000000004,-90.339113 38.749892,-90.33917199999999 38.750008,-90.33920099999999 38.750082000000006,-90.33920099999999 38.750149,-90.339152 38.750199,-90.33905499999999 38.750284,-90.338899 38.750422
265	266	14	1	0	262.5	750	-90.338383 38.749379000000005,-90.338139 38.749210000000005,-90.337817 38.748977000000004,-90.337481 38.748743000000005,-90.33732499999999 38.748637,-90.337266 38.74857,-90.337198 38.748507000000004,-90.33712 38.748475000000006,-90.337047 38.748468,-90.33698299999999 38.748482,-90.336906 38.748531,-90.33680799999999 38.748595,-90.336652 38.748676
265	280	14	1	0	35.0	100	-90.338383 38.749379000000005,-90.338636 38.749256,-90.33884499999999 38.749139,-90.339011 38.749019000000004,-90.33920499999999 38.748861000000005
313	312	16	1	0	210.0	600	-90.34793599999999 38.750936,-90.346369 38.749811,-90.346306 38.749767000000006
313	315	16	1	0	35.0	100	-90.34793599999999 38.750936,-90.34734599999999 38.751376
509	172	5	1	0	17.5	50	-90.31869999999999 38.747455,-90.31875 38.747409000000005,-90.31884799999999 38.747337
509	680	5	1	0	385.0	1100	-90.31869999999999 38.747455,-90.318283 38.747840000000004,-90.318106 38.747986000000004,-90.31795 38.748112000000006,-90.317585 38.74839,-90.31756 38.748407,-90.31754099999999 38.748415,-90.317523 38.748418,-90.317504 38.748416000000006,-90.317481 38.748408000000005,-90.31744499999999 38.748388000000006,-90.31715899999999 38.748188000000006
381	64	2	1	0	35.0	100	-90.32157 38.738651000000004,-90.32176199999999 38.738475
381	380	2	1	0	70.0	200	-90.32157 38.738651000000004,-90.322222 38.739041
381	382	2	1	0	17.5	50	-90.32157 38.738651000000004,-90.320898 38.738267
22	395	6	1	0	17.5	50	-90.317927 38.739977,-90.31768699999999 38.739836000000004
427	7	8	1	0	87.5	250	-90.32516799999999 38.749901,-90.326089 38.750333000000005,-90.326129 38.750357
427	225	8	1	0	420.0	1200	-90.32516799999999 38.749901,-90.32249399999999 38.748078
427	287	8	1	0	35.0	100	-90.32516799999999 38.749901,-90.32470199999999 38.750586000000006
427	428	8	1	0	17.5	50	-90.32516799999999 38.749901,-90.32570199999999 38.749139,-90.325813 38.748992
70	488	16	1	0	315.0	900	-90.34646 38.748447000000006,-90.34425399999999 38.750071000000005
314	313	16	1	0	35.0	100	-90.348557 38.750504,-90.34793599999999 38.750936
314	444	16	1	0	210.0	600	-90.348557 38.750504,-90.34697899999999 38.749382000000004
613	698	11	1	0	17.5	50	-90.340035 38.758526,-90.340178 38.758738
718	586	11	1	0	105.0	300	-90.33599799999999 38.759324,-90.335893 38.75936,-90.335511 38.759424
718	701	11	1	0	105.0	300	-90.33599799999999 38.759324,-90.336614 38.759294000000004,-90.33676399999999 38.75929
174	224	5	1	0	175.0	500	-90.319508 38.746111000000006,-90.318722 38.745537000000006
477	475	19	1	0	157.5	450	-90.34158799999999 38.748015,-90.340644 38.748713,-90.340577 38.748751000000006,-90.340516 38.748767,-90.34046599999999 38.748762000000006,-90.340401 38.748743000000005,-90.33986399999999 38.748359
477	483	19	1	0	17.5	50	-90.34158799999999 38.748015,-90.34105 38.747503
80	229	4	1	0	262.5	750	-90.327495 38.739373,-90.32560799999999 38.741081
19	250	12	1	0	35.0	100	-90.33669599999999 38.753927000000004,-90.33646999999999 38.753773
96	217	11	1	0	17.5	50	-90.32847 38.757000000000005,-90.328012 38.756663
8	368	8	1	0	35.0	100	-90.32640699999999 38.748437,-90.32645 38.748404,-90.32665499999999 38.748284000000005,-90.32685 38.748163000000005,-90.327057 38.748054,-90.327654 38.747741000000005
17	52	3	1	0	17.5	50	-90.326568 38.744607,-90.32647499999999 38.744695,-90.326314 38.744845000000005
79	426	4	1	0	490.0	1400	-90.32706999999999 38.739105,-90.32520699999999 38.740797
391	390	2	1	0	472.5	1350	-90.320116 38.737777,-90.32209599999999 38.736092
391	382	2	1	0	140.0	400	-90.320116 38.737777,-90.320416 38.737984000000004,-90.32045199999999 38.738012000000005,-90.320898 38.738267
391	392	2	1	0	210.0	600	-90.320116 38.737777,-90.31962999999999 38.738197,-90.319464 38.738334
26	25	10	1	0	52.5	150	-90.334752 38.755785,-90.334845 38.755855000000004,-90.33537899999999 38.756249000000004
26	37	10	1	0	192.5	550	-90.334752 38.755785,-90.33391999999999 38.756382,-90.33335899999999 38.75679,-90.33321799999999 38.756901000000006
26	35	10	1	0	70.0	200	-90.334752 38.755785,-90.33429 38.755444000000004
284	148	13	1	0	105.0	300	-90.329262 38.75388,-90.32955299999999 38.753751,-90.329951 38.753596,-90.330027 38.753555000000006,-90.33008199999999 38.753517,-90.33022799999999 38.753409000000005
284	151	13	1	0	105.0	300	-90.329262 38.75388,-90.32956999999999 38.754218,-90.32971599999999 38.754345,-90.329906 38.754476000000004,-90.33012599999999 38.754633000000005
284	218	13	1	0	420.0	1200	-90.329262 38.75388,-90.32906899999999 38.753961000000004,-90.328784 38.754086,-90.328577 38.754171,-90.328407 38.754241,-90.328318 38.75428,-90.32826499999999 38.754313,-90.32823599999999 38.754340000000006,-90.32820299999999 38.754373,-90.32818599999999 38.754394000000005,-90.328183 38.754407,-90.32818599999999 38.754427,-90.328195 38.754450000000006,-90.32822399999999 38.754485,-90.328391 38.754602000000006,-90.328723 38.754801,-90.328977 38.754960000000004,-90.32933299999999 38.755174000000004,-90.32947899999999 38.755242
284	147	13	1	0	17.5	50	-90.329262 38.75388,-90.328952 38.753494,-90.32881599999999 38.753308000000004
63	383	2	1	0	245.0	700	-90.322412 38.738863,-90.323685 38.737671000000006,-90.32381199999999 38.737583,-90.32386899999999 38.737549,-90.32390099999999 38.737535,-90.32395799999999 38.737537,-90.32404 38.737542000000005,-90.324607 38.737854000000006
128	709	3	1	0	17.5	50	-90.323574 38.743706,-90.32316999999999 38.744077000000004
251	86	15	1	0	17.5	50	-90.33899 38.755596000000004,-90.33862699999999 38.755928000000004
251	322	15	1	0	560.0	1600	-90.33899 38.755596000000004,-90.341313 38.753476000000006
405	400	6	1	0	647.5	1850	-90.31626999999999 38.744706,-90.315277 38.743965,-90.31517199999999 38.743889,-90.31505 38.743809000000006,-90.31486799999999 38.743763,-90.31334299999999 38.743565000000004,-90.31302 38.743535,-90.31293199999999 38.743501,-90.31288699999999 38.743439,-90.31289799999999 38.743379000000004,-90.312956 38.743291000000006,-90.313347 38.742973000000006,-90.31341099999999 38.742943000000004,-90.31345999999999 38.742932,-90.31352199999999 38.742937000000005,-90.314416 38.743055000000005
405	404	6	1	0	17.5	50	-90.31626999999999 38.744706,-90.31685499999999 38.744142000000004
405	203	6	1	0	17.5	50	-90.31626999999999 38.744706,-90.315849 38.745091,-90.31567799999999 38.745290000000004,-90.31559399999999 38.745477
405	406	6	1	0	315.0	900	-90.31626999999999 38.744706,-90.31816699999999 38.746120000000005
27	32	12	1	0	17.5	50	-90.337825 38.756636,-90.3377 38.756758000000005,-90.337644 38.756800000000005,-90.337593 38.756812000000004,-90.33752299999999 38.756814000000006,-90.33743199999999 38.756800000000005,-90.337346 38.756773,-90.33714499999999 38.756629000000004,-90.336444 38.756127
27	28	12	1	0	525.0	1500	-90.337825 38.756636,-90.337549 38.756431000000006,-90.33668999999999 38.755801000000005,-90.335262 38.754762
410	408	4	1	0	420.0	1200	-90.32858399999999 38.742173,-90.328609 38.742173,-90.328639 38.742155000000004,-90.329094 38.741745,-90.329145 38.741699000000004,-90.329174 38.741658,-90.32918099999999 38.741608,-90.32915999999999 38.741562,-90.32911899999999 38.741528,-90.328251 38.740877000000005
410	409	4	1	0	122.5	350	-90.32858399999999 38.742173,-90.328532 38.742164,-90.32849499999999 38.742146000000005,-90.328443 38.742114,-90.32758399999999 38.741460000000004
376	61	2	1	0	210.0	600	-90.32038399999999 38.740627,-90.318486 38.739512000000005
376	375	2	1	0	17.5	50	-90.32038399999999 38.740627,-90.31989899999999 38.741139000000004
376	377	2	1	0	35.0	100	-90.32038399999999 38.740627,-90.32096399999999 38.740173000000006
