ClusteringMethod	ComputationTime	K_LB	K	CCI	NHO	ATD	DMT
223	275	4	1	0	52.5	150	-90.313097 38.747498,-90.313046 38.747508,-90.312888 38.747524000000006,-90.31270699999999 38.747527000000005,-90.312461 38.747516000000005,-90.31207599999999 38.747469,-90.31183 38.747439
238	20	1	1	0	52.5	150	-90.299988 38.757587,-90.300186 38.757582,-90.300466 38.757596,-90.300519 38.757600000000004,-90.300603 38.757608000000005
238	253	3	1	0	70.0	200	-90.299988 38.757587,-90.299725 38.757615,-90.29948599999999 38.757664000000005,-90.29923 38.757743000000005,-90.29910199999999 38.757796000000006
236	203	2	1	0	52.5	150	-90.293847 38.762503,-90.29375999999999 38.762451000000006,-90.29364 38.762361000000006,-90.293503 38.762225,-90.293415 38.762106,-90.29335499999999 38.762008,-90.293295 38.761877000000005,-90.29327099999999 38.76178
236	235	2	1	0	17.5	50	-90.293847 38.762503,-90.29399 38.762369,-90.29408799999999 38.762284,-90.294159 38.762238,-90.294258 38.762181000000005,-90.294381 38.762147000000006,-90.29450899999999 38.762136000000005
236	263	2	1	0	157.5	450	-90.293847 38.762503,-90.29414399999999 38.762702000000004,-90.294259 38.762775000000005,-90.29458299999999 38.762992000000004,-90.29489099999999 38.763223,-90.295053 38.763346000000006
242	12	2	1	0	192.5	550	-90.291975 38.763409,-90.291573 38.763674,-90.291406 38.763783000000004,-90.29129999999999 38.763858000000006,-90.291187 38.763946000000004,-90.290932 38.764158,-90.290752 38.764311,-90.290734 38.764329000000004,-90.29072199999999 38.764345000000006,-90.290713 38.764363,-90.290712 38.764373000000006,-90.29070899999999 38.76438,-90.29070899999999 38.764407000000006,-90.290713 38.764425,-90.290724 38.764439,-90.290736 38.764449000000006,-90.29086 38.764547,-90.29131899999999 38.764881,-90.29154 38.765042,-90.29158299999999 38.765071000000006,-90.291609 38.765083000000004,-90.291641 38.765094000000005,-90.29167299999999 38.765099,-90.29171199999999 38.765097000000004,-90.291737 38.765093,-90.29177 38.765079,-90.291809 38.765056,-90.29200399999999 38.764908000000005,-90.29204299999999 38.764872000000004,-90.292075 38.764838000000005,-90.29210699999999 38.764797,-90.29213499999999 38.764757,-90.292293 38.764482,-90.29231399999999 38.764447000000004,-90.29232999999999 38.764429,-90.292356 38.764406,-90.292569 38.764262
242	254	2	1	0	35.0	100	-90.291975 38.763409,-90.292102 38.763519,-90.29252199999999 38.763878000000005,-90.292796 38.764109000000005
372	223	4	1	0	35.0	100	-90.31356 38.747364000000005,-90.313536 38.747374,-90.31333799999999 38.747437000000005,-90.313205 38.747478,-90.313097 38.747498
431	429	1	1	0	140.0	400	-90.30349299999999 38.756028,-90.30358 38.756148,-90.30363 38.75621,-90.303688 38.756265000000006,-90.303749 38.756311000000004,-90.30383099999999 38.756367000000004,-90.303901 38.756409000000005,-90.30411 38.756538000000006
431	77	1	1	0	35.0	100	-90.30349299999999 38.756028,-90.30320599999999 38.755644000000004
431	333	1	1	0	87.5	250	-90.30349299999999 38.756028,-90.30400499999999 38.755804000000005
305	79	4	1	0	52.5	150	-90.315035 38.750153000000005,-90.315013 38.750164000000005,-90.314994 38.750174,-90.31495799999999 38.750194,-90.314861 38.750235
383	462	2	1	0	17.5	50	-90.29227499999999 38.767817,-90.29229799999999 38.767428
215	273	0	1	0	87.5	250	-90.30817599999999 38.751491,-90.308168 38.751516,-90.308089 38.751797,-90.308056 38.751879,-90.307982 38.752016000000005,-90.307876 38.752172,-90.30775299999999 38.752322,-90.307638 38.752428
233	218	4	1	0	17.5	50	-90.31331499999999 38.748400000000004,-90.31328599999999 38.748163000000005,-90.313265 38.748021
233	232	4	1	0	315.0	900	-90.31331499999999 38.748400000000004,-90.313796 38.748364,-90.31391099999999 38.748347,-90.314053 38.748309000000006,-90.3142 38.748263,-90.314436 38.748181,-90.314898 38.748025000000005,-90.31522 38.747919,-90.31534099999999 38.747891,-90.315373 38.747889
12	242	2	1	0	227.5	650	-90.292569 38.764262,-90.292356 38.764406,-90.29232999999999 38.764429,-90.29231399999999 38.764447000000004,-90.292293 38.764482,-90.29213499999999 38.764757,-90.29210699999999 38.764797,-90.292075 38.764838000000005,-90.29204299999999 38.764872000000004,-90.29200399999999 38.764908000000005,-90.291809 38.765056,-90.29177 38.765079,-90.291737 38.765093,-90.29171199999999 38.765097000000004,-90.29167299999999 38.765099,-90.291641 38.765094000000005,-90.291609 38.765083000000004,-90.29158299999999 38.765071000000006,-90.29154 38.765042,-90.29131899999999 38.764881,-90.29086 38.764547,-90.290736 38.764449000000006,-90.290724 38.764439,-90.290713 38.764425,-90.29070899999999 38.764407000000006,-90.29070899999999 38.76438,-90.290712 38.764373000000006,-90.290713 38.764363,-90.29072199999999 38.764345000000006,-90.290734 38.764329000000004,-90.290752 38.764311,-90.290932 38.764158,-90.291187 38.763946000000004,-90.29129999999999 38.763858000000006,-90.291406 38.763783000000004,-90.291573 38.763674,-90.291975 38.763409
18	228	3	1	0	262.5	750	-90.29978899999999 38.760345,-90.299764 38.760421,-90.299764 38.760476000000004,-90.299786 38.760542,-90.300079 38.760767,-90.300185 38.760852,-90.300401 38.761023,-90.300494 38.761096,-90.30060599999999 38.761181,-90.300653 38.761206,-90.300691 38.761214,-90.300743 38.761203,-90.300784 38.761181,-90.30085799999999 38.761129000000004,-90.301058 38.760954000000005,-90.30110699999999 38.760932000000004,-90.301181 38.760921,-90.301648 38.760905
455	410	2	1	0	35.0	100	-90.29423 38.767592,-90.293893 38.767877000000006
15	232	4	1	0	542.5	1550	-90.313712 38.749153,-90.313954 38.749140000000004,-90.314146 38.749126000000004,-90.31423299999999 38.749115,-90.314312 38.749102,-90.31466499999999 38.749001,-90.31512199999999 38.748848,-90.315907 38.748591000000005,-90.316024 38.748542,-90.316068 38.748520000000006,-90.31608999999999 38.748490000000004,-90.316093 38.748452,-90.316087 38.748421,-90.316057 38.748372,-90.315975 38.748301000000005,-90.31566099999999 38.748058,-90.315491 38.747941000000004,-90.31543099999999 38.7479,-90.315401 38.747891,-90.315373 38.747889
438	429	1	1	0	35.0	100	-90.30442199999999 38.756326,-90.30411 38.756538000000006
368	319	3	1	0	297.5	850	-90.301018 38.762789000000005,-90.300884 38.762927000000005,-90.300755 38.763051000000004,-90.300501 38.763238,-90.30030099999999 38.763356
291	261	0	1	0	70.0	200	-90.307474 38.750934,-90.30730199999999 38.751020000000004
265	14	2	1	0	297.5	850	-90.293415 38.761068,-90.293279 38.761023,-90.292991 38.760955,-90.292778 38.760895000000005,-90.29271 38.760868,-90.292622 38.760798,-90.292436 38.760611000000004,-90.29240399999999 38.760565,-90.29239799999999 38.760540000000006,-90.292395 38.760515000000005,-90.29240399999999 38.760488,-90.29241999999999 38.760466,-90.292459 38.760444,-90.292603 38.760376,-90.292929 38.760204,-90.293284 38.759993,-90.29382299999999 38.759685000000005,-90.29431899999999 38.7594,-90.294438 38.759335,-90.29448699999999 38.759317,-90.29453199999999 38.759313000000006,-90.294562 38.759313000000006,-90.294598 38.759316000000005,-90.294629 38.759323,-90.294647 38.759332,-90.294731 38.759395000000005,-90.295009 38.759616,-90.29508799999999 38.759682000000005
453	365	1	1	0	17.5	50	-90.306947 38.757379,-90.30670699999999 38.757229
249	239	3	1	0	87.5	250	-90.295497 38.758736000000006,-90.29554999999999 38.758795000000006,-90.296094 38.759248,-90.296191 38.759337
99	100	2	1	0	35.0	100	-90.293792 38.766919,-90.294119 38.767160000000004,-90.29445 38.767405000000004
10	204	3	1	0	245.0	700	-90.295278 38.763191000000006,-90.29535899999999 38.763135000000005,-90.29549399999999 38.76305,-90.295558 38.763015,-90.295621 38.762994000000006,-90.29570299999999 38.76299,-90.29636199999999 38.763040000000004,-90.296465 38.763040000000004,-90.296539 38.763033,-90.296585 38.763024,-90.29663799999999 38.763008000000006,-90.29668199999999 38.762983000000006,-90.29672 38.762955000000005,-90.29717699999999 38.7625,-90.297337 38.762323
224	231	3	1	0	70.0	200	-90.29915399999999 38.759984,-90.29928299999999 38.759981,-90.29941699999999 38.75999,-90.299589 38.760020000000004,-90.29990699999999 38.760104000000005
277	276	1	1	0	560.0	1600	-90.301009 38.758463000000006,-90.301029 38.758562000000005,-90.30107899999999 38.75871,-90.301116 38.758811,-90.301206 38.758975,-90.30134 38.759193,-90.301352 38.759212000000005
268	237	4	1	0	140.0	400	-90.31227299999999 38.750046000000005,-90.312079 38.750014,-90.311253 38.749781000000006,-90.310908 38.749686000000004
268	267	4	1	0	70.0	200	-90.31227299999999 38.750046000000005,-90.31237399999999 38.750049000000004,-90.312828 38.75003,-90.313498 38.749989
268	401	4	1	0	35.0	100	-90.31227299999999 38.750046000000005,-90.312287 38.750150000000005,-90.3123 38.750339000000004,-90.31228399999999 38.750467,-90.312259 38.750547000000005,-90.312202 38.750675
222	257	4	1	0	157.5	450	-90.312863 38.746860000000005,-90.312666 38.746767000000006,-90.31256599999999 38.746726,-90.312412 38.746685,-90.31218199999999 38.746643000000006,-90.31196299999999 38.746609,-90.311933 38.746607000000004
251	3	0	1	0	210.0	600	-90.312202 38.748328,-90.31221 38.748335000000004,-90.312221 38.748363000000005,-90.31222299999999 38.748433000000006,-90.31227299999999 38.748922,-90.312286 38.749043,-90.312281 38.749100000000006,-90.31226199999999 38.749138,-90.31223299999999 38.749162000000005,-90.312196 38.749174000000004,-90.312163 38.749177,-90.31206499999999 38.749157000000004,-90.311832 38.749103000000005,-90.31168199999999 38.749081000000004,-90.31157499999999 38.749078000000004,-90.311477 38.749089000000005,-90.311398 38.749108,-90.31128799999999 38.749149,-90.31120899999999 38.749198,-90.31114099999999 38.749256,-90.31107999999999 38.749319,-90.311042 38.749376000000005,-90.31100599999999 38.749453
433	331	0	1	0	17.5	50	-90.310299 38.753253,-90.31054599999999 38.753296000000006,-90.31069 38.753326
258	239	3	1	0	52.5	150	-90.29529099999999 38.759852,-90.295357 38.759814000000006,-90.295835 38.759546,-90.296191 38.759337
258	264	2	1	0	35.0	100	-90.29529099999999 38.759852,-90.294911 38.760068000000004,-90.294687 38.760197000000005
450	81	4	1	0	210.0	600	-90.31567 38.749471,-90.315629 38.749480000000005,-90.315376 38.749577,-90.314951 38.749725000000005,-90.314894 38.74974
450	366	4	1	0	105.0	300	-90.31567 38.749471,-90.31570599999999 38.749473,-90.31574499999999 38.749488,-90.315776 38.749509,-90.31581299999999 38.749544,-90.315863 38.749613000000004,-90.315895 38.749649000000005,-90.31592699999999 38.749678,-90.315968 38.749708000000005,-90.316199 38.749852000000004
234	205	3	1	0	35.0	100	-90.296762 38.761628,-90.29699199999999 38.761770000000006,-90.29732899999999 38.762016,-90.297423 38.762095
234	235	3	1	0	542.5	1550	-90.296762 38.761628,-90.296453 38.761874000000006,-90.296224 38.762034,-90.29611399999999 38.762104,-90.29603499999999 38.762136000000005,-90.295958 38.762147000000006,-90.29572599999999 38.762150000000005,-90.29477299999999 38.762145000000004,-90.29450899999999 38.762136000000005
81	450	4	1	0	157.5	450	-90.314894 38.74974,-90.314951 38.749725000000005,-90.315376 38.749577,-90.315629 38.749480000000005,-90.31567 38.749471
81	82	4	1	0	297.5	850	-90.314894 38.74974,-90.31462499999999 38.749801000000005,-90.31400699999999 38.749857000000006,-90.31348999999999 38.749916000000006
266	280	1	1	0	157.5	450	-90.29959 38.755880000000005,-90.29950799999999 38.755990000000004,-90.29947999999999 38.756031,-90.29942299999999 38.756091000000005,-90.299253 38.756216,-90.299106 38.756339000000004,-90.299078 38.756375000000006,-90.29906199999999 38.756402,-90.299039 38.756460000000004,-90.299032 38.756501,-90.298999 38.756763,-90.29893899999999 38.757217000000004
237	3	4	1	0	17.5	50	-90.310908 38.749686000000004,-90.31100599999999 38.749453
237	268	4	1	0	157.5	450	-90.310908 38.749686000000004,-90.311253 38.749781000000006,-90.312079 38.750014,-90.31227299999999 38.750046000000005
237	252	4	1	0	35.0	100	-90.310908 38.749686000000004,-90.31030399999999 38.749519,-90.30998899999999 38.749423,-90.30993199999999 38.749411
226	282	2	1	0	35.0	100	-90.296031 38.764388000000004,-90.29596 38.764189,-90.295954 38.764158,-90.295954 38.764122,-90.29596699999999 38.764069000000006,-90.295992 38.764013000000006,-90.29608499999999 38.763843
303	373	2	1	0	70.0	200	-90.28967499999999 38.761867,-90.28970699999999 38.761859,-90.28974199999999 38.761860000000006,-90.289784 38.761875,-90.289887 38.761932,-90.289964 38.762002
282	226	2	1	0	70.0	200	-90.29608499999999 38.763843,-90.295992 38.764013000000006,-90.29596699999999 38.764069000000006,-90.295954 38.764122,-90.295954 38.764158,-90.29596 38.764189,-90.296031 38.764388000000004
282	263	2	1	0	70.0	200	-90.29608499999999 38.763843,-90.29606 38.763838,-90.295947 38.763807,-90.29580499999999 38.763768000000006,-90.295705 38.763732000000005,-90.295593 38.763683,-90.29549 38.763633000000006,-90.295419 38.763598,-90.29531999999999 38.763541000000004,-90.295175 38.763438,-90.295053 38.763346000000006
102	101	2	1	0	17.5	50	-90.28933199999999 38.763682,-90.28900999999999 38.763449
356	374	1	1	0	17.5	50	-90.305324 38.757988000000005,-90.30574499999999 38.757624,-90.305826 38.75757,-90.30588499999999 38.757539,-90.305928 38.757537000000006,-90.305965 38.757547,-90.306005 38.757562,-90.306467 38.757817,-90.306512 38.757847000000005,-90.30656499999999 38.757876
217	11	0	1	0	437.5	1250	-90.311799 38.750804,-90.311669 38.750773,-90.31110299999999 38.750612000000004,-90.31025 38.750363,-90.30977399999999 38.750238,-90.30954999999999 38.750183,-90.309271 38.750138,-90.30887899999999 38.750082000000006
101	306	2	1	0	52.5	150	-90.28900999999999 38.763449,-90.288641 38.763175000000004
279	244	1	1	0	17.5	50	-90.305174 38.754726000000005,-90.30527 38.754644000000006,-90.30561999999999 38.754314
279	259	1	1	0	332.5	950	-90.305174 38.754726000000005,-90.305341 38.754824000000006,-90.305633 38.755015,-90.305826 38.755121,-90.30600199999999 38.755195,-90.30617699999999 38.755258000000005,-90.30682499999999 38.755455000000005,-90.307266 38.755591,-90.30777699999999 38.755754
279	278	1	1	0	70.0	200	-90.305174 38.754726000000005,-90.30511399999999 38.754775,-90.304999 38.754866,-90.304914 38.754923000000005,-90.30475299999999 38.755010000000006,-90.304558 38.755098000000004,-90.30435399999999 38.755176000000006
327	202	0	1	0	17.5	50	-90.307842 38.75254,-90.307976 38.752613000000004,-90.30831599999999 38.752785,-90.308594 38.752899,-90.308769 38.752954,-90.308876 38.752984000000005,-90.308993 38.753014,-90.309196 38.753055,-90.309348 38.753084
278	211	1	1	0	490.0	1400	-90.30435399999999 38.755176000000006,-90.304389 38.755228,-90.304548 38.755463000000006,-90.304621 38.75555,-90.304695 38.755598000000006,-90.30496699999999 38.755717000000004,-90.30528 38.755854,-90.305759 38.756018000000005,-90.306056 38.75611,-90.30647499999999 38.756239,-90.30675099999999 38.756323
278	246	1	1	0	35.0	100	-90.30435399999999 38.755176000000006,-90.304138 38.755259,-90.30351999999999 38.755516,-90.303343 38.755588
278	279	1	1	0	52.5	150	-90.30435399999999 38.755176000000006,-90.304558 38.755098000000004,-90.30475299999999 38.755010000000006,-90.304914 38.754923000000005,-90.304999 38.754866,-90.30511399999999 38.754775,-90.305174 38.754726000000005
6	181	-1	0	0	0.0	0	-90.301998 38.761596000000004,-90.302033 38.761627000000004,-90.30207399999999 38.761665,-90.302138 38.761714000000005,-90.302206 38.761765000000004,-90.30228699999999 38.761818000000005,-90.302369 38.761873,-90.302961 38.762234
6	309	-1	0	0	0.0	0	-90.301998 38.761596000000004,-90.301919 38.76151
3	237	-1	0	0	0.0	0	-90.31100599999999 38.749453,-90.310908 38.749686000000004
253	280	-1	0	0	0.0	0	-90.29910199999999 38.757796000000006,-90.29895499999999 38.757618,-90.298919 38.757558,-90.298908 38.757504000000004,-90.29891099999999 38.757441,-90.29893899999999 38.757217000000004
115	75	-1	0	0	0.0	0	-90.304141 38.757669,-90.304029 38.75777
115	88	-1	0	0	0.0	0	-90.304141 38.757669,-90.30421199999999 38.757596
115	428	-1	0	0	0.0	0	-90.304141 38.757669,-90.304322 38.757759
82	267	-1	0	0	0.0	0	-90.31348999999999 38.749916000000006,-90.313498 38.749989
377	374	-1	0	0	0.0	0	-90.307158 38.75751,-90.30678999999999 38.757839000000004,-90.30673499999999 38.757871,-90.30668299999999 38.75789,-90.30662199999999 38.757892000000005,-90.30656499999999 38.757876
377	453	-1	0	0	0.0	0	-90.307158 38.75751,-90.306947 38.757379
377	384	-1	0	0	0.0	0	-90.307158 38.75751,-90.307279 38.757401
147	146	-1	0	0	0.0	0	-90.31213 38.754055,-90.31218 38.754019,-90.31223 38.753981
40	175	-1	0	0	0.0	0	-90.301069 38.763937000000006,-90.30072999999999 38.764236000000004,-90.30055499999999 38.764393000000005
170	123	-1	0	0	0.0	0	-90.306641 38.758783,-90.306744 38.758842
170	134	-1	0	0	0.0	0	-90.306641 38.758783,-90.30655999999999 38.758856
269	11	-1	0	0	0.0	0	-90.30857499999999 38.750038,-90.30887899999999 38.750082000000006
269	17	-1	0	0	0.0	0	-90.30857499999999 38.750038,-90.308371 38.750008,-90.30827199999999 38.749994
79	305	-1	0	0	0.0	0	-90.314861 38.750235,-90.31495799999999 38.750194,-90.314994 38.750174,-90.315013 38.750164000000005,-90.315035 38.750153000000005
98	63	-1	0	0	0.0	0	-90.316329 38.750119000000005,-90.31539099999999 38.75095
98	97	-1	0	0	0.0	0	-90.316329 38.750119000000005,-90.316226 38.750286,-90.316175 38.750336000000004,-90.31610099999999 38.750402,-90.316012 38.750476000000006,-90.315967 38.750517,-90.31594399999999 38.750558000000005,-90.315939 38.750599,-90.31594199999999 38.750622,-90.315951 38.750651000000005
374	356	-1	0	0	0.0	0	-90.30656499999999 38.757876,-90.306512 38.757847000000005,-90.306467 38.757817,-90.306005 38.757562,-90.305965 38.757547,-90.305928 38.757537000000006,-90.30588499999999 38.757539,-90.305826 38.75757,-90.30574499999999 38.757624,-90.305324 38.757988000000005
187	240	-1	0	0	0.0	0	-90.29466199999999 38.768786000000006,-90.294394 38.769027
345	316	-1	0	0	0.0	0	-90.30018 38.753661,-90.300293 38.75377
163	53	-1	0	0	0.0	0	-90.308133 38.757673000000004,-90.308386 38.757408000000005,-90.308584 38.757209,-90.308837 38.756973,-90.30896999999999 38.756853
163	141	-1	0	0	0.0	0	-90.308133 38.757673000000004,-90.30798899999999 38.757577000000005
461	52	-1	0	0	0.0	0	-90.30901 38.756615000000004,-90.308872 38.756742,-90.30841699999999 38.757160000000006,-90.30828699999999 38.757284000000006
57	142	-1	0	0	0.0	0	-90.312716 38.753348,-90.31235199999999 38.753671000000004,-90.31209299999999 38.753884
11	269	-1	0	0	0.0	0	-90.30887899999999 38.750082000000006,-90.30857499999999 38.750038
103	104	-1	0	0	0.0	0	-90.289718 38.763964,-90.29052 38.764512,-90.29101899999999 38.764887
124	129	-1	0	0	0.0	0	-90.298802 38.754900000000006,-90.29869 38.754994
124	322	-1	0	0	0.0	0	-90.298802 38.754900000000006,-90.29885999999999 38.754845
124	463	-1	0	0	0.0	0	-90.298802 38.754900000000006,-90.298525 38.754779000000006,-90.29841499999999 38.754733,-90.29829799999999 38.754676,-90.297519 38.754310000000004,-90.29718299999999 38.75414,-90.29699 38.754052,-90.296914 38.754022000000006,-90.296708 38.753932000000006,-90.29662099999999 38.753892,-90.296526 38.753849,-90.29615199999999 38.753678,-90.296526 38.753849,-90.296331 38.754009,-90.296071 38.754283,-90.293414 38.756018000000005,-90.29170699999999 38.757078,-90.291001 38.757515000000005,-90.28946699999999 38.758467,-90.286266 38.760474,-90.28553 38.760944,-90.285405 38.761027000000006,-90.28413599999999 38.761853,-90.283954 38.761985,-90.283548 38.76227,-90.282783 38.762844,-90.27655499999999 38.768937,-90.27516 38.770444000000005,-90.274294 38.771455,-90.273122 38.772849,-90.271289 38.775141000000005,-90.269915 38.776678000000004,-90.26687 38.779609,-90.264907 38.781316000000004,-90.26392799999999 38.782210000000006,-90.26200299999999 38.784034000000005,-90.261164 38.784912000000006,-90.260302 38.785734000000005,-90.260206 38.785816000000004,-90.255754 38.789989000000006,-90.254876 38.790814000000005,-90.253931 38.791700000000006,-90.253847 38.791795,-90.24857899999999 38.796753,-90.24755499999999 38.797627000000006,-90.24648699999999 38.798648,-90.24601 38.799103,-90.24493799999999 38.800101000000005,-90.244518 38.800610000000006,-90.24441399999999 38.800704,-90.241216 38.803716,-90.237656 38.807066000000006,-90.23673799999999 38.807937,-90.23527299999999 38.809293000000004,-90.23188999999999 38.81335,-90.231821 38.813567000000006,-90.23173999999999 38.813894000000005,-90.231692 38.814153000000005,-90.231663 38.814358000000006,-90.23208199999999 38.817144000000006,-90.23248799999999 38.817942,-90.232587 38.818116,-90.233138 38.818940000000005,-90.233818 38.819759000000005,-90.234089 38.82002,-90.234805 38.820657000000004,-90.23615099999999 38.821702,-90.236269 38.821793,-90.23786 38.822974,-90.239987 38.824774000000005,-90.24180799999999 38.82621,-90.24198899999999 38.826343,-90.242418 38.826533000000005,-90.24700299999999 38.830006000000004,-90.247388 38.830314,-90.24956999999999 38.832045,-90.24966699999999 38.83222,-90.25231 38.834741,-90.25261599999999 38.834895,-90.254229 38.836245000000005,-90.254852 38.836608000000005,-90.25591299999999 38.837128,-90.25915099999999 38.838623000000005,-90.2593 38.838709,-90.25983599999999 38.838976,-90.26024699999999 38.839204,-90.26033799999999 38.839264,-90.260438 38.839329,-90.26055099999999 38.839407,-90.260831 38.839601,-90.260927 38.839668,-90.261198 38.839856000000005,-90.261719 38.840248,-90.26289899999999 38.841093,-90.268287 38.845126,-90.273511 38.849003,-90.27393099999999 38.849413000000006,-90.27529299999999 38.850419,-90.276496 38.851325,-90.276831 38.851576,-90.277059 38.851669,-90.27740499999999 38.851951,-90.27753299999999 38.852068,-90.277914 38.852398,-90.280693 38.854446,-90.281092 38.854741000000004,-90.28228 38.855616000000005,-90.284066 38.856928,-90.289926 38.861373,-90.290021 38.861445,-90.290139 38.86153,-90.290353 38.861675000000005,-90.294406 38.864655000000006,-90.294885 38.865022,-90.29511799999999 38.865300000000005,-90.295188 38.865359000000005,-90.29824699999999 38.867676,-90.29857399999999 38.867804,-90.299889 38.868813,-90.300153 38.869003,-90.300269 38.869087,-90.300462 38.869239,-90.30394799999999 38.873915000000004,-90.304565 38.875257000000005,-90.30482699999999 38.875844,-90.305105 38.876488,-90.30609299999999 38.878635,-90.30722499999999 38.880965,-90.307813 38.881922,-90.308369 38.882707,-90.30860299999999 38.882989,-90.308802 38.883442,-90.310261 38.884896000000005,-90.31141099999999 38.885813000000006,-90.31148499999999 38.88582,-90.311596 38.885835,-90.313588 38.887329,-90.31716399999999 38.890024000000004,-90.317431 38.890229000000005,-90.318753 38.891180000000006,-90.31939299999999 38.891643,-90.323821 38.894985000000005,-90.326341 38.896840000000005,-90.32683499999999 38.897216,-90.329072 38.898873,-90.329331 38.899208,-90.32962099999999 38.899414,-90.330889 38.900573,-90.33107899999999 38.900858,-90.33135 38.901532,-90.331487 38.901779000000005,-90.331598 38.901839,-90.332605 38.901603,-90.333159 38.901496,-90.333343 38.901454,-90.335438 38.901346000000004,-90.336756 38.90115,-90.33702 38.901,-90.33755599999999 38.900604,-90.33759599999999 38.900574000000006,-90.33772099999999 38.90048,-90.33916099999999 38.899454000000006,-90.339085 38.899403,-90.33854 38.898998000000006,-90.338201 38.898747,-90.337549 38.898264000000005,-90.33729899999999 38.898078000000005,-90.336784 38.897701000000005,-90.334682 38.896149,-90.334395 38.895911000000005,-90.33425 38.895756000000006,-90.334103 38.895584,-90.333665 38.895045,-90.33331899999999 38.894597000000005,-90.333085 38.894187,-90.332707 38.893234,-90.33268699999999 38.893173000000004,-90.33209599999999 38.891653000000005,-90.332179 38.891635,-90.335139 38.891017000000005
