ClusteringMethod	ComputationTime	K_LB	K	CCI	NHO	ATD	DMT
640	745	10	1	1	1032.5	2950	-90.28710199999999 38.746172,-90.28716999999999 38.746169,-90.287194 38.746172,-90.287213 38.746176000000006,-90.28723699999999 38.746186,-90.28738899999999 38.746298,-90.287402 38.746312,-90.287409 38.746328000000005,-90.28741 38.746348000000005,-90.28740499999999 38.746369,-90.287396 38.746389,-90.28738 38.746410000000004,-90.286464 38.747203000000006,-90.28640299999999 38.747248000000006,-90.286362 38.747279000000006,-90.286321 38.7473,-90.28616199999999 38.747368,-90.28610499999999 38.747385,-90.28607199999999 38.747392000000005,-90.28604 38.747393,-90.28600399999999 38.747389000000005,-90.285973 38.747379,-90.28594299999999 38.74736,-90.28591899999999 38.747336000000004,-90.285905 38.747312,-90.28589699999999 38.747284,-90.2859 38.74725,-90.285906 38.747204,-90.28590899999999 38.747156000000004,-90.285905 38.747128000000004,-90.28589 38.747104,-90.285879 38.747093,-90.285866 38.747081,-90.28567899999999 38.746956000000004,-90.28566699999999 38.746943,-90.285659 38.746926,-90.285658 38.746915,-90.285659 38.746906,-90.285664 38.74689
725	645	3	1	1	70.0	200	-90.298187 38.745834,-90.29790799999999 38.745757000000005
645	725	3	1	1	70.0	200	-90.29790799999999 38.745757000000005,-90.298187 38.745834
686	651	7	1	1	35.0	100	-90.28678699999999 38.735917,-90.28659599999999 38.735980000000005
651	686	7	1	1	35.0	100	-90.28659599999999 38.735980000000005,-90.28678699999999 38.735917
732	662	10	1	1	17.5	50	-90.285466 38.743468,-90.285597 38.74338,-90.28567 38.743334000000004
662	732	10	1	1	17.5	50	-90.28567 38.743334000000004,-90.285597 38.74338,-90.285466 38.743468
667	665	5	1	1	350.0	1000	-90.289706 38.749694000000005,-90.28977599999999 38.74963,-90.289851 38.749555,-90.289993 38.749387000000006,-90.29004499999999 38.749332,-90.290106 38.749292000000004,-90.290527 38.749091
665	667	5	1	1	350.0	1000	-90.290527 38.749091,-90.290106 38.749292000000004,-90.29004499999999 38.749332,-90.289993 38.749387000000006,-90.289851 38.749555,-90.28977599999999 38.74963,-90.289706 38.749694000000005
733	674	4	1	1	35.0	100	-90.284481 38.740798000000005,-90.28449499999999 38.740465
674	733	4	1	1	35.0	100	-90.28449499999999 38.740465,-90.284481 38.740798000000005
759	687	6	1	1	35.0	100	-90.285056 38.7363,-90.28504 38.736376,-90.28502399999999 38.736539,-90.28497 38.736601,-90.28495699999999 38.736626
687	759	6	1	1	35.0	100	-90.28495699999999 38.736626,-90.28497 38.736601,-90.28502399999999 38.736539,-90.28504 38.736376,-90.285056 38.7363
714	697	1	1	1	17.5	50	-90.29276399999999 38.731306000000004,-90.292588 38.731473
697	714	1	1	1	17.5	50	-90.292588 38.731473,-90.29276399999999 38.731306000000004
771	699	7	1	1	700.0	2000	-90.28920199999999 38.738214000000006,-90.289261 38.738071000000005,-90.289256 38.737977,-90.28922899999999 38.737931,-90.289036 38.737787000000004,-90.289047 38.737732,-90.289079 38.73767,-90.289079 38.737616,-90.288972 38.737514000000004,-90.288843 38.737479,-90.2888 38.737479,-90.288647 38.737569,-90.288156 38.737927000000006,-90.288106 38.737971,-90.288007 38.738068000000005,-90.28788999999999 38.738170000000004
699	771	7	1	1	700.0	2000	-90.28788999999999 38.738170000000004,-90.288007 38.738068000000005,-90.288106 38.737971,-90.288156 38.737927000000006,-90.288647 38.737569,-90.2888 38.737479,-90.288843 38.737479,-90.288972 38.737514000000004,-90.289079 38.737616,-90.289079 38.73767,-90.289047 38.737732,-90.289036 38.737787000000004,-90.28922899999999 38.737931,-90.289256 38.737977,-90.289261 38.738071000000005,-90.28920199999999 38.738214000000006
771	707	7	1	1	245.0	700	-90.288896 38.738409000000004,-90.28898199999999 38.738421,-90.289079 38.738413,-90.28913299999999 38.738382,-90.28920199999999 38.738214000000006
707	771	7	1	1	245.0	700	-90.28920199999999 38.738214000000006,-90.28913299999999 38.738382,-90.289079 38.738413,-90.28898199999999 38.738421,-90.288896 38.738409000000004
769	731	5	1	1	507.5	1450	-90.297767 38.747341000000006,-90.29774499999999 38.747432,-90.297744 38.747493000000006,-90.29776799999999 38.747545,-90.297804 38.747599
731	769	5	1	1	507.5	1450	-90.297804 38.747599,-90.29776799999999 38.747545,-90.297744 38.747493000000006,-90.29774499999999 38.747432,-90.297767 38.747341000000006
779	736	10	1	1	17.5	50	-90.28672399999999 38.74351,-90.28687799999999 38.743371,-90.287618 38.742776000000006
736	779	10	1	1	17.5	50	-90.287618 38.742776000000006,-90.28687799999999 38.743371,-90.28672399999999 38.74351
777	775	4	1	1	35.0	100	-90.285122 38.740617,-90.285063 38.740691000000005,-90.284977 38.740761000000006,-90.284892 38.740792000000006
775	777	4	1	1	35.0	100	-90.284892 38.740792000000006,-90.284977 38.740761000000006,-90.285063 38.740691000000005,-90.285122 38.740617
36	1	-1	0	1	0.0	0	-90.288753 38.738996,-90.288703 38.738917,-90.28867199999999 38.738871
1	36	-1	0	1	0.0	0	-90.28867199999999 38.738871,-90.288703 38.738917,-90.288753 38.738996
37	1	-1	0	1	0.0	0	-90.288613 38.738783000000005,-90.28867199999999 38.738871
1	37	-1	0	1	0.0	0	-90.28867199999999 38.738871,-90.288613 38.738783000000005
369	2	-1	0	1	0.0	0	-90.28226199999999 38.738214000000006,-90.28219399999999 38.738295
2	369	-1	0	1	0.0	0	-90.28219399999999 38.738295,-90.28226199999999 38.738214000000006
371	2	-1	0	1	0.0	0	-90.28226199999999 38.738214000000006,-90.28235 38.738108000000004,-90.282367 38.738089
2	371	-1	0	1	0.0	0	-90.282367 38.738089,-90.28235 38.738108000000004,-90.28226199999999 38.738214000000006
755	4	-1	0	1	0.0	0	-90.27705499999999 38.737163,-90.277041 38.737267
4	755	-1	0	1	0.0	0	-90.277041 38.737267,-90.27705499999999 38.737163
212	7	-1	0	1	0.0	0	-90.282451 38.738,-90.282516 38.737931
7	212	-1	0	1	0.0	0	-90.282516 38.737931,-90.282451 38.738
371	7	-1	0	1	0.0	0	-90.282451 38.738,-90.282367 38.738089
7	371	-1	0	1	0.0	0	-90.282367 38.738089,-90.282451 38.738
9	8	-1	0	1	0.0	0	-90.281621 38.743251,-90.28149499999999 38.74334,-90.281419 38.743381
8	9	-1	0	1	0.0	0	-90.281419 38.743381,-90.28149499999999 38.74334,-90.281621 38.743251
137	8	-1	0	1	0.0	0	-90.281419 38.743381,-90.281492 38.743432000000006
8	137	-1	0	1	0.0	0	-90.281492 38.743432000000006,-90.281419 38.743381
321	8	-1	0	1	0.0	0	-90.281419 38.743381,-90.281184 38.743217
8	321	-1	0	1	0.0	0	-90.281184 38.743217,-90.281419 38.743381
67	9	-1	0	1	0.0	0	-90.281621 38.743251,-90.28165299999999 38.74324,-90.28168 38.743224000000005,-90.28170999999999 38.743199000000004,-90.282068 38.742927
9	67	-1	0	1	0.0	0	-90.282068 38.742927,-90.28170999999999 38.743199000000004,-90.28168 38.743224000000005,-90.28165299999999 38.74324,-90.281621 38.743251
168	10	-1	0	1	0.0	0	-90.29570199999999 38.740255000000005,-90.29565099999999 38.740302,-90.29548799999999 38.740449000000005
10	168	-1	0	1	0.0	0	-90.29548799999999 38.740449000000005,-90.29565099999999 38.740302,-90.29570199999999 38.740255000000005
296	10	-1	0	1	0.0	0	-90.295137 38.740766,-90.29548799999999 38.740449000000005
10	296	-1	0	1	0.0	0	-90.29548799999999 38.740449000000005,-90.295137 38.740766
564	11	-1	0	1	0.0	0	-90.293179 38.739627000000006,-90.293295 38.739559
11	564	-1	0	1	0.0	0	-90.293295 38.739559,-90.293179 38.739627000000006
14	12	-1	0	1	0.0	0	-90.28739499999999 38.737188,-90.287545 38.737071
12	14	-1	0	1	0.0	0	-90.287545 38.737071,-90.28739499999999 38.737188
147	12	-1	0	1	0.0	0	-90.28739499999999 38.737188,-90.28733899999999 38.737231,-90.28729 38.737269000000005,-90.28724 38.737308000000006
12	147	-1	0	1	0.0	0	-90.28724 38.737308000000006,-90.28729 38.737269000000005,-90.28733899999999 38.737231,-90.28739499999999 38.737188
15	13	-1	0	1	0.0	0	-90.286887 38.736592,-90.286745 38.736699
13	15	-1	0	1	0.0	0	-90.286745 38.736699,-90.286887 38.736592
625	13	-1	0	1	0.0	0	-90.286693 38.736739,-90.286745 38.736699
13	625	-1	0	1	0.0	0	-90.286745 38.736699,-90.286693 38.736739
149	14	-1	0	1	0.0	0	-90.287706 38.736946,-90.287545 38.737071
14	149	-1	0	1	0.0	0	-90.287545 38.737071,-90.287706 38.736946
16	15	-1	0	1	0.0	0	-90.286887 38.736592,-90.28704499999999 38.736473000000004
15	16	-1	0	1	0.0	0	-90.28704499999999 38.736473000000004,-90.286887 38.736592
20	16	-1	0	1	0.0	0	-90.287137 38.736367,-90.287122 38.736397000000004,-90.287082 38.736445,-90.28704499999999 38.736473000000004
16	20	-1	0	1	0.0	0	-90.28704499999999 38.736473000000004,-90.287082 38.736445,-90.287122 38.736397000000004,-90.287137 38.736367
149	16	-1	0	1	0.0	0	-90.28704499999999 38.736473000000004,-90.287605 38.736874,-90.287706 38.736946
16	149	-1	0	1	0.0	0	-90.287706 38.736946,-90.287605 38.736874,-90.28704499999999 38.736473000000004
146	17	-1	0	1	0.0	0	-90.287742 38.73771,-90.287742 38.737715,-90.28773799999999 38.737736000000005,-90.28773 38.737748,-90.28752899999999 38.737906
17	146	-1	0	1	0.0	0	-90.28752899999999 38.737906,-90.28773 38.737748,-90.28773799999999 38.737736000000005,-90.287742 38.737715,-90.287742 38.73771
147	17	-1	0	1	0.0	0	-90.287742 38.73771,-90.287742 38.737699000000006,-90.28773699999999 38.737686000000004,-90.287731 38.737676,-90.28724 38.737308000000006
17	147	-1	0	1	0.0	0	-90.28724 38.737308000000006,-90.287731 38.737676,-90.28773699999999 38.737686000000004,-90.287742 38.737699000000006,-90.287742 38.73771
19	18	-1	0	1	0.0	0	-90.28714099999999 38.735993,-90.28741199999999 38.736157000000006
18	19	-1	0	1	0.0	0	-90.28741199999999 38.736157000000006,-90.28714099999999 38.735993
20	19	-1	0	1	0.0	0	-90.287137 38.736367,-90.28741199999999 38.736157000000006
19	20	-1	0	1	0.0	0	-90.28741199999999 38.736157000000006,-90.287137 38.736367
148	20	-1	0	1	0.0	0	-90.287137 38.736367,-90.28687699999999 38.736168000000006
20	148	-1	0	1	0.0	0	-90.28687699999999 38.736168000000006,-90.287137 38.736367
149	20	-1	0	1	0.0	0	-90.287137 38.736367,-90.28775399999999 38.736842,-90.287768 38.736856,-90.28777099999999 38.736868,-90.28777199999999 38.736881000000004,-90.28776699999999 38.736895000000004,-90.287764 38.736900000000006,-90.287759 38.736904,-90.287706 38.736946
20	149	-1	0	1	0.0	0	-90.287706 38.736946,-90.287759 38.736904,-90.287764 38.736900000000006,-90.28776699999999 38.736895000000004,-90.28777199999999 38.736881000000004,-90.28777099999999 38.736868,-90.287768 38.736856,-90.28775399999999 38.736842,-90.287137 38.736367
381	24	-1	0	1	0.0	0	-90.289148 38.739629,-90.289243 38.739784
24	381	-1	0	1	0.0	0	-90.289243 38.739784,-90.289148 38.739629
37	25	-1	0	1	0.0	0	-90.288613 38.738783000000005,-90.28858 38.738745
25	37	-1	0	1	0.0	0	-90.28858 38.738745,-90.288613 38.738783000000005
751	25	-1	0	1	0.0	0	-90.28843099999999 38.738591,-90.288468 38.738625000000006,-90.288539 38.738696000000004,-90.28858 38.738745
25	751	-1	0	1	0.0	0	-90.28858 38.738745,-90.288539 38.738696000000004,-90.288468 38.738625000000006,-90.28843099999999 38.738591
591	31	-1	0	1	0.0	0	-90.28493499999999 38.736669000000006,-90.28492399999999 38.736726000000004,-90.28494599999999 38.736761,-90.284949 38.736817,-90.28490099999999 38.736888
31	591	-1	0	1	0.0	0	-90.28490099999999 38.736888,-90.284949 38.736817,-90.28494599999999 38.736761,-90.28492399999999 38.736726000000004,-90.28493499999999 38.736669000000006
65	41	-1	0	1	0.0	0	-90.28322899999999 38.742938,-90.28359599999999 38.743185000000004,-90.284002 38.743460000000006
41	65	-1	0	1	0.0	0	-90.284002 38.743460000000006,-90.28359599999999 38.743185000000004,-90.28322899999999 38.742938
774	41	-1	0	1	0.0	0	-90.284724 38.743949,-90.284002 38.743460000000006
41	774	-1	0	1	0.0	0	-90.284002 38.743460000000006,-90.284724 38.743949
46	43	-1	0	1	0.0	0	-90.281993 38.742423,-90.28213099999999 38.742312000000005
43	46	-1	0	1	0.0	0	-90.28213099999999 38.742312000000005,-90.281993 38.742423
45	44	-1	0	1	0.0	0	-90.28219899999999 38.742580000000004,-90.28235 38.742472
44	45	-1	0	1	0.0	0	-90.28235 38.742472,-90.28219899999999 38.742580000000004
46	45	-1	0	1	0.0	0	-90.281993 38.742423,-90.28219899999999 38.742580000000004
45	46	-1	0	1	0.0	0	-90.28219899999999 38.742580000000004,-90.281993 38.742423
68	45	-1	0	1	0.0	0	-90.28219899999999 38.742580000000004,-90.28237 38.74271
45	68	-1	0	1	0.0	0	-90.28237 38.74271,-90.28219899999999 38.742580000000004
47	46	-1	0	1	0.0	0	-90.281993 38.742423,-90.28187199999999 38.742516,-90.281785 38.742632
46	47	-1	0	1	0.0	0	-90.281785 38.742632,-90.28187199999999 38.742516,-90.281993 38.742423
73	47	-1	0	1	0.0	0	-90.28220599999999 38.742822000000004,-90.28207099999999 38.742753,-90.281931 38.742694,-90.281785 38.742632
47	73	-1	0	1	0.0	0	-90.281785 38.742632,-90.281931 38.742694,-90.28207099999999 38.742753,-90.28220599999999 38.742822000000004
313	47	-1	0	1	0.0	0	-90.28153599999999 38.742572,-90.28167599999999 38.742604,-90.281785 38.742632
47	313	-1	0	1	0.0	0	-90.281785 38.742632,-90.28167599999999 38.742604,-90.28153599999999 38.742572
60	59	-1	0	1	0.0	0	-90.283065 38.742347,-90.282996 38.7424,-90.28296599999999 38.742446,-90.28298099999999 38.742483,-90.28341599999999 38.742806
59	60	-1	0	1	0.0	0	-90.28341599999999 38.742806,-90.28298099999999 38.742483,-90.28296599999999 38.742446,-90.282996 38.7424,-90.283065 38.742347
65	59	-1	0	1	0.0	0	-90.28322899999999 38.742938,-90.283265 38.742915,-90.283321 38.742872000000006,-90.28341599999999 38.742806
59	65	-1	0	1	0.0	0	-90.28341599999999 38.742806,-90.283321 38.742872000000006,-90.283265 38.742915,-90.28322899999999 38.742938
61	60	-1	0	1	0.0	0	-90.28373599999999 38.742793000000006,-90.283149 38.742402000000006,-90.283102 38.742371000000006,-90.283065 38.742347
60	61	-1	0	1	0.0	0	-90.283065 38.742347,-90.283102 38.742371000000006,-90.283149 38.742402000000006,-90.28373599999999 38.742793000000006
62	60	-1	0	1	0.0	0	-90.283065 38.742347,-90.283098 38.742322
60	62	-1	0	1	0.0	0	-90.283098 38.742322,-90.283065 38.742347
64	62	-1	0	1	0.0	0	-90.282946 38.742223,-90.283098 38.742322
62	64	-1	0	1	0.0	0	-90.283098 38.742322,-90.282946 38.742223
72	65	-1	0	1	0.0	0	-90.28322899999999 38.742938,-90.283159 38.742891
65	72	-1	0	1	0.0	0	-90.283159 38.742891,-90.28322899999999 38.742938
69	66	-1	0	1	0.0	0	-90.282716 38.743181,-90.282861 38.743086000000005
66	69	-1	0	1	0.0	0	-90.282861 38.743086000000005,-90.282716 38.743181
73	66	-1	0	1	0.0	0	-90.282716 38.743181,-90.28220599999999 38.742822000000004
66	73	-1	0	1	0.0	0	-90.28220599999999 38.742822000000004,-90.282716 38.743181
73	67	-1	0	1	0.0	0	-90.282068 38.742927,-90.28220599999999 38.742822000000004
67	73	-1	0	1	0.0	0	-90.28220599999999 38.742822000000004,-90.282068 38.742927
69	68	-1	0	1	0.0	0	-90.282861 38.743086000000005,-90.28237 38.74271
68	69	-1	0	1	0.0	0	-90.28237 38.74271,-90.282861 38.743086000000005
70	68	-1	0	1	0.0	0	-90.28252699999999 38.742618,-90.282389 38.742697,-90.28237 38.74271
68	70	-1	0	1	0.0	0	-90.28237 38.74271,-90.282389 38.742697,-90.28252699999999 38.742618
73	68	-1	0	1	0.0	0	-90.28220599999999 38.742822000000004,-90.282305 38.74275,-90.282339 38.742731000000006,-90.28237 38.74271
68	73	-1	0	1	0.0	0	-90.28237 38.74271,-90.282339 38.742731000000006,-90.282305 38.74275,-90.28220599999999 38.742822000000004
71	69	-1	0	1	0.0	0	-90.28300399999999 38.742992,-90.282861 38.743086000000005
69	71	-1	0	1	0.0	0	-90.282861 38.743086000000005,-90.28300399999999 38.742992
71	70	-1	0	1	0.0	0	-90.28252699999999 38.742618,-90.28300399999999 38.742992
70	71	-1	0	1	0.0	0	-90.28300399999999 38.742992,-90.28252699999999 38.742618
202	70	-1	0	1	0.0	0	-90.28252699999999 38.742618,-90.282682 38.742529000000005
70	202	-1	0	1	0.0	0	-90.282682 38.742529000000005,-90.28252699999999 38.742618
72	71	-1	0	1	0.0	0	-90.28300399999999 38.742992,-90.283159 38.742891
71	72	-1	0	1	0.0	0	-90.283159 38.742891,-90.28300399999999 38.742992
202	72	-1	0	1	0.0	0	-90.283159 38.742891,-90.282778 38.742635,-90.282725 38.742599000000006,-90.282682 38.742529000000005
72	202	-1	0	1	0.0	0	-90.282682 38.742529000000005,-90.282725 38.742599000000006,-90.282778 38.742635,-90.283159 38.742891
76	75	-1	0	1	0.0	0	-90.284757 38.744191,-90.284915 38.744078
75	76	-1	0	1	0.0	0	-90.284915 38.744078,-90.284757 38.744191
77	75	-1	0	1	0.0	0	-90.28508599999999 38.74448,-90.284757 38.744191
75	77	-1	0	1	0.0	0	-90.284757 38.744191,-90.28508599999999 38.74448
90	76	-1	0	1	0.0	0	-90.285276 38.744342,-90.28502599999999 38.744154,-90.284915 38.744078
76	90	-1	0	1	0.0	0	-90.284915 38.744078,-90.28502599999999 38.744154,-90.285276 38.744342
774	76	-1	0	1	0.0	0	-90.284724 38.743949,-90.284915 38.744078
76	774	-1	0	1	0.0	0	-90.284915 38.744078,-90.284724 38.743949
88	77	-1	0	1	0.0	0	-90.28508599999999 38.74448,-90.284917 38.744607,-90.2847 38.744788
77	88	-1	0	1	0.0	0	-90.2847 38.744788,-90.284917 38.744607,-90.28508599999999 38.74448
90	77	-1	0	1	0.0	0	-90.28508599999999 38.74448,-90.285231 38.744371,-90.285276 38.744342
77	90	-1	0	1	0.0	0	-90.285276 38.744342,-90.285231 38.744371,-90.28508599999999 38.74448
437	78	-1	0	1	0.0	0	-90.294001 38.739063,-90.29407599999999 38.739263
78	437	-1	0	1	0.0	0	-90.29407599999999 38.739263,-90.294001 38.739063
89	88	-1	0	1	0.0	0	-90.284441 38.745002,-90.2847 38.744788
88	89	-1	0	1	0.0	0	-90.2847 38.744788,-90.284441 38.745002
740	88	-1	0	1	0.0	0	-90.28483299999999 38.744879000000005,-90.2847 38.744788
88	740	-1	0	1	0.0	0	-90.2847 38.744788,-90.28483299999999 38.744879000000005
91	89	-1	0	1	0.0	0	-90.284441 38.745002,-90.284308 38.745113,-90.28418599999999 38.745197000000005,-90.284156 38.745209,-90.284066 38.745222000000005
89	91	-1	0	1	0.0	0	-90.284066 38.745222000000005,-90.284156 38.745209,-90.28418599999999 38.745197000000005,-90.284308 38.745113,-90.284441 38.745002
740	89	-1	0	1	0.0	0	-90.284441 38.745002,-90.284505 38.745048000000004,-90.28454199999999 38.745063,-90.284573 38.745066,-90.284596 38.745063,-90.28461999999999 38.745052,-90.28464699999999 38.745034000000004,-90.284792 38.744915000000006,-90.28483299999999 38.744879000000005
89	740	-1	0	1	0.0	0	-90.28483299999999 38.744879000000005,-90.284792 38.744915000000006,-90.28464699999999 38.745034000000004,-90.28461999999999 38.745052,-90.284596 38.745063,-90.284573 38.745066,-90.28454199999999 38.745063,-90.284505 38.745048000000004,-90.284441 38.745002
200	90	-1	0	1	0.0	0	-90.285733 38.744747000000004,-90.28566 38.744663,-90.285474 38.744496000000005,-90.285355 38.744404,-90.285276 38.744342
90	200	-1	0	1	0.0	0	-90.285276 38.744342,-90.285355 38.744404,-90.285474 38.744496000000005,-90.28566 38.744663,-90.285733 38.744747000000004
107	91	-1	0	1	0.0	0	-90.28385999999999 38.745079000000004,-90.284066 38.745222000000005
91	107	-1	0	1	0.0	0	-90.284066 38.745222000000005,-90.28385999999999 38.745079000000004
111	91	-1	0	1	0.0	0	-90.284106 38.745249,-90.284066 38.745222000000005
91	111	-1	0	1	0.0	0	-90.284066 38.745222000000005,-90.284106 38.745249
98	96	-1	0	1	0.0	0	-90.283879 38.745301000000005,-90.28372599999999 38.745198
96	98	-1	0	1	0.0	0	-90.28372599999999 38.745198,-90.283879 38.745301000000005
99	97	-1	0	1	0.0	0	-90.283216 38.745605000000005,-90.283373 38.745702
97	99	-1	0	1	0.0	0	-90.283373 38.745702,-90.283216 38.745605000000005
107	98	-1	0	1	0.0	0	-90.28385999999999 38.745079000000004,-90.28372599999999 38.745198
98	107	-1	0	1	0.0	0	-90.28372599999999 38.745198,-90.28385999999999 38.745079000000004
105	99	-1	0	1	0.0	0	-90.283216 38.745605000000005,-90.283155 38.745649,-90.283048 38.745720000000006,-90.283008 38.745734000000006,-90.282939 38.745732000000004,-90.282889 38.745714,-90.28283499999999 38.74568
99	105	-1	0	1	0.0	0	-90.28283499999999 38.74568,-90.282889 38.745714,-90.282939 38.745732000000004,-90.283008 38.745734000000006,-90.283048 38.745720000000006,-90.283155 38.745649,-90.283216 38.745605000000005
101	100	-1	0	1	0.0	0	-90.28251399999999 38.745468,-90.282816 38.74521,-90.28309399999999 38.745000000000005,-90.283414 38.744751
100	101	-1	0	1	0.0	0	-90.283414 38.744751,-90.28309399999999 38.745000000000005,-90.282816 38.74521,-90.28251399999999 38.745468
102	100	-1	0	1	0.0	0	-90.283565 38.744861,-90.283414 38.744751
100	102	-1	0	1	0.0	0	-90.283414 38.744751,-90.283565 38.744861
136	100	-1	0	1	0.0	0	-90.283255 38.744635,-90.283367 38.744716000000004,-90.283414 38.744751
100	136	-1	0	1	0.0	0	-90.283414 38.744751,-90.283367 38.744716000000004,-90.283255 38.744635
103	101	-1	0	1	0.0	0	-90.28251399999999 38.745468,-90.28267199999999 38.745574000000005
101	103	-1	0	1	0.0	0	-90.28267199999999 38.745574000000005,-90.28251399999999 38.745468
106	101	-1	0	1	0.0	0	-90.28251399999999 38.745468,-90.28243699999999 38.745417,-90.282417 38.745389,-90.28240699999999 38.745335000000004,-90.282427 38.745298000000005,-90.282502 38.745226,-90.282606 38.745135000000005
101	106	-1	0	1	0.0	0	-90.282606 38.745135000000005,-90.282502 38.745226,-90.282427 38.745298000000005,-90.28240699999999 38.745335000000004,-90.282417 38.745389,-90.28243699999999 38.745417,-90.28251399999999 38.745468
103	102	-1	0	1	0.0	0	-90.283565 38.744861,-90.2833 38.745063,-90.28303799999999 38.745272,-90.28267199999999 38.745574000000005
102	103	-1	0	1	0.0	0	-90.28267199999999 38.745574000000005,-90.28303799999999 38.745272,-90.2833 38.745063,-90.283565 38.744861
104	102	-1	0	1	0.0	0	-90.283565 38.744861,-90.28372399999999 38.744978
102	104	-1	0	1	0.0	0	-90.28372399999999 38.744978,-90.283565 38.744861
105	103	-1	0	1	0.0	0	-90.28267199999999 38.745574000000005,-90.282748 38.745625000000004,-90.28283499999999 38.74568
103	105	-1	0	1	0.0	0	-90.28283499999999 38.74568,-90.282748 38.745625000000004,-90.28267199999999 38.745574000000005
105	104	-1	0	1	0.0	0	-90.28372399999999 38.744978,-90.283132 38.745439000000005,-90.28283499999999 38.74568
104	105	-1	0	1	0.0	0	-90.28283499999999 38.74568,-90.283132 38.745439000000005,-90.28372399999999 38.744978
107	104	-1	0	1	0.0	0	-90.28385999999999 38.745079000000004,-90.283756 38.745002,-90.28372399999999 38.744978
104	107	-1	0	1	0.0	0	-90.28372399999999 38.744978,-90.283756 38.745002,-90.28385999999999 38.745079000000004
135	106	-1	0	1	0.0	0	-90.282606 38.745135000000005,-90.28247499999999 38.745049
106	135	-1	0	1	0.0	0	-90.28247499999999 38.745049,-90.282606 38.745135000000005
136	106	-1	0	1	0.0	0	-90.282606 38.745135000000005,-90.28297599999999 38.744854000000004,-90.283255 38.744635
106	136	-1	0	1	0.0	0	-90.283255 38.744635,-90.28297599999999 38.744854000000004,-90.282606 38.745135000000005
131	109	-1	0	1	0.0	0	-90.28200199999999 38.745026,-90.28206999999999 38.744962,-90.28218199999999 38.744849
109	131	-1	0	1	0.0	0	-90.28218199999999 38.744849,-90.28206999999999 38.744962,-90.28200199999999 38.745026
114	113	-1	0	1	0.0	0	-90.28106899999999 38.744496000000005,-90.280923 38.744394
113	114	-1	0	1	0.0	0	-90.280923 38.744394,-90.28106899999999 38.744496000000005
119	113	-1	0	1	0.0	0	-90.281201 38.744173,-90.28105199999999 38.744284,-90.280923 38.744394
113	119	-1	0	1	0.0	0	-90.280923 38.744394,-90.28105199999999 38.744284,-90.281201 38.744173
115	114	-1	0	1	0.0	0	-90.281211 38.744585,-90.28119199999999 38.744581000000004,-90.28118099999999 38.744574,-90.28106899999999 38.744496000000005
114	115	-1	0	1	0.0	0	-90.28106899999999 38.744496000000005,-90.28118099999999 38.744574,-90.28119199999999 38.744581000000004,-90.281211 38.744585
121	114	-1	0	1	0.0	0	-90.28134999999999 38.744272,-90.281183 38.744403000000005,-90.28106899999999 38.744496000000005
114	121	-1	0	1	0.0	0	-90.28106899999999 38.744496000000005,-90.281183 38.744403000000005,-90.28134999999999 38.744272
123	115	-1	0	1	0.0	0	-90.281211 38.744585,-90.281258 38.744552000000006,-90.28139499999999 38.744460000000004,-90.28149699999999 38.744377
115	123	-1	0	1	0.0	0	-90.28149699999999 38.744377,-90.28139499999999 38.744460000000004,-90.281258 38.744552000000006,-90.281211 38.744585
125	115	-1	0	1	0.0	0	-90.281211 38.744585,-90.28132 38.744643,-90.28138999999999 38.744649,-90.281499 38.74459,-90.28160299999999 38.744525,-90.28167599999999 38.744503
115	125	-1	0	1	0.0	0	-90.28167599999999 38.744503,-90.28160299999999 38.744525,-90.281499 38.74459,-90.28138999999999 38.744649,-90.28132 38.744643,-90.281211 38.744585
117	116	-1	0	1	0.0	0	-90.281042 38.744053,-90.281267 38.743867,-90.28150699999999 38.743679,-90.28165399999999 38.743547
116	117	-1	0	1	0.0	0	-90.28165399999999 38.743547,-90.28150699999999 38.743679,-90.281267 38.743867,-90.281042 38.744053
118	116	-1	0	1	0.0	0	-90.28182199999999 38.743644,-90.28165399999999 38.743547
116	118	-1	0	1	0.0	0	-90.28165399999999 38.743547,-90.28182199999999 38.743644
137	116	-1	0	1	0.0	0	-90.28165399999999 38.743547,-90.281492 38.743432000000006
116	137	-1	0	1	0.0	0	-90.281492 38.743432000000006,-90.28165399999999 38.743547
119	117	-1	0	1	0.0	0	-90.281042 38.744053,-90.281201 38.744173
117	119	-1	0	1	0.0	0	-90.281201 38.744173,-90.281042 38.744053
119	118	-1	0	1	0.0	0	-90.28182199999999 38.743644,-90.281707 38.74376,-90.28143299999999 38.743974,-90.281201 38.744173
118	119	-1	0	1	0.0	0	-90.281201 38.744173,-90.28143299999999 38.743974,-90.281707 38.74376,-90.28182199999999 38.743644
320	118	-1	0	1	0.0	0	-90.28182199999999 38.743644,-90.28190199999999 38.743709
118	320	-1	0	1	0.0	0	-90.28190199999999 38.743709,-90.28182199999999 38.743644
121	119	-1	0	1	0.0	0	-90.28134999999999 38.744272,-90.281201 38.744173
119	121	-1	0	1	0.0	0	-90.281201 38.744173,-90.28134999999999 38.744272
121	120	-1	0	1	0.0	0	-90.28134999999999 38.744272,-90.28161399999999 38.744052,-90.281763 38.743935,-90.28199 38.743765
120	121	-1	0	1	0.0	0	-90.28199 38.743765,-90.281763 38.743935,-90.28161399999999 38.744052,-90.28134999999999 38.744272
