ClusteringMethod	ComputationTime	K_LB	K	CCI	NHO	ATD	DMT
436	450	1	1	1	70	70	294.11827 -110.073274,283.988688 -111.636835
456	436	1	1	1	100	100	298.217433 -114.385968,294.11827 -110.073274
436	456	1	1	1	100	100	294.11827 -110.073274,298.217433 -114.385968
438	440	1	1	1	10	10	284.181405 -113.252004,276.065068 -117.589863
440	438	1	1	1	10	10	276.065068 -117.589863,284.181405 -113.252004
438	450	1	1	1	30	30	284.181405 -113.252004,283.988688 -111.636835
450	438	1	1	1	30	30	283.988688 -111.636835,284.181405 -113.252004
440	448	1	1	1	30	30	276.065068 -117.589863,276.466793 -116.674473
448	440	1	1	1	30	30	276.466793 -116.674473,276.065068 -117.589863
440	460	1	1	1	130	130	276.065068 -117.589863,267.67762 -126.129347
460	440	1	1	1	130	130	267.67762 -126.129347,276.065068 -117.589863
444	448	1	1	1	180	180	261.424395 -134.188209,276.466793 -116.674473
448	444	1	1	1	180	180	276.466793 -116.674473,261.424395 -134.188209
460	444	1	1	1	80	80	267.67762 -126.129347,261.424395 -134.188209
444	460	1	1	1	80	80	261.424395 -134.188209,267.67762 -126.129347
448	450	1	1	1	40	40	276.466793 -116.674473,283.988688 -111.636835
450	448	1	1	1	40	40	283.988688 -111.636835,276.466793 -116.674473
454	456	1	1	1	30	30	294.089459 -118.305773,298.217433 -114.385968
456	454	1	1	1	30	30	298.217433 -114.385968,294.089459 -118.305773
454	1066	1	1	1	70	70	294.089459 -118.305773,284.267286 -127.877076
1066	454	1	1	1	70	70	284.267286 -127.877076,294.089459 -118.305773
460	474	1	1	1	510	510	267.67762 -126.129347,315.715514 -94.82769
474	460	1	1	1	510	510	315.715514 -94.82769,267.67762 -126.129347
472	474	1	1	1	50	50	303.53555 -110.187956,315.715514 -94.82769
474	472	1	1	1	50	50	315.715514 -94.82769,303.53555 -110.187956
650	628	0	1	1	90	90	-283.189158 -275.740868,-264.341547 -295.492717
628	650	0	1	1	90	90	-264.341547 -295.492717,-283.189158 -275.740868
632	630	0	1	1	60	60	-277.09583 -297.159574,-268.500934 -296.205014
630	632	0	1	1	60	60	-268.500934 -296.205014,-277.09583 -297.159574
634	632	0	1	1	200	200	-320.439813 -319.865722,-277.09583 -297.159574
632	634	0	1	1	200	200	-277.09583 -297.159574,-320.439813 -319.865722
636	654	0	1	1	40	40	-280.314897 -297.546695,-289.243922 -289.536791
654	636	0	1	1	40	40	-289.243922 -289.536791,-280.314897 -297.546695
640	638	0	1	1	200	200	-330.037664 -325.839197,-284.446268 -298.320663
638	640	0	1	1	200	200	-284.446268 -298.320663,-330.037664 -325.839197
646	642	0	1	1	200	200	-292.823444 -299.590371,-337.918222 -325.842446
642	646	0	1	1	200	200	-337.918222 -325.842446,-292.823444 -299.590371
662	650	0	1	1	220	220	-272.626967 -256.200977,-283.189158 -275.740868
650	662	0	1	1	220	220	-283.189158 -275.740868,-272.626967 -256.200977
654	652	0	1	1	110	110	-289.243922 -289.536791,-297.717231 -280.357589
652	654	0	1	1	110	110	-297.717231 -280.357589,-289.243922 -289.536791
654	656	0	1	1	160	160	-289.243922 -289.536791,-291.223977 -277.937373
656	654	0	1	1	160	160	-291.223977 -277.937373,-289.243922 -289.536791
1018	662	0	1	1	80	80	-251.240503 -244.002054,-272.626967 -256.200977
662	1018	0	1	1	80	80	-272.626967 -256.200977,-251.240503 -244.002054
676	672	0	1	1	150	150	-165.788831 -275.960696,-174.24047 -289.923513
672	676	0	1	1	150	150	-174.24047 -289.923513,-165.788831 -275.960696
676	678	0	1	1	60	60	-165.788831 -275.960696,-176.87486 -293.358538
678	676	0	1	1	60	60	-176.87486 -293.358538,-165.788831 -275.960696
686	682	0	1	1	20	20	-164.757276 -281.305153,-170.708198 -288.955341
682	686	0	1	1	20	20	-170.708198 -288.955341,-164.757276 -281.305153
688	682	0	1	1	20	20	-165.165585 -288.147365,-170.708198 -288.955341
682	688	0	1	1	20	20	-170.708198 -288.955341,-165.165585 -288.147365
686	688	0	1	1	40	40	-164.757276 -281.305153,-165.165585 -288.147365
688	686	0	1	1	40	40	-165.165585 -288.147365,-164.757276 -281.305153
692	686	0	1	1	0	0	-161.313499 -277.409606,-164.757276 -281.305153
686	692	0	1	1	0	0	-164.757276 -281.305153,-161.313499 -277.409606
694	692	0	1	1	40	40	-162.377203 -272.129028,-161.313499 -277.409606
692	694	0	1	1	40	40	-161.313499 -277.409606,-162.377203 -272.129028
698	692	0	1	1	80	80	-148.403164 -279.768227,-161.313499 -277.409606
692	698	0	1	1	80	80	-161.313499 -277.409606,-148.403164 -279.768227
708	694	0	1	1	30	30	-158.406676 -267.452428,-162.377203 -272.129028
694	708	0	1	1	30	30	-162.377203 -272.129028,-158.406676 -267.452428
716	698	0	1	1	200	200	-128.660964 -268.637491,-148.403164 -279.768227
698	716	0	1	1	200	200	-148.403164 -279.768227,-128.660964 -268.637491
702	700	0	1	1	180	180	-143.680548 -283.138948,-163.228506 -289.535393
700	702	0	1	1	180	180	-163.228506 -289.535393,-143.680548 -283.138948
718	702	0	1	1	200	200	-123.899073 -271.299362,-143.680548 -283.138948
702	718	0	1	1	200	200	-143.680548 -283.138948,-123.899073 -271.299362
706	704	0	1	1	90	90	-138.930717 -285.796644,-158.459111 -292.815556
704	706	0	1	1	90	90	-158.459111 -292.815556,-138.930717 -285.796644
720	706	0	1	1	100	100	-119.063905 -274.299827,-138.930717 -285.796644
706	720	0	1	1	100	100	-138.930717 -285.796644,-119.063905 -274.299827
714	710	0	1	1	100	100	-133.641891 -266.112101,-157.256257 -267.735724
710	714	0	1	1	100	100	-157.256257 -267.735724,-133.641891 -266.112101
728	714	0	1	1	70	70	-115.774848 -256.489755,-133.641891 -266.112101
714	728	0	1	1	70	70	-133.641891 -266.112101,-115.774848 -256.489755
726	716	3	1	1	130	130	-110.751022 -259.527844,-128.660964 -268.637491
716	726	3	1	1	130	130	-128.660964 -268.637491,-110.751022 -259.527844
724	718	0	1	1	0	0	-108.077538 -263.136749,-123.899073 -271.299362
718	724	0	1	1	0	0	-123.899073 -271.299362,-108.077538 -263.136749
722	720	3	1	1	70	70	-103.503625 -265.570698,-119.063905 -274.299827
720	722	3	1	1	70	70	-119.063905 -274.299827,-103.503625 -265.570698
732	730	3	1	1	60	60	-80.100748 -244.56977,-97.690638 -262.968289
730	732	3	1	1	60	60	-97.690638 -262.968289,-80.100748 -244.56977
770	732	3	1	1	90	90	-59.871408 -233.87136,-80.100748 -244.56977
732	770	3	1	1	90	90	-80.100748 -244.56977,-59.871408 -233.87136
740	734	3	1	1	110	110	-84.340572 -242.046582,-99.10776 -250.640634
734	740	3	1	1	110	110	-99.10776 -250.640634,-84.340572 -242.046582
734	742	3	1	1	100	100	-99.10776 -250.640634,-89.294274 -239.637603
742	734	3	1	1	100	100	-89.294274 -239.637603,-99.10776 -250.640634
748	734	3	1	1	150	150	-93.333904 -236.424919,-99.10776 -250.640634
734	748	3	1	1	150	150	-99.10776 -250.640634,-93.333904 -236.424919
766	740	3	1	1	160	160	-64.09815 -231.583405,-84.340572 -242.046582
740	766	3	1	1	160	160	-84.340572 -242.046582,-64.09815 -231.583405
742	762	3	1	1	170	170	-89.294274 -239.637603,-68.631502 -229.771826
762	742	3	1	1	170	170	-68.631502 -229.771826,-89.294274 -239.637603
758	748	3	1	1	160	160	-73.450805 -226.158882,-93.333904 -236.424919
748	758	3	1	1	160	160	-93.333904 -236.424919,-73.450805 -226.158882
752	750	0	1	1	10	10	-98.749543 -233.271334,-103.929119 -239.292235
750	752	0	1	1	10	10	-103.929119 -239.292235,-98.749543 -233.271334
754	752	3	1	1	90	90	-78.707192 -223.115957,-98.749543 -233.271334
752	754	3	1	1	90	90	-98.749543 -233.271334,-78.707192 -223.115957
756	754	3	1	1	230	230	-87.722643 -197.853449,-78.707192 -223.115957
754	756	3	1	1	230	230	-78.707192 -223.115957,-87.722643 -197.853449
760	758	3	1	1	270	270	-83.011471 -199.628598,-73.450805 -226.158882
758	760	3	1	1	270	270	-73.450805 -226.158882,-83.011471 -199.628598
762	764	3	1	1	250	250	-68.631502 -229.771826,-78.542932 -202.62543
764	762	3	1	1	250	250	-78.542932 -202.62543,-68.631502 -229.771826
768	766	3	1	1	310	310	-73.691681 -203.667407,-64.09815 -231.583405
766	768	3	1	1	310	310	-64.09815 -231.583405,-73.691681 -203.667407
772	770	3	1	1	170	170	-69.425011 -206.025957,-59.871408 -233.87136
770	772	3	1	1	170	170	-59.871408 -233.87136,-69.425011 -206.025957
776	774	3	1	1	100	100	-82.963027 -220.106143,-102.383857 -229.129797
774	776	3	1	1	100	100	-102.383857 -229.129797,-82.963027 -220.106143
778	776	3	1	1	210	210	-92.014196 -195.253353,-82.963027 -220.106143
776	778	3	1	1	210	210	-82.963027 -220.106143,-92.014196 -195.253353
782	780	3	1	1	130	130	-87.462874 -216.911027,-107.177466 -225.380985
780	782	3	1	1	130	130	-107.177466 -225.380985,-87.462874 -216.911027
784	782	3	1	1	190	190	-96.153592 -193.637525,-87.462874 -216.911027
782	784	3	1	1	190	190	-87.462874 -216.911027,-96.153592 -193.637525
788	786	3	1	1	140	140	-92.155929 -213.831223,-112.24868 -221.861616
786	788	3	1	1	140	140	-112.24868 -221.861616,-92.155929 -213.831223
790	788	3	1	1	200	200	-100.004959 -192.212178,-92.155929 -213.831223
788	790	3	1	1	200	200	-92.155929 -213.831223,-100.004959 -192.212178
794	792	3	1	1	160	160	-97.006647 -210.949104,-117.540103 -218.688514
792	794	3	1	1	160	160	-117.540103 -218.688514,-97.006647 -210.949104
792	1064	0	1	1	50	50	-117.540103 -218.688514,-122.861832 -224.383308
1064	792	0	1	1	50	50	-122.861832 -224.383308,-117.540103 -218.688514
796	794	3	1	1	190	190	-104.521508 -190.208553,-97.006647 -210.949104
794	796	3	1	1	190	190	-97.006647 -210.949104,-104.521508 -190.208553
800	798	3	1	1	170	170	-102.533778 -207.387155,-122.715329 -216.280274
798	800	3	1	1	170	170	-122.715329 -216.280274,-102.533778 -207.387155
798	1060	0	1	1	80	80	-122.715329 -216.280274,-134.685573 -214.019734
1060	798	0	1	1	80	80	-134.685573 -214.019734,-122.715329 -216.280274
802	800	3	1	1	170	170	-110.175836 -187.9553,-102.533778 -207.387155
800	802	3	1	1	170	170	-102.533778 -207.387155,-110.175836 -187.9553
806	804	3	1	1	190	190	-107.579338 -204.823176,-128.994558 -213.63661
804	806	3	1	1	190	190	-128.994558 -213.63661,-107.579338 -204.823176
808	806	3	1	1	130	130	-114.593327 -187.337427,-107.579338 -204.823176
806	808	3	1	1	130	130	-107.579338 -204.823176,-114.593327 -187.337427
812	810	0	1	1	100	100	-113.774234 -202.452007,-134.498699 -212.445806
810	812	0	1	1	100	100	-134.498699 -212.445806,-113.774234 -202.452007
814	812	3	1	1	110	110	-119.983427 -187.03278,-113.774234 -202.452007
812	814	3	1	1	110	110	-113.774234 -202.452007,-119.983427 -187.03278
818	816	3	1	1	130	130	-123.973503 -185.938117,-118.295854 -199.587083
816	818	3	1	1	130	130	-118.295854 -199.587083,-123.973503 -185.938117
816	836	0	1	1	100	100	-118.295854 -199.587083,-143.200907 -209.182987
836	816	0	1	1	100	100	-143.200907 -209.182987,-118.295854 -199.587083
822	820	0	1	1	90	90	-126.952771 -180.94041,-121.73552 -194.146637
820	822	0	1	1	90	90	-121.73552 -194.146637,-126.952771 -180.94041
826	824	0	1	1	80	80	-130.219602 -175.973078,-125.389275 -188.381764
824	826	0	1	1	80	80	-125.389275 -188.381764,-130.219602 -175.973078
830	828	0	1	1	40	40	-131.18259 -174.930671,-127.143072 -185.31699
828	830	0	1	1	40	40	-127.143072 -185.31699,-131.18259 -174.930671
834	832	0	1	1	80	80	-134.830486 -170.553896,-130.96336 -179.813359
832	834	0	1	1	80	80	-130.96336 -179.813359,-134.830486 -170.553896
836	938	0	1	1	160	160	-143.200907 -209.182987,-166.363372 -214.516887
938	836	0	1	1	160	160	-166.363372 -214.516887,-143.200907 -209.182987
840	838	0	1	1	40	40	-138.141784 -167.063736,-133.842337 -176.475558
838	840	0	1	1	40	40	-133.842337 -176.475558,-138.141784 -167.063736
846	842	0	1	1	120	120	-176.975704 -173.588176,-204.280548 -180.546754
842	846	0	1	1	120	120	-204.280548 -180.546754,-176.975704 -173.588176
842	878	0	1	1	150	150	-204.280548 -180.546754,-224.765018 -188.603181
878	842	0	1	1	150	150	-224.765018 -188.603181,-204.280548 -180.546754
848	846	0	1	1	30	30	-164.836062 -168.172484,-176.975704 -173.588176
846	848	0	1	1	30	30	-176.975704 -173.588176,-164.836062 -168.172484
860	856	0	1	1	30	30	-208.293509 -155.860137,-217.525284 -165.505132
856	860	0	1	1	30	30	-217.525284 -165.505132,-208.293509 -155.860137
864	860	0	1	1	110	110	-216.177999 -147.99014,-208.293509 -155.860137
860	864	0	1	1	110	110	-208.293509 -155.860137,-216.177999 -147.99014
866	860	0	1	1	40	40	-186.00689 -148.13167,-208.293509 -155.860137
860	866	0	1	1	40	40	-208.293509 -155.860137,-186.00689 -148.13167
870	866	0	1	1	20	20	-162.904568 -147.565398,-186.00689 -148.13167
866	870	0	1	1	20	20	-186.00689 -148.13167,-162.904568 -147.565398
874	866	0	1	1	50	50	-191.882601 -141.350509,-186.00689 -148.13167
866	874	0	1	1	50	50	-186.00689 -148.13167,-191.882601 -141.350509
872	870	0	1	1	70	70	-150.574238 -155.660418,-162.904568 -147.565398
870	872	0	1	1	70	70	-162.904568 -147.565398,-150.574238 -155.660418
876	870	0	1	1	40	40	-167.028138 -141.84808,-162.904568 -147.565398
870	876	0	1	1	40	40	-162.904568 -147.565398,-167.028138 -141.84808
878	880	0	1	1	100	100	-224.765018 -188.603181,-231.591559 -183.579959
880	878	0	1	1	100	100	-231.591559 -183.579959,-224.765018 -188.603181
878	896	0	1	1	40	40	-224.765018 -188.603181,-236.676907 -199.117655
896	878	0	1	1	40	40	-236.676907 -199.117655,-224.765018 -188.603181
880	882	0	1	1	80	80	-231.591559 -183.579959,-240.821744 -176.242314
882	880	0	1	1	80	80	-240.821744 -176.242314,-231.591559 -183.579959
888	880	0	1	1	180	180	-237.577312 -179.198517,-231.591559 -183.579959
880	888	0	1	1	180	180	-231.591559 -183.579959,-237.577312 -179.198517
884	888	0	1	1	40	40	-246.778024 -171.812721,-237.577312 -179.198517
888	884	0	1	1	40	40	-237.577312 -179.198517,-246.778024 -171.812721
888	902	0	1	1	140	140	-237.577312 -179.198517,-257.205525 -183.410484
902	888	0	1	1	140	140	-257.205525 -183.410484,-237.577312 -179.198517
896	898	0	1	1	30	30	-236.676907 -199.117655,-246.047601 -196.155486
898	896	0	1	1	30	30	-246.047601 -196.155486,-236.676907 -199.117655
972	896	0	1	1	160	160	-227.011037 -219.766948,-236.676907 -199.117655
896	972	0	1	1	160	160	-236.676907 -199.117655,-227.011037 -219.766948
898	900	0	1	1	20	20	-246.047601 -196.155486,-257.824723 -188.033211
900	898	0	1	1	20	20	-257.824723 -188.033211,-246.047601 -196.155486
974	898	0	1	1	130	130	-223.607898 -227.109173,-246.047601 -196.155486
898	974	0	1	1	130	130	-246.047601 -196.155486,-223.607898 -227.109173
908	906	0	1	1	130	130	-171.991573 -178.670233,-183.601979 -177.459349
906	908	0	1	1	130	130	-183.601979 -177.459349,-171.991573 -178.670233
908	910	0	1	1	160	160	-171.991573 -178.670233,-191.914276 -179.325794
910	908	0	1	1	160	160	-191.914276 -179.325794,-171.991573 -178.670233
916	908	0	1	1	40	40	-164.797887 -183.335711,-171.991573 -178.670233
908	916	0	1	1	40	40	-171.991573 -178.670233,-164.797887 -183.335711
916	914	0	1	1	100	100	-164.797887 -183.335711,-140.036866 -174.080875
914	916	0	1	1	100	100	-140.036866 -174.080875,-164.797887 -183.335711
918	916	0	1	1	130	130	-178.611345 -177.696937,-164.797887 -183.335711
916	918	0	1	1	130	130	-164.797887 -183.335711,-178.611345 -177.696937
918	920	0	1	1	160	160	-178.611345 -177.696937,-199.988347 -181.687826
920	918	0	1	1	160	160	-199.988347 -181.687826,-178.611345 -177.696937
924	922	0	1	1	120	120	-160.403971 -190.463148,-171.40888 -179.985187
922	924	0	1	1	120	120	-171.40888 -179.985187,-160.403971 -190.463148
922	926	0	1	1	40	40	-171.40888 -179.985187,-165.317779 -187.224286
926	922	0	1	1	40	40	-165.317779 -187.224286,-171.40888 -179.985187
928	926	0	1	1	110	110	-154.999588 -198.185433,-165.317779 -187.224286
926	928	0	1	1	110	110	-165.317779 -187.224286,-154.999588 -198.185433
936	930	0	1	1	180	180	-174.261103 -208.857146,-148.724281 -206.061439
930	936	0	1	1	180	180	-148.724281 -206.061439,-174.261103 -208.857146
938	940	0	1	1	50	50	-166.363372 -214.516887,-179.558013 -211.738285
940	938	0	1	1	50	50	-179.558013 -211.738285,-166.363372 -214.516887
938	1036	0	1	1	20	20	-166.363372 -214.516887,-161.018948 -218.022482
1036	938	0	1	1	20	20	-161.018948 -218.022482,-166.363372 -214.516887
940	948	0	1	1	20	20	-179.558013 -211.738285,-186.554723 -206.29103
948	940	0	1	1	20	20	-186.554723 -206.29103,-179.558013 -211.738285
940	964	0	1	1	150	150	-179.558013 -211.738285,-197.687768 -219.324212
964	940	0	1	1	150	150	-197.687768 -219.324212,-179.558013 -211.738285
942	950	0	1	1	40	40	-198.175111 -223.220687,-204.866048 -227.126878
950	942	0	1	1	40	40	-204.866048 -227.126878,-198.175111 -223.220687
964	942	0	1	1	30	30	-197.687768 -219.324212,-198.175111 -223.220687
942	964	0	1	1	30	30	-198.175111 -223.220687,-197.687768 -219.324212
1050	942	0	1	1	70	70	-189.912171 -224.407222,-198.175111 -223.220687
942	1050	0	1	1	70	70	-198.175111 -223.220687,-189.912171 -224.407222
946	944	0	1	1	140	140	-196.379638 -199.379402,-207.876059 -184.548267
944	946	0	1	1	140	140	-207.876059 -184.548267,-196.379638 -199.379402
944	954	0	1	1	130	130	-207.876059 -184.548267,-221.160368 -190.84669
954	944	0	1	1	130	130	-221.160368 -190.84669,-207.876059 -184.548267
948	946	0	1	1	90	90	-186.554723 -206.29103,-196.379638 -199.379402
946	948	0	1	1	90	90	-196.379638 -199.379402,-186.554723 -206.29103
962	948	0	1	1	100	100	-204.828691 -213.360458,-186.554723 -206.29103
948	962	0	1	1	100	100	-186.554723 -206.29103,-204.828691 -213.360458
950	952	0	1	1	80	80	-204.866048 -227.126878,-215.309478 -233.039221
952	950	0	1	1	80	80	-215.309478 -233.039221,-204.866048 -227.126878
950	970	0	1	1	100	100	-204.866048 -227.126878,-219.938814 -216.295662
970	950	0	1	1	100	100	-219.938814 -216.295662,-204.866048 -227.126878
952	974	0	1	1	20	20	-215.309478 -233.039221,-223.607898 -227.109173
974	952	0	1	1	20	20	-223.607898 -227.109173,-215.309478 -233.039221
1020	952	0	1	1	30	30	-209.537403 -236.445138,-215.309478 -233.039221
952	1020	0	1	1	30	30	-215.309478 -233.039221,-209.537403 -236.445138
956	954	0	1	1	130	130	-207.361043 -204.33157,-221.160368 -190.84669
954	956	0	1	1	130	130	-221.160368 -190.84669,-207.361043 -204.33157
976	954	0	1	1	70	70	-231.721289 -196.667836,-221.160368 -190.84669
954	976	0	1	1	70	70	-221.160368 -190.84669,-231.721289 -196.667836
960	956	0	1	1	60	60	-209.193292 -209.65416,-207.361043 -204.33157
956	960	0	1	1	60	60	-207.361043 -204.33157,-209.193292 -209.65416
960	962	0	1	1	20	20	-209.193292 -209.65416,-204.828691 -213.360458
962	960	0	1	1	20	20	-204.828691 -213.360458,-209.193292 -209.65416
962	964	0	1	1	20	20	-204.828691 -213.360458,-197.687768 -219.324212
964	962	0	1	1	20	20	-197.687768 -219.324212,-204.828691 -213.360458
970	968	0	1	1	10	10	-219.938814 -216.295662,-215.995601 -211.727489
968	970	0	1	1	10	10	-215.995601 -211.727489,-219.938814 -216.295662
968	976	0	1	1	130	130	-215.995601 -211.727489,-231.721289 -196.667836
976	968	0	1	1	130	130	-231.721289 -196.667836,-215.995601 -211.727489
972	970	0	1	1	30	30	-227.011037 -219.766948,-219.938814 -216.295662
970	972	0	1	1	30	30	-219.938814 -216.295662,-227.011037 -219.766948
974	972	0	1	1	20	20	-223.607898 -227.109173,-227.011037 -219.766948
972	974	0	1	1	20	20	-227.011037 -219.766948,-223.607898 -227.109173
986	984	0	1	1	70	70	-285.853351 -240.849804,-271.717918 -241.643806
984	986	0	1	1	70	70	-271.717918 -241.643806,-285.853351 -240.849804
988	986	0	1	1	20	20	-293.269711 -239.114886,-285.853351 -240.849804
986	988	0	1	1	20	20	-285.853351 -240.849804,-293.269711 -239.114886
990	986	0	1	1	40	40	-294.849517 -244.165476,-285.853351 -240.849804
986	990	0	1	1	40	40	-285.853351 -240.849804,-294.849517 -244.165476
992	990	0	1	1	20	20	-304.206437 -249.334167,-294.849517 -244.165476
990	992	0	1	1	20	20	-294.849517 -244.165476,-304.206437 -249.334167
994	990	0	1	1	30	30	-306.998482 -241.823886,-294.849517 -244.165476
990	994	0	1	1	30	30	-294.849517 -244.165476,-306.998482 -241.823886
998	992	0	1	1	220	220	-346.538286 -244.703875,-304.206437 -249.334167
992	998	0	1	1	220	220	-304.206437 -249.334167,-346.538286 -244.703875
996	994	0	1	1	190	190	-337.419727 -237.087228,-306.998482 -241.823886
994	996	0	1	1	190	190	-306.998482 -241.823886,-337.419727 -237.087228
1002	994	0	1	1	170	170	-347.017584 -235.407536,-306.998482 -241.823886
994	1002	0	1	1	170	170	-306.998482 -241.823886,-347.017584 -235.407536
998	996	0	1	1	10	10	-346.538286 -244.703875,-337.419727 -237.087228
996	998	0	1	1	10	10	-337.419727 -237.087228,-346.538286 -244.703875
1004	996	0	1	1	10	10	-345.950689 -235.591956,-337.419727 -237.087228
996	1004	0	1	1	10	10	-337.419727 -237.087228,-345.950689 -235.591956
1006	998	0	1	1	20	20	-354.002025 -244.417052,-346.538286 -244.703875
998	1006	0	1	1	20	20	-346.538286 -244.703875,-354.002025 -244.417052
1010	1008	0	1	1	20	20	-365.835601 -241.865744,-353.414374 -234.519088
1008	1010	0	1	1	20	20	-353.414374 -234.519088,-365.835601 -241.865744
1022	1020	0	1	1	30	30	-203.626995 -238.903129,-209.537403 -236.445138
1020	1022	0	1	1	30	30	-209.537403 -236.445138,-203.626995 -238.903129
1038	1020	0	1	1	80	80	-200.470614 -235.010275,-209.537403 -236.445138
1020	1038	0	1	1	80	80	-209.537403 -236.445138,-200.470614 -235.010275
1040	1022	0	1	1	110	110	-190.755346 -233.467302,-203.626995 -238.903129
1022	1040	0	1	1	110	110	-203.626995 -238.903129,-190.755346 -233.467302
1042	1024	0	1	1	130	130	-183.237862 -231.265917,-196.015746 -241.280259
1024	1042	0	1	1	130	130	-196.015746 -241.280259,-183.237862 -231.265917
1030	1026	0	1	1	230	230	-185.150675 -235.04133,-191.280089 -245.063326
1026	1030	0	1	1	230	230	-191.280089 -245.063326,-185.150675 -235.04133
1030	1028	0	1	1	100	100	-185.150675 -235.04133,-184.153478 -250.51186
1028	1030	0	1	1	100	100	-184.153478 -250.51186,-185.150675 -235.04133
1034	1030	0	1	1	60	60	-178.54381 -227.717777,-185.150675 -235.04133
1030	1034	0	1	1	60	60	-185.150675 -235.04133,-178.54381 -227.717777
1034	1046	0	1	1	50	50	-178.54381 -227.717777,-175.281798 -225.438473
1046	1034	0	1	1	50	50	-175.281798 -225.438473,-178.54381 -227.717777
1036	1048	0	1	1	30	30	-161.018948 -218.022482,-169.019906 -222.335444
1048	1036	0	1	1	30	30	-169.019906 -222.335444,-161.018948 -218.022482
1058	1036	0	1	1	60	60	-142.18806 -213.245322,-161.018948 -218.022482
1036	1058	0	1	1	60	60	-161.018948 -218.022482,-142.18806 -213.245322
1040	1038	0	1	1	60	60	-190.755346 -233.467302,-200.470614 -235.010275
1038	1040	0	1	1	60	60	-200.470614 -235.010275,-190.755346 -233.467302
1042	1040	0	1	1	50	50	-183.237862 -231.265917,-190.755346 -233.467302
1040	1042	0	1	1	50	50	-190.755346 -233.467302,-183.237862 -231.265917
1046	1042	0	1	1	60	60	-175.281798 -225.438473,-183.237862 -231.265917
1042	1046	0	1	1	60	60	-183.237862 -231.265917,-175.281798 -225.438473
1046	1050	0	1	1	60	60	-175.281798 -225.438473,-189.912171 -224.407222
1050	1046	0	1	1	60	60	-189.912171 -224.407222,-175.281798 -225.438473
1048	1050	0	1	1	110	110	-169.019906 -222.335444,-189.912171 -224.407222
1050	1048	0	1	1	110	110	-189.912171 -224.407222,-169.019906 -222.335444
1060	1058	0	1	1	60	60	-134.685573 -214.019734,-142.18806 -213.245322
1058	1060	0	1	1	60	60	-142.18806 -213.245322,-134.685573 -214.019734
1068	1066	1	1	1	110	110	273.834543 -138.376227,284.267286 -127.877076
1066	1068	1	1	1	110	110	284.267286 -127.877076,273.834543 -138.376227
1070	1068	1	1	1	60	60	283.144794 -145.170641,273.834543 -138.376227
1068	1070	1	1	1	60	60	273.834543 -138.376227,283.144794 -145.170641
1068	1088	1	1	1	330	330	273.834543 -138.376227,249.622122 -150.918804
1088	1068	1	1	1	330	330	249.622122 -150.918804,273.834543 -138.376227
1072	1070	1	1	1	200	200	298.743589 -136.106127,283.144794 -145.170641
1070	1072	1	1	1	200	200	283.144794 -145.170641,298.743589 -136.106127
1074	1070	1	1	1	70	70	290.925616 -142.507077,283.144794 -145.170641
1070	1074	1	1	1	70	70	283.144794 -145.170641,290.925616 -142.507077
1070	1090	1	1	1	60	60	283.144794 -145.170641,281.486515 -151.039407
1090	1070	1	1	1	60	60	281.486515 -151.039407,283.144794 -145.170641
1076	1074	1	1	1	120	120	307.898991 -133.125359,290.925616 -142.507077
1074	1076	1	1	1	120	120	290.925616 -142.507077,307.898991 -133.125359
1094	1074	1	1	1	60	60	296.50818 -146.167419,290.925616 -142.507077
1074	1094	1	1	1	60	60	290.925616 -142.507077,296.50818 -146.167419
1100	1088	1	1	1	30	30	259.592496 -158.103005,249.622122 -150.918804
1088	1100	1	1	1	30	30	249.622122 -150.918804,259.592496 -158.103005
1088	1174	1	1	1	350	350	249.622122 -150.918804,218.447885 -175.562448
1174	1088	1	1	1	350	350	218.447885 -175.562448,249.622122 -150.918804
1092	1090	1	1	1	150	150	290.540842 -151.441714,281.486515 -151.039407
1090	1092	1	1	1	150	150	281.486515 -151.039407,290.540842 -151.441714
1090	1096	1	1	1	260	260	281.486515 -151.039407,262.134784 -156.730764
1096	1090	1	1	1	260	260	262.134784 -156.730764,281.486515 -151.039407
1128	1090	1	1	1	60	60	275.301373 -156.069992,281.486515 -151.039407
1090	1128	1	1	1	60	60	281.486515 -151.039407,275.301373 -156.069992
1092	1094	1	1	1	30	30	290.540842 -151.441714,296.50818 -146.167419
1094	1092	1	1	1	30	30	296.50818 -146.167419,290.540842 -151.441714
1094	1124	1	1	1	300	300	296.50818 -146.167419,289.842678 -152.157652
1124	1094	1	1	1	300	300	289.842678 -152.157652,296.50818 -146.167419
1096	1110	1	1	1	50	50	262.134784 -156.730764,263.541225 -162.065221
1110	1096	1	1	1	50	50	263.541225 -162.065221,262.134784 -156.730764
1100	1102	1	1	1	250	250	259.592496 -158.103005,246.235295 -178.49569
1102	1100	1	1	1	250	250	246.235295 -178.49569,259.592496 -158.103005
1102	1106	1	1	1	60	60	246.235295 -178.49569,251.377759 -173.999789
1106	1102	1	1	1	60	60	251.377759 -173.999789,246.235295 -178.49569
1200	1102	1	1	1	20	20	244.099348 -180.67164,246.235295 -178.49569
1102	1200	1	1	1	20	20	246.235295 -178.49569,244.099348 -180.67164
1110	1106	1	1	1	140	140	263.541225 -162.065221,251.377759 -173.999789
1106	1110	1	1	1	140	140	251.377759 -173.999789,263.541225 -162.065221
1106	1140	1	1	1	110	110	251.377759 -173.999789,261.972086 -166.825017
