ClusteringMethod	ComputationTime	K_LB	K	CCI	NHO	ATD	DMT
136	137	2	1	0	144	360	-90.500599 38.712520999999995,-90.500453 38.712725,-90.500381 38.712816000000004,-90.500313 38.712922,-90.500276 38.71304,-90.500262 38.713175,-90.500276 38.713308,-90.50034 38.713614
157	156	1	1	0	0	0	-90.510406 38.724812,-90.510414 38.724762,-90.510459 38.724713,-90.510516 38.724689999999995
157	161	1	1	0	54	135	-90.510406 38.724812,-90.51049 38.725004999999996
161	157	1	1	0	18	45	-90.51049 38.725004999999996,-90.510406 38.724812
236	4	1	1	0	18	45	-90.503427 38.723138,-90.50327 38.723102
1	254	0	1	0	108	270	-90.506942 38.716297,-90.506519 38.715655
125	126	2	1	0	36	90	-90.499348 38.716646999999995,-90.499404 38.716663,-90.499445 38.71665,-90.499564 38.716544999999996
188	313	1	1	0	72	180	-90.507551 38.729295,-90.507712 38.729406,-90.507769 38.729422,-90.507821 38.729405
209	205	2	1	0	54	135	-90.501057 38.721959999999996,-90.501224 38.722065,-90.501332 38.722113,-90.501522 38.722162999999995,-90.501571 38.722166
209	212	2	1	0	36	90	-90.501057 38.721959999999996,-90.500922 38.721810000000005,-90.500853 38.721679,-90.500813 38.721545,-90.500808 38.721343000000005
209	220	2	1	0	108	270	-90.501057 38.721959999999996,-90.500965 38.722053,-90.500882 38.722105,-90.500759 38.722137000000004,-90.499887 38.722176000000005,-90.499637 38.722206,-90.499519 38.722223
93	235	2	1	0	54	135	-90.506872 38.725785,-90.507097 38.725772,-90.507199 38.725747,-90.507306 38.725717,-90.507355 38.725696,-90.507784 38.725448,-90.507926 38.725334000000004,-90.508015 38.725252999999995
142	143	0	1	0	108	270	-90.50336 38.713065,-90.504032 38.712824999999995
142	252	0	1	0	162	405	-90.50336 38.713065,-90.503637 38.713492,-90.503671 38.713522,-90.503757 38.713564000000005
142	256	0	1	0	144	360	-90.50336 38.713065,-90.503043 38.712524,-90.50298 38.712402999999995,-90.502977 38.712382000000005,-90.502996 38.712328,-90.503232 38.712151,-90.503316 38.712092,-90.503381 38.712067000000005,-90.50343 38.712058,-90.50352 38.712056000000004
184	186	1	1	0	108	270	-90.51158 38.726541,-90.511605 38.726516000000004,-90.511604 38.726468,-90.511498 38.726243,-90.511465 38.726216,-90.511418 38.726207,-90.511394 38.726213
206	213	2	1	0	234	585	-90.502287 38.717972,-90.502261 38.717417,-90.502251 38.717372999999995,-90.502228 38.717330000000004,-90.50212 38.717229,-90.502055 38.717196,-90.50193 38.717177,-90.5011 38.717191,-90.500242 38.717193
84	81	1	1	0	144	360	-90.505824 38.726251000000005,-90.505788 38.726209999999995,-90.505595 38.726003,-90.505355 38.725752,-90.50533 38.725724,-90.505023 38.725145,-90.504885 38.725029
390	120	0	1	0	0	0	-90.502511 38.711124,-90.502403 38.711137,-90.502314 38.711135999999996
235	93	2	1	0	90	225	-90.508015 38.725252999999995,-90.507926 38.725334000000004,-90.507784 38.725448,-90.507355 38.725696,-90.507306 38.725717,-90.507199 38.725747,-90.507097 38.725772,-90.506872 38.725785
235	234	2	1	0	54	135	-90.508015 38.725252999999995,-90.508171 38.725338,-90.50832 38.725432999999995,-90.508407 38.725514000000004,-90.508531 38.725685999999996,-90.508585 38.7258,-90.508621 38.725905999999995
99	96	0	1	0	90	225	-90.508163 38.718799000000004,-90.508023 38.71882,-90.507822 38.718922,-90.507651 38.719028,-90.50755 38.719134,-90.50748 38.719235999999995,-90.507423 38.719387,-90.507397 38.719508000000005
99	247	0	1	0	18	45	-90.508163 38.718799000000004,-90.508273 38.718841,-90.508373 38.718931,-90.508487 38.719105,-90.508709 38.7194
212	211	2	1	0	72	180	-90.500808 38.721343000000005,-90.500925 38.720580999999996
212	221	2	1	0	90	225	-90.500808 38.721343000000005,-90.499519 38.721322
165	171	1	1	0	108	270	-90.503033 38.727241,-90.50322 38.727274,-90.503319 38.727306999999996,-90.50447 38.728206
2	133	2	1	0	90	225	-90.501492 38.714968999999996,-90.501432 38.715052,-90.501333 38.715255,-90.501247 38.715486,-90.501194 38.715777
182	6	1	1	0	90	225	-90.512497 38.726264,-90.512589 38.726466,-90.512842 38.726927,-90.512874 38.727061,-90.512871 38.727151,-90.512837 38.727242000000004,-90.512774 38.72731,-90.512681 38.727359,-90.512639 38.727371000000005
182	243	1	1	0	180	450	-90.512497 38.726264,-90.512429 38.726003,-90.512306 38.725663999999995,-90.512231 38.725556,-90.512168 38.725497000000004,-90.51197 38.72533
384	171	1	1	0	342	855	-90.502936 38.727283,-90.502891 38.727312,-90.502803 38.727492,-90.502759 38.727734,-90.50277 38.728009,-90.502803 38.728179999999995,-90.502852 38.728261,-90.502934 38.728365,-90.503193 38.728455,-90.503291 38.728479,-90.50355 38.728488,-90.504033 38.728507,-90.504225 38.72846,-90.504335 38.728359999999995,-90.50447 38.728206
92	90	2	1	0	270	675	-90.508082 38.725106,-90.508074 38.724995,-90.508022 38.724841999999995,-90.507998 38.724788000000004,-90.507854 38.724587,-90.507791 38.724515,-90.507628 38.724329999999995,-90.50753 38.724211,-90.507335 38.723940999999996,-90.50719 38.723669,-90.507128 38.723511,-90.507061 38.723337,-90.50702 38.723216,-90.506967 38.723051999999996,-90.50691 38.722936000000004,-90.506848 38.722858,-90.5066 38.722713
155	154	0	1	0	18	45	-90.504842 38.711544,-90.5047 38.7117,-90.504622 38.711739,-90.504535 38.711748,-90.504441 38.711736,-90.504363 38.711715,-90.504315 38.711686,-90.504237 38.711623,-90.504176 38.711529,-90.504028 38.711245000000005
215	210	2	1	0	18	45	-90.499986 38.719277000000005,-90.500238 38.719118,-90.500323 38.719053,-90.500509 38.718841999999995
215	219	2	1	0	18	45	-90.499986 38.719277000000005,-90.499834 38.719347
256	143	0	1	0	144	360	-90.50352 38.712056000000004,-90.503568 38.712064999999996,-90.503625 38.712105,-90.504032 38.712824999999995
256	142	0	1	0	360	900	-90.50352 38.712056000000004,-90.50343 38.712058,-90.503381 38.712067000000005,-90.503316 38.712092,-90.503232 38.712151,-90.502996 38.712328,-90.502977 38.712382000000005,-90.50298 38.712402999999995,-90.503043 38.712524,-90.50336 38.713065
111	110	0	1	0	18	45	-90.510714 38.723233,-90.51081 38.723427,-90.510822 38.723494,-90.510826 38.723571
28	248	0	1	0	72	180	-90.505241 38.716172,-90.505282 38.716184,-90.505341 38.716172,-90.505385 38.71613,-90.505418 38.716057
398	211	2	1	0	18	45	-90.501228 38.720028,-90.501097 38.720162,-90.501007 38.720304,-90.500966 38.720406,-90.500925 38.720580999999996
398	200	2	1	0	288	720	-90.501228 38.720028,-90.501347 38.719944999999996,-90.501487 38.71988,-90.501717 38.719818000000004,-90.501821 38.719802,-90.502011 38.719802,-90.502212 38.719837999999996,-90.50316 38.720057,-90.50333 38.720115,-90.503449 38.720168,-90.503642 38.72031,-90.503765 38.720451,-90.503861 38.72062,-90.503906 38.720773,-90.503932 38.721022000000005,-90.503906 38.72114,-90.503846 38.721249,-90.503519 38.721803,-90.503422 38.72202,-90.5034 38.722093
172	171	1	1	0	36	90	-90.504915 38.728480000000005,-90.50447 38.728206
241	95	2	1	0	162	405	-90.505199 38.723698999999996,-90.505375 38.723965,-90.505717 38.72458,-90.506053 38.725271
128	18	2	1	0	18	45	-90.500253 38.716646999999995,-90.50025 38.716422
23	131	2	1	0	54	135	-90.502605 38.715832,-90.5026 38.715802,-90.502579 38.715781
257	173	2	1	0	72	180	-90.506941 38.725061,-90.506915 38.725055999999995,-90.506883 38.725048,-90.506846 38.725027,-90.506828 38.725004,-90.506822 38.724959999999996,-90.506827 38.724914999999996,-90.506837 38.724872000000005,-90.50685 38.724835999999996,-90.50685 38.724822
181	6	1	1	0	18	45	-90.51256 38.727394000000004,-90.512639 38.727371000000005
181	183	1	1	0	90	225	-90.51256 38.727394000000004,-90.512373 38.727433000000005,-90.512245 38.727439000000004,-90.512154 38.727419,-90.512057 38.727372,-90.511989 38.72732,-90.511712 38.726890999999995,-90.511623 38.726732,-90.511607 38.726653999999996,-90.511609 38.726594,-90.511622 38.726568
107	265	0	1	0	36	90	-90.509196 38.720951,-90.50922 38.720641,-90.509187 38.72047,-90.509165 38.720336
406	16	1	1	0	54	135	-90.50091 38.725466,-90.500806 38.725494,-90.500573 38.725544,-90.50035 38.725567999999996,-90.499957 38.725484
210	204	2	1	0	126	315	-90.500509 38.718841999999995,-90.500646 38.718901,-90.500736 38.718925999999996,-90.500875 38.71894,-90.501051 38.71893,-90.501523 38.718818,-90.501777 38.718784,-90.502235 38.718767
210	215	2	1	0	36	90	-90.500509 38.718841999999995,-90.500323 38.719053,-90.500238 38.719118,-90.499986 38.719277000000005
210	216	2	1	0	36	90	-90.500509 38.718841999999995,-90.500362 38.718755,-90.500185 38.718613000000005,-90.500065 38.718464,-90.500001 38.718342
83	178	1	1	0	18	45	-90.504715 38.724982,-90.504014 38.725159000000005
192	191	1	1	0	126	315	-90.506539 38.728139999999996,-90.506387 38.728093,-90.506275 38.728078,-90.505866 38.728071
204	198	2	1	0	54	135	-90.502235 38.718767,-90.50226 38.719055,-90.502289 38.719085,-90.502335 38.719089,-90.502383 38.719074,-90.502404 38.719036,-90.502391 38.718764
204	210	2	1	0	126	315	-90.502235 38.718767,-90.501777 38.718784,-90.501523 38.718818,-90.501051 38.71893,-90.500875 38.71894,-90.500736 38.718925999999996,-90.500646 38.718901,-90.500509 38.718841999999995
183	181	1	1	0	306	765	-90.511622 38.726568,-90.511609 38.726594,-90.511607 38.726653999999996,-90.511623 38.726732,-90.511712 38.726890999999995,-90.511989 38.72732,-90.512057 38.727372,-90.512154 38.727419,-90.512245 38.727439000000004,-90.512373 38.727433000000005,-90.51256 38.727394000000004
183	182	1	1	0	72	180	-90.511622 38.726568,-90.511664 38.726532,-90.511836 38.726469,-90.512497 38.726264
211	222	2	1	0	90	225	-90.500925 38.720580999999996,-90.500015 38.720548,-90.499726 38.720497,-90.499502 38.720439999999996
211	398	2	1	0	36	90	-90.500925 38.720580999999996,-90.500966 38.720406,-90.501007 38.720304,-90.501097 38.720162,-90.501228 38.720028
112	111	0	1	0	18	45	-90.510656 38.72314,-90.510714 38.723233
112	109	0	1	0	54	135	-90.510656 38.72314,-90.510582 38.723066,-90.510481 38.723001
129	128	2	1	0	18	45	-90.501165 38.716633,-90.500253 38.716646999999995
129	133	2	1	0	18	45	-90.501165 38.716633,-90.501169 38.715933,-90.501194 38.715777
237	4	1	1	0	72	180	-90.50227 38.723878,-90.50224 38.723717,-90.50224 38.723604,-90.502299 38.723235,-90.502353 38.723088000000004,-90.502398 38.723038,-90.502445 38.723005,-90.502523 38.722974,-90.502637 38.722965,-90.502728 38.722976,-90.50327 38.723102
237	238	1	1	0	18	45	-90.50227 38.723878,-90.502341 38.724064
153	134	2	1	0	72	180	-90.501668 38.714489,-90.50167 38.714424,-90.501659 38.714315,-90.501615 38.714171,-90.501554 38.714041,-90.501486 38.713947000000005,-90.501407 38.713862,-90.501329 38.713781999999995,-90.50124 38.713719999999995,-90.501162 38.713682
153	152	2	1	0	18	45	-90.501668 38.714489,-90.501662 38.714569,-90.501648 38.714657,-90.501631 38.714732999999995,-90.501602 38.714814000000004
95	241	2	1	0	180	450	-90.506053 38.725271,-90.505717 38.72458,-90.505375 38.723965,-90.505199 38.723698999999996
82	83	1	1	0	54	135	-90.504848 38.724854,-90.504786 38.724849,-90.50476 38.724868,-90.504715 38.724982
16	88	1	1	0	18	45	-90.499957 38.725484,-90.499701 38.725385
16	406	1	1	0	72	180	-90.499957 38.725484,-90.50035 38.725567999999996,-90.500573 38.725544,-90.500806 38.725494,-90.50091 38.725466
246	247	0	1	0	36	90	-90.508795 38.719542000000004,-90.508709 38.7194
246	265	0	1	0	18	45	-90.508795 38.719542000000004,-90.509133 38.720242,-90.509165 38.720336
220	209	2	1	0	108	270	-90.499519 38.722223,-90.499637 38.722206,-90.499887 38.722176000000005,-90.500759 38.722137000000004,-90.500882 38.722105,-90.500965 38.722053,-90.501057 38.721959999999996
220	226	2	1	0	54	135	-90.499519 38.722223,-90.499512 38.722209,-90.499481 38.722187000000005,-90.499416 38.722182000000004,-90.499375 38.722194,-90.499338 38.722229,-90.499332 38.722288
143	256	0	1	0	216	540	-90.504032 38.712824999999995,-90.503625 38.712105,-90.503568 38.712064999999996,-90.50352 38.712056000000004
193	149	2	1	0	54	135	-90.503476 38.722115,-90.50353 38.722179,-90.503846 38.72234
12	17	2	1	0	198	495	-90.499335 38.716225,-90.49933 38.716014,-90.49933 38.715618,-90.499338 38.715387,-90.499377 38.715139,-90.499424 38.714916,-90.499486 38.714719,-90.499581 38.714464,-90.499675 38.714262000000005,-90.499764 38.714084,-90.49985 38.713947000000005,-90.499964 38.713829000000004,-90.500145 38.713713
12	124	2	1	0	18	45	-90.499335 38.716225,-90.499391 38.716335,-90.499455 38.716445
4	236	1	1	0	36	90	-90.50327 38.723102,-90.503427 38.723138
4	237	1	1	0	180	450	-90.50327 38.723102,-90.502728 38.722976,-90.502637 38.722965,-90.502523 38.722974,-90.502445 38.723005,-90.502398 38.723038,-90.502353 38.723088000000004,-90.502299 38.723235,-90.50224 38.723604,-90.50224 38.723717,-90.50227 38.723878
294	121	0	1	0	162	405	-90.502728 38.710595999999995,-90.502727 38.710526,-90.502699 38.709904
133	129	2	1	0	54	135	-90.501194 38.715777,-90.501169 38.715933,-90.501165 38.716633
133	132	2	1	0	72	180	-90.501194 38.715777,-90.501596 38.71582,-90.502377 38.715848
216	213	2	1	0	54	135	-90.500001 38.718342,-90.499966 38.718199,-90.499967 38.717933,-90.500016 38.717783,-90.500223 38.717298,-90.500242 38.717193
150	151	2	1	0	90	225	-90.501896 38.714918999999995,-90.501962 38.714898000000005,-90.50201 38.714898000000005,-90.50206 38.714904000000004,-90.5021 38.714929,-90.502117 38.714956,-90.502112 38.714993
150	152	2	1	0	18	45	-90.501896 38.714918999999995,-90.501602 38.714814000000004
242	241	2	1	0	72	180	-90.505104 38.723563,-90.505199 38.723698999999996
242	261	2	1	0	18	45	-90.505104 38.723563,-90.505471 38.723381,-90.505626 38.723262,-90.505804 38.723092
222	211	2	1	0	108	270	-90.499502 38.720439999999996,-90.499726 38.720497,-90.500015 38.720548,-90.500925 38.720580999999996
222	223	2	1	0	18	45	-90.499502 38.720439999999996,-90.499495 38.720393,-90.499451 38.720344999999995
124	12	2	1	0	18	45	-90.499455 38.716445,-90.499391 38.716335,-90.499335 38.716225
124	125	2	1	0	36	90	-90.499455 38.716445,-90.49936 38.716525000000004,-90.499326 38.716561,-90.499326 38.716614,-90.499348 38.716646999999995
334	41	0	1	0	18	45	-90.504109 38.716713999999996,-90.504148 38.716777,-90.5054 38.718869999999995,-90.506629 38.720899
100	106	0	1	0	144	360	-90.508464 38.72101,-90.50859 38.721415,-90.50865 38.721649,-90.508695 38.7218,-90.508739 38.721911
178	86	1	1	0	252	630	-90.504014 38.725159000000005,-90.504093 38.725443999999996,-90.504172 38.725667,-90.504337 38.726001,-90.5045 38.726220999999995,-90.504782 38.726524,-90.505063 38.726766,-90.505161 38.726839,-90.505332 38.726897,-90.505464 38.726918999999995,-90.50559 38.726892,-90.505691 38.726832,-90.505764 38.726745,-90.505823 38.726648
178	83	1	1	0	36	90	-90.504014 38.725159000000005,-90.504715 38.724982
178	239	1	1	0	18	45	-90.504014 38.725159000000005,-90.503902 38.724728,-90.503896 38.724601,-90.503904 38.724531999999996,-90.50393 38.724464999999995,-90.503982 38.724362
110	111	0	1	0	90	225	-90.510826 38.723571,-90.510822 38.723494,-90.51081 38.723427,-90.510714 38.723233
197	244	2	1	0	18	45	-90.502508 38.718762,-90.502569 38.718787,-90.502754 38.718773999999996,-90.50301 38.718734999999995
101	102	0	1	0	72	180	-90.510036 38.722428,-90.509987 38.722414,-90.509947 38.722362000000004,-90.509955 38.722299,-90.510008 38.722263999999996
221	212	2	1	0	90	225	-90.499519 38.721322,-90.500808 38.721343000000005
221	225	2	1	0	54	135	-90.499519 38.721322,-90.499491 38.721361,-90.499406 38.721395,-90.499353 38.721382,-90.499322 38.721334999999996,-90.499321 38.721312
313	187	1	1	0	72	180	-90.507821 38.729405,-90.507834 38.729385,-90.507842 38.729361,-90.507835 38.729323,-90.507646 38.729186999999996
251	259	0	1	0	18	45	-90.505621 38.713896,-90.50621 38.713713
6	182	1	1	0	162	405	-90.512639 38.727371000000005,-90.512681 38.727359,-90.512774 38.72731,-90.512837 38.727242000000004,-90.512871 38.727151,-90.512874 38.727061,-90.512842 38.726927,-90.512589 38.726466,-90.512497 38.726264
254	1	0	1	0	18	45	-90.506519 38.715655,-90.506942 38.716297
254	248	0	1	0	90	225	-90.506519 38.715655,-90.505418 38.716057
254	255	0	1	0	36	90	-90.506519 38.715655,-90.506326 38.715407,-90.50605 38.715123
15	85	1	1	0	36	90	-90.507615 38.726532,-90.5077 38.726488,-90.507793 38.726451
15	86	1	1	0	126	315	-90.507615 38.726532,-90.507481 38.726603,-90.507273 38.726692,-90.50723 38.726713000000004,-90.50703 38.726796,-90.50699 38.726805,-90.506903 38.726828,-90.506774 38.726845,-90.506682 38.726853,-90.506521 38.726856,-90.506407 38.726845999999995,-90.506302 38.726827,-90.506116 38.726768,-90.505823 38.726648
132	23	2	1	0	54	135	-90.502377 38.715848,-90.502473 38.715897,-90.502519 38.715908,-90.502555 38.715908999999996,-90.502585 38.715894,-90.502601 38.715867,-90.502605 38.715832
132	133	2	1	0	72	180	-90.502377 38.715848,-90.501596 38.71582,-90.501194 38.715777
152	2	2	1	0	18	45	-90.501602 38.714814000000004,-90.501492 38.714968999999996
152	150	2	1	0	18	45	-90.501602 38.714814000000004,-90.501896 38.714918999999995
238	174	1	1	0	54	135	-90.502341 38.724064,-90.502539 38.724592
238	237	1	1	0	108	270	-90.502341 38.724064,-90.50227 38.723878
14	272	1	1	0	18	45	-90.504432 38.730681000000004,-90.50408 38.730728
223	224	2	1	0	36	90	-90.499451 38.720344999999995,-90.4994 38.720323,-90.499351 38.720331,-90.499318 38.720366
81	82	1	1	0	18	45	-90.504885 38.725029,-90.504893 38.724911,-90.504883 38.724875,-90.504848 38.724854
81	84	1	1	0	126	315	-90.504885 38.725029,-90.505023 38.725145,-90.50533 38.725724,-90.505355 38.725752,-90.505595 38.726003,-90.505788 38.726209999999995,-90.505824 38.726251000000005
205	201	2	1	0	54	135	-90.501571 38.722166,-90.501677 38.722172,-90.502526 38.722081
205	209	2	1	0	18	45	-90.501571 38.722166,-90.501522 38.722162999999995,-90.501332 38.722113,-90.501224 38.722065,-90.501057 38.721959999999996
32	109	0	1	0	288	719	-90.509589 38.723313000000005,-90.509606 38.723348,-90.509652 38.723358000000005,-90.509716 38.723344999999995,-90.510036 38.723220999999995,-90.510481 38.723001
122	121	0	1	0	18	45	-90.502484 38.709249,-90.502611 38.709458999999995,-90.502677 38.709621999999996,-90.502705 38.709775,-90.502699 38.709904
250	249	0	1	0	252	630	-90.504348 38.714381,-90.504332 38.714482000000004,-90.504336 38.714543,-90.504395 38.714695,-90.504478 38.714844,-90.504565 38.714931,-90.504715 38.714994000000004,-90.504856 38.714993,-90.504927 38.714978
102	101	0	1	0	108	270	-90.510008 38.722263999999996,-90.509955 38.722299,-90.509947 38.722362000000004,-90.509987 38.722414,-90.510036 38.722428
102	106	0	1	0	198	495	-90.510008 38.722263999999996,-90.510008 38.722190999999995,-90.509979 38.722089,-90.509838 38.721824,-90.509769 38.721754000000004,-90.509696 38.721705,-90.509616 38.721674,-90.50949 38.721655999999996,-90.509385 38.721667,-90.508739 38.721911
160	159	1	1	0	72	180	-90.511158 38.724126,-90.511124 38.724162,-90.511117 38.724208000000004,-90.511143 38.724254,-90.511234 38.724444
134	153	2	1	0	54	135	-90.501162 38.713682,-90.50124 38.713719999999995,-90.501329 38.713781999999995,-90.501407 38.713862,-90.501486 38.713947000000005,-90.501554 38.714041,-90.501615 38.714171,-90.501659 38.714315,-90.50167 38.714424,-90.501668 38.714489
247	246	0	1	0	126	315	-90.508709 38.7194,-90.508795 38.719542000000004
247	99	0	1	0	90	225	-90.508709 38.7194,-90.508487 38.719105,-90.508373 38.718931,-90.508273 38.718841,-90.508163 38.718799000000004
249	250	0	1	0	36	90	-90.504927 38.714978,-90.504856 38.714993,-90.504715 38.714994000000004,-90.504565 38.714931,-90.504478 38.714844,-90.504395 38.714695,-90.504336 38.714543,-90.504332 38.714482000000004,-90.504348 38.714381
170	172	1	1	0	18	45	-90.505176 38.728698,-90.504915 38.728480000000005
73	356	1	1	0	18	45	-90.510589 38.727768,-90.510728 38.728047000000004
200	398	2	1	0	414	1035	-90.5034 38.722093,-90.503422 38.72202,-90.503519 38.721803,-90.503846 38.721249,-90.503906 38.72114,-90.503932 38.721022000000005,-90.503906 38.720773,-90.503861 38.72062,-90.503765 38.720451,-90.503642 38.72031,-90.503449 38.720168,-90.50333 38.720115,-90.50316 38.720057,-90.502212 38.719837999999996,-90.502011 38.719802,-90.501821 38.719802,-90.501717 38.719818000000004,-90.501487 38.71988,-90.501347 38.719944999999996,-90.501228 38.720028
248	144	0	1	0	72	180	-90.505418 38.716057,-90.505375 38.71604,-90.50531 38.716032,-90.505255 38.716044,-90.505227 38.716068,-90.505218 38.716124
248	254	0	1	0	108	270	-90.505418 38.716057,-90.506519 38.715655
259	251	0	1	0	36	90	-90.50621 38.713713,-90.505621 38.713896
106	100	0	1	0	90	225	-90.508739 38.721911,-90.508695 38.7218,-90.50865 38.721649,-90.50859 38.721415,-90.508464 38.72101
106	102	0	1	0	72	180	-90.508739 38.721911,-90.509385 38.721667,-90.50949 38.721655999999996,-90.509616 38.721674,-90.509696 38.721705,-90.509769 38.721754000000004,-90.509838 38.721824,-90.509979 38.722089,-90.510008 38.722190999999995,-90.510008 38.722263999999996
106	105	0	1	0	108	270	-90.508739 38.721911,-90.508957 38.722341,-90.50901 38.722456,-90.509026 38.722571,-90.50901 38.722697
199	206	2	1	0	54	135	-90.502322 38.718764,-90.502287 38.717972
126	128	2	1	0	36	90	-90.499564 38.716544999999996,-90.499682 38.716599,-90.499796 38.716637,-90.499935 38.716646,-90.500253 38.716646999999995
201	195	2	1	0	36	90	-90.502526 38.722081,-90.502914 38.72204,-90.503042 38.722042
191	192	1	1	0	90	225	-90.505866 38.728071,-90.506275 38.728078,-90.506387 38.728093,-90.506539 38.728139999999996
119	118	0	1	0	90	225	-90.501969 38.710291999999995,-90.501659 38.710268
119	121	0	1	0	18	45	-90.501969 38.710291999999995,-90.502019 38.710134,-90.502124 38.710032999999996,-90.502279 38.709957,-90.502445 38.709914,-90.502578 38.709904,-90.502699 38.709904
119	120	0	1	0	144	360	-90.501969 38.710291999999995,-90.501969 38.710541,-90.502013 38.710837,-90.502068 38.710943,-90.502135 38.711043000000004,-90.502171 38.711082000000005,-90.502244 38.711122,-90.502314 38.711135999999996
156	157	1	1	0	108	270	-90.510516 38.724689999999995,-90.510459 38.724713,-90.510414 38.724762,-90.510406 38.724812
156	159	1	1	0	108	270	-90.510516 38.724689999999995,-90.511234 38.724444
226	220	2	1	0	36	90	-90.499332 38.722288,-90.499343 38.722308999999996,-90.49939 38.722339000000005,-90.499444 38.722329,-90.499508 38.722263999999996,-90.499519 38.722223
213	206	2	1	0	144	360	-90.500242 38.717193,-90.5011 38.717191,-90.50193 38.717177,-90.502055 38.717196,-90.50212 38.717229,-90.502228 38.717330000000004,-90.502251 38.717372999999995,-90.502261 38.717417,-90.502287 38.717972
162	115	1	1	0	18	45	-90.511555 38.724681000000004,-90.512086 38.724533
252	253	0	1	0	324	810	-90.503757 38.713564000000005,-90.503801 38.713575,-90.5039 38.713574,-90.505052 38.71324,-90.505159 38.713184,-90.505204 38.713141,-90.505229 38.713094999999996
225	221	2	1	0	54	135	-90.499321 38.721312,-90.499341 38.721267999999995,-90.499384 38.721244,-90.49944 38.721248,-90.499497 38.721278999999996,-90.499519 38.721322
234	235	2	1	0	90	225	-90.508621 38.725905999999995,-90.508585 38.7258,-90.508531 38.725685999999996,-90.508407 38.725514000000004,-90.50832 38.725432999999995,-90.508171 38.725338,-90.508015 38.725252999999995
17	12	2	1	0	234	585	-90.500145 38.713713,-90.499964 38.713829000000004,-90.49985 38.713947000000005,-90.499764 38.714084,-90.499675 38.714262000000005,-90.499581 38.714464,-90.499486 38.714719,-90.499424 38.714916,-90.499377 38.715139,-90.499338 38.715387,-90.49933 38.715618,-90.49933 38.716014,-90.499335 38.716225
17	137	2	1	0	18	45	-90.500145 38.713713,-90.50034 38.713614
359	269	-1	0	0	0	0	-90.501375 38.73128,-90.501325 38.731103000000004
359	285	-1	0	0	0	0	-90.501375 38.73128,-90.501448 38.731544
253	258	-1	0	0	0	0	-90.505229 38.713094999999996,-90.505456 38.713175,-90.505591 38.713195,-90.505713 38.713189,-90.505951 38.713117
66	65	-1	0	0	0	0	-90.504778 38.71566,-90.504645 38.715659
109	112	-1	0	0	0	0	-90.510481 38.723001,-90.510582 38.723066,-90.510656 38.72314
51	284	-1	0	0	0	0	-90.50015 38.709686000000005,-90.499908 38.709291,-90.499854 38.709204
325	307	-1	0	0	0	0	-90.503014 38.71443,-90.50276 38.714020000000005
137	17	-1	0	0	0	0	-90.50034 38.713614,-90.500145 38.713713
34	272	-1	0	0	0	0	-90.503111 38.730852999999996,-90.504054 38.730732,-90.50408 38.730728
343	327	-1	0	0	0	0	-90.500607 38.727957,-90.500614 38.727864,-90.50059 38.726963,-90.500574 38.726406
343	328	-1	0	0	0	0	-90.500607 38.727957,-90.499538 38.727964
148	193	-1	0	0	0	0	-90.503906 38.722257,-90.503795 38.722196,-90.503558 38.722104,-90.503476 38.722115
148	244	-1	0	0	0	0	-90.503906 38.722257,-90.504048 38.722126,-90.504194 38.721959999999996,-90.5043 38.721829,-90.504376 38.721698,-90.504462 38.721537,-90.504527 38.721357999999995,-90.504558 38.721131,-90.504563 38.720965,-90.504548 38.720764,-90.504477 38.720511,-90.504371 38.720254,-90.50424 38.720053,-90.504068 38.719874000000004,-90.503432 38.719325,-90.503235 38.719128,-90.503124 38.718958,-90.503064 38.718858,-90.50301 38.718734999999995
148	149	-1	0	0	0	0	-90.503906 38.722257,-90.503846 38.72234
139	138	-1	0	0	0	0	-90.504832 38.711434,-90.504765 38.711366999999996,-90.504734 38.711301,-90.504689 38.711183,-90.504661 38.711008,-90.504636 38.710881,-90.504608 38.710802,-90.504587 38.710739000000004,-90.504556 38.710684,-90.5045 38.710654000000005,-90.504423 38.710633,-90.504353 38.710633,-90.504269 38.710639,-90.503972 38.710681
139	155	-1	0	0	0	0	-90.504832 38.711434,-90.504842 38.711544
180	176	-1	0	0	0	0	-90.503367 38.725243,-90.503231 38.724731,-90.503199 38.724627
180	169	-1	0	0	0	0	-90.503367 38.725243,-90.503383 38.725339000000005
114	113	-1	0	0	0	0	-90.511185 38.723013,-90.511139 38.722916
114	116	-1	0	0	0	0	-90.511185 38.723013,-90.511985 38.724351999999996
59	60	-1	0	0	0	0	-90.502291 38.71325,-90.502175 38.713296,-90.502085 38.713336
59	295	-1	0	0	0	0	-90.502291 38.71325,-90.501943 38.712644
53	50	-1	0	0	0	0	-90.500242 38.710280999999995,-90.500337 38.710240999999996,-90.50045 38.710193000000004
53	58	-1	0	0	0	0	-90.500242 38.710280999999995,-90.50046 38.710657999999995
35	36	-1	0	0	0	0	-90.501484 38.709731000000005,-90.501393 38.709585000000004
35	122	-1	0	0	0	0	-90.501484 38.709731000000005,-90.502249 38.709374,-90.502484 38.709249
10	117	-1	0	0	0	0	-90.50455 38.708345,-90.504484 38.708211
60	59	-1	0	0	0	0	-90.502085 38.713336,-90.502175 38.713296,-90.502291 38.71325
60	292	-1	0	0	0	0	-90.502085 38.713336,-90.502382 38.713834,-90.502412 38.713885000000005
