ClusteringMethod	ComputationTime	K_LB	K	CCI	NHO	ATD	DMT
2028	371	3	1	1	7	7	196.68 626.88,199.95 621.42
371	2028	3	1	1	7	7	199.95 621.42,196.68 626.88
2292	371	3	1	1	24	24	194.82 624.2,199.95 621.42
371	2292	3	1	1	24	24	199.95 621.42,194.82 624.2
373	372	19	1	1	375	375	376.6 576.37,386.58 580.02
372	373	19	1	1	375	375	386.58 580.02,376.6 576.37
2031	372	19	1	1	130	130	386.74 590.88,386.58 580.02
372	2031	19	1	1	130	130	386.58 580.02,386.74 590.88
774	373	19	1	1	117	117	366.34 575.44,376.6 576.37
373	774	19	1	1	117	117	376.6 576.37,366.34 575.44
1680	373	19	1	1	57	57	376.63 570.3,376.6 576.37
373	1680	19	1	1	57	57	376.6 576.37,376.63 570.3
375	374	32	1	1	94	94	588.54 329.81,584.02 321.03
374	375	32	1	1	94	94	584.02 321.03,588.54 329.81
374	755	32	1	1	15	15	584.02 321.03,575.8 313.97
755	374	32	1	1	15	15	575.8 313.97,584.02 321.03
1749	375	32	1	1	89	89	587.24 339.24,588.54 329.81
375	1749	32	1	1	89	89	588.54 329.81,587.24 339.24
742	376	5	1	1	24	24	268.77 621.0,273.81 629.39
376	742	5	1	1	24	24	273.81 629.39,268.77 621.0
376	744	5	1	1	40	40	273.81 629.39,274.15 637.77
744	376	5	1	1	40	40	274.15 637.77,273.81 629.39
379	377	19	1	1	631	631	353.2 592.79,359.03 589.45
377	379	19	1	1	631	631	359.03 589.45,353.2 592.79
776	377	19	1	1	78	78	356.85 582.77,359.03 589.45
377	776	19	1	1	78	78	359.03 589.45,356.85 582.77
759	378	41	1	1	227	227	449.81 284.26,452.57 295.43
378	759	41	1	1	227	227	452.57 295.43,449.81 284.26
1614	379	19	1	1	123	123	342.0 591.52,353.2 592.79
379	1614	19	1	1	123	123	353.2 592.79,342.0 591.52
379	1998	19	1	1	138	138	353.2 592.79,362.53 595.89
1998	379	19	1	1	138	138	362.53 595.89,353.2 592.79
380	382	17	1	1	56	56	595.78 608.07,590.87 609.04
382	380	17	1	1	56	56	590.87 609.04,595.78 608.07
1815	380	17	1	1	92	92	597.25 611.71,595.78 608.07
380	1815	17	1	1	92	92	595.78 608.07,597.25 611.71
382	384	17	1	1	256	256	590.87 609.04,585.18 613.24
384	382	17	1	1	256	256	585.18 613.24,590.87 609.04
382	386	17	1	1	97	97	590.87 609.04,593.57 603.98
386	382	17	1	1	97	97	593.57 603.98,590.87 609.04
384	383	17	1	1	112	112	585.18 613.24,579.74 620.0
383	384	17	1	1	112	112	579.74 620.0,585.18 613.24
383	1535	34	1	1	101	101	579.74 620.0,566.3 625.93
1535	383	34	1	1	101	101	566.3 625.93,579.74 620.0
1814	383	17	1	1	200	200	591.84 617.09,579.74 620.0
383	1814	17	1	1	200	200	579.74 620.0,591.84 617.09
2091	384	17	1	1	95	95	588.24 607.97,585.18 613.24
384	2091	17	1	1	95	95	585.18 613.24,588.24 607.97
385	399	34	1	1	243	243	544.14 692.16,546.64 696.31
399	385	34	1	1	243	243	546.64 696.31,544.14 692.16
386	2091	17	1	1	260	260	593.57 603.98,588.24 607.97
2091	386	17	1	1	260	260	588.24 607.97,593.57 603.98
387	2058	45	1	1	59	59	517.88 557.22,512.44 560.13
2058	387	45	1	1	59	59	512.44 560.13,517.88 557.22
389	388	0	1	1	251	251	478.76 742.6,478.25 748.22
388	389	0	1	1	251	251	478.25 748.22,478.76 742.6
389	1970	0	1	1	126	126	478.76 742.6,472.44 738.16
1970	389	0	1	1	126	126	472.44 738.16,478.76 742.6
391	390	32	1	1	86	86	565.12 308.21,553.13 302.75
390	391	32	1	1	86	86	553.13 302.75,565.12 308.21
392	390	32	1	1	283	283	533.03 305.26,553.13 302.75
390	392	32	1	1	283	283	553.13 302.75,533.03 305.26
390	790	32	1	1	328	328	553.13 302.75,567.69 294.06
790	390	32	1	1	328	328	567.69 294.06,553.13 302.75
755	391	32	1	1	91	91	575.8 313.97,565.12 308.21
391	755	32	1	1	91	91	565.12 308.21,575.8 313.97
1778	392	32	1	1	38	38	512.65 307.61,533.03 305.26
392	1778	32	1	1	38	38	533.03 305.26,512.65 307.61
394	393	26	1	1	515	515	220.38 425.42,224.79 432.28
393	394	26	1	1	515	515	224.79 432.28,220.38 425.42
393	720	26	1	1	41	41	224.79 432.28,226.96 435.29
720	393	26	1	1	41	41	226.96 435.29,224.79 432.28
806	394	26	1	1	273	273	215.36 420.09,220.38 425.42
394	806	26	1	1	273	273	220.38 425.42,215.36 420.09
396	395	3	1	1	37	37	208.21 577.6,220.35 567.82
395	396	3	1	1	37	37	220.35 567.82,208.21 577.6
412	395	3	1	1	182	182	222.75 551.15,220.35 567.82
395	412	3	1	1	182	182	220.35 567.82,222.75 551.15
395	2119	3	1	1	92	92	220.35 567.82,232.17 576.06
2119	395	3	1	1	92	92	232.17 576.06,220.35 567.82
770	396	3	1	1	41	41	197.56 586.55,208.21 577.6
396	770	3	1	1	41	41	208.21 577.6,197.56 586.55
1904	396	3	1	1	36	36	203.37 578.47,208.21 577.6
396	1904	3	1	1	36	36	208.21 577.6,203.37 578.47
396	1905	3	1	1	42	42	208.21 577.6,205.54 581.68
1905	396	3	1	1	42	42	205.54 581.68,208.21 577.6
398	397	29	1	1	336	336	358.85 425.04,360.85 429.3
397	398	29	1	1	336	336	360.85 429.3,358.85 425.04
402	397	29	1	1	129	129	354.34 436.87,360.85 429.3
397	402	29	1	1	129	129	360.85 429.3,354.34 436.87
397	747	29	1	1	117	117	360.85 429.3,368.45 423.48
747	397	29	1	1	117	117	368.45 423.48,360.85 429.3
780	398	29	1	1	113	113	363.92 416.02,358.85 425.04
398	780	29	1	1	113	113	358.85 425.04,363.92 416.02
398	786	29	1	1	115	115	358.85 425.04,353.22 433.32
786	398	29	1	1	115	115	353.22 433.32,358.85 425.04
401	400	5	1	1	35	35	297.89 627.62,297.51 631.13
400	401	5	1	1	35	35	297.51 631.13,297.89 627.62
401	767	5	1	1	95	95	297.89 627.62,304.9 625.26
767	401	5	1	1	95	95	304.9 625.26,297.89 627.62
775	401	5	1	1	105	105	291.43 629.3,297.89 627.62
401	775	5	1	1	105	105	297.89 627.62,291.43 629.3
403	402	29	1	1	99	99	349.89 445.9,354.34 436.87
402	403	29	1	1	99	99	354.34 436.87,349.89 445.9
1647	402	29	1	1	112	112	350.23 433.1,354.34 436.87
402	1647	29	1	1	112	112	354.34 436.87,350.23 433.1
785	403	29	1	1	119	119	348.23 442.33,349.89 445.9
403	785	29	1	1	119	119	349.89 445.9,348.23 442.33
403	2342	29	1	1	41	41	349.89 445.9,345.85 455.76
2342	403	29	1	1	41	41	345.85 455.76,349.89 445.9
405	404	32	1	1	142	142	393.44 266.19,399.35 275.28
404	405	32	1	1	142	142	399.35 275.28,393.44 266.19
404	411	32	1	1	67	67	399.35 275.28,406.64 285.46
411	404	32	1	1	67	67	406.64 285.46,399.35 275.28
787	405	32	1	1	8	8	388.45 258.89,393.44 266.19
405	787	32	1	1	8	8	393.44 266.19,388.45 258.89
406	1697	45	1	1	228	228	521.8 588.32,516.52 585.16
1697	406	45	1	1	228	228	516.52 585.16,521.8 588.32
1928	406	45	1	1	56	56	522.04 592.85,521.8 588.32
406	1928	45	1	1	56	56	521.8 588.32,522.04 592.85
408	407	15	1	1	67	67	161.82 438.94,164.39 444.17
407	408	15	1	1	67	67	164.39 444.17,161.82 438.94
1956	407	15	1	1	173	173	159.47 441.25,164.39 444.17
407	1956	15	1	1	173	173	164.39 444.17,159.47 441.25
407	2195	15	1	1	36	36	164.39 444.17,170.07 451.29
2195	407	15	1	1	36	36	170.07 451.29,164.39 444.17
409	1778	32	1	1	49	49	492.08 310.13,512.65 307.61
1778	409	32	1	1	49	49	512.65 307.61,492.08 310.13
2094	409	32	1	1	51	51	471.29 313.39,492.08 310.13
409	2094	32	1	1	51	51	492.08 310.13,471.29 313.39
411	414	32	1	1	88	88	406.64 285.46,414.56 296.4
414	411	32	1	1	88	88	414.56 296.4,406.64 285.46
413	412	3	1	1	9	9	218.71 538.14,222.75 551.15
412	413	3	1	1	9	9	222.75 551.15,218.71 538.14
1932	412	3	1	1	137	137	231.77 542.82,222.75 551.15
412	1932	3	1	1	137	137	222.75 551.15,231.77 542.82
413	791	15	1	1	238	238	218.71 538.14,224.98 551.43
791	413	15	1	1	238	238	224.98 551.43,218.71 538.14
812	413	15	1	1	156	156	211.22 519.57,218.71 538.14
413	812	15	1	1	156	156	218.71 538.14,211.22 519.57
472	414	32	1	1	370	370	403.05 299.74,414.56 296.4
414	472	32	1	1	370	370	414.56 296.4,403.05 299.74
414	778	32	1	1	145	145	414.56 296.4,429.67 303.38
778	414	32	1	1	145	145	429.67 303.38,414.56 296.4
418	417	29	1	1	165	165	337.05 465.39,341.16 458.17
417	418	29	1	1	165	165	341.16 458.17,337.05 465.39
449	418	29	1	1	144	144	334.57 475.57,337.05 465.39
418	449	29	1	1	144	144	337.05 465.39,334.57 475.57
462	418	29	1	1	309	309	332.92 469.75,337.05 465.39
418	462	29	1	1	309	309	337.05 465.39,332.92 469.75
1555	418	29	1	1	79	79	339.13 457.48,337.05 465.39
418	1555	29	1	1	79	79	337.05 465.39,339.13 457.48
810	419	33	1	1	14	14	326.68 343.37,333.65 347.61
419	810	33	1	1	14	14	333.65 347.61,326.68 343.37
1752	420	33	1	1	71	71	362.67 372.89,341.77 358.89
420	1752	33	1	1	71	71	341.77 358.89,362.67 372.89
420	1753	33	1	1	15	15	341.77 358.89,322.81 349.83
1753	420	33	1	1	15	15	322.81 349.83,341.77 358.89
422	421	33	1	1	97	97	321.42 311.95,325.83 324.38
421	422	33	1	1	97	97	325.83 324.38,321.42 311.95
792	421	33	1	1	292	292	323.2 320.65,325.83 324.38
421	792	33	1	1	292	292	325.83 324.38,323.2 320.65
421	2078	33	1	1	47	47	325.83 324.38,328.94 336.83
2078	421	33	1	1	47	47	328.94 336.83,325.83 324.38
813	422	33	1	1	94	94	317.36 300.25,321.42 311.95
422	813	33	1	1	94	94	321.42 311.95,317.36 300.25
1822	422	33	1	1	84	84	318.84 308.29,321.42 311.95
422	1822	33	1	1	84	84	321.42 311.95,318.84 308.29
424	423	15	1	1	193	193	222.31 514.25,224.58 511.08
423	424	15	1	1	193	193	224.58 511.08,222.31 514.25
424	850	15	1	1	189	189	222.31 514.25,219.71 518.1
850	424	15	1	1	189	189	219.71 518.1,222.31 514.25
426	425	4	1	1	20	20	509.62 658.38,508.48 653.47
425	426	4	1	1	20	20	508.48 653.47,509.62 658.38
425	1741	4	1	1	79	79	508.48 653.47,508.02 647.5
1741	425	4	1	1	79	79	508.02 647.5,508.48 653.47
1796	425	4	1	1	241	241	506.45 649.9,508.48 653.47
425	1796	4	1	1	241	241	508.48 653.47,506.45 649.9
428	427	45	1	1	83	83	527.13 589.32,523.26 585.93
427	428	45	1	1	83	83	523.26 585.93,527.13 589.32
427	1697	45	1	1	90	90	523.26 585.93,516.52 585.16
1697	427	45	1	1	90	90	516.52 585.16,523.26 585.93
1606	429	0	1	1	335	335	463.44 736.97,464.67 745.27
429	1606	0	1	1	335	335	464.67 745.27,463.44 736.97
431	430	45	1	1	321	321	508.54 567.39,505.26 556.29
430	431	45	1	1	321	321	505.26 556.29,508.54 567.39
430	481	45	1	1	146	146	505.26 556.29,498.31 557.62
481	430	45	1	1	146	146	498.31 557.62,505.26 556.29
430	1995	45	1	1	355	355	505.26 556.29,502.82 545.55
1995	430	45	1	1	355	355	502.82 545.55,505.26 556.29
2058	431	45	1	1	145	145	512.44 560.13,508.54 567.39
431	2058	45	1	1	145	145	508.54 567.39,512.44 560.13
433	432	33	1	1	30	30	321.62 338.75,320.4 334.63
432	433	33	1	1	30	30	320.4 334.63,321.62 338.75
433	810	33	1	1	53	53	321.62 338.75,326.68 343.37
810	433	33	1	1	53	53	326.68 343.37,321.62 338.75
2079	433	33	1	1	45	45	317.15 336.89,321.62 338.75
433	2079	33	1	1	45	45	321.62 338.75,317.15 336.89
435	434	15	1	1	68	68	171.27 434.86,171.64 440.37
434	435	15	1	1	68	68	171.64 440.37,171.27 434.86
434	450	15	1	1	79	79	171.64 440.37,168.14 435.78
450	434	15	1	1	79	79	168.14 435.78,171.64 440.37
434	1704	15	1	1	47	47	171.64 440.37,173.96 449.11
1704	434	15	1	1	47	47	173.96 449.11,171.64 440.37
437	436	33	1	1	85	85	353.83 368.33,357.84 370.54
436	437	33	1	1	85	85	357.84 370.54,353.83 368.33
436	1752	33	1	1	88	88	357.84 370.54,362.67 372.89
1752	436	33	1	1	88	88	362.67 372.89,357.84 370.54
2231	436	33	1	1	21	21	354.35 372.65,357.84 370.54
436	2231	33	1	1	21	21	357.84 370.54,354.35 372.65
2275	436	33	1	1	123	123	357.82 366.5,357.84 370.54
436	2275	33	1	1	123	123	357.84 370.54,357.82 366.5
439	438	27	1	1	185	185	281.55 590.45,279.7 586.08
438	439	27	1	1	185	185	279.7 586.08,281.55 590.45
438	1999	27	1	1	251	251	279.7 586.08,275.42 583.41
1999	438	27	1	1	251	251	275.42 583.41,279.7 586.08
438	2197	27	1	1	32	32	279.7 586.08,280.89 582.22
2197	438	27	1	1	32	32	280.89 582.22,279.7 586.08
441	440	33	1	1	338	338	304.77 272.14,309.84 279.06
440	441	33	1	1	338	338	309.84 279.06,304.77 272.14
440	814	33	1	1	79	79	309.84 279.06,313.25 289.16
814	440	33	1	1	79	79	313.25 289.16,309.84 279.06
1607	440	33	1	1	56	56	310.45 272.22,309.84 279.06
440	1607	33	1	1	56	56	309.84 279.06,310.45 272.22
807	441	33	1	1	132	132	300.66 268.69,304.77 272.14
441	807	33	1	1	132	132	304.77 272.14,300.66 268.69
808	441	33	1	1	119	119	302.64 266.15,304.77 272.14
441	808	33	1	1	119	119	304.77 272.14,302.64 266.15
1976	444	7	1	1	76	76	322.91 600.02,329.22 584.09
444	1976	7	1	1	76	76	329.22 584.09,322.91 600.02
444	2062	7	1	1	136	136	329.22 584.09,335.94 587.6
2062	444	7	1	1	136	136	335.94 587.6,329.22 584.09
446	445	45	1	1	146	146	516.48 545.89,510.37 545.07
445	446	45	1	1	146	146	510.37 545.07,516.48 545.89
445	459	45	1	1	137	137	510.37 545.07,511.75 536.82
459	445	45	1	1	137	137	511.75 536.82,510.37 545.07
445	1995	45	1	1	144	144	510.37 545.07,502.82 545.55
1995	445	45	1	1	144	144	502.82 545.55,510.37 545.07
1176	446	45	1	1	141	141	521.86 543.3,516.48 545.89
446	1176	45	1	1	141	141	516.48 545.89,521.86 543.3
448	1796	4	1	1	200	200	505.94 643.81,506.45 649.9
1796	448	4	1	1	200	200	506.45 649.9,505.94 643.81
462	449	29	1	1	239	239	332.92 469.75,334.57 475.57
449	462	29	1	1	239	239	334.57 475.57,332.92 469.75
470	449	14	1	1	77	77	328.67 491.09,334.57 475.57
449	470	14	1	1	77	77	334.57 475.57,328.67 491.09
449	2311	29	1	1	360	360	334.57 475.57,340.94 465.75
2311	449	29	1	1	360	360	340.94 465.75,334.57 475.57
454	453	15	1	1	162	162	237.88 556.35,244.04 556.96
453	454	15	1	1	162	162	244.04 556.96,237.88 556.35
453	860	15	1	1	143	143	244.04 556.96,252.6 561.7
860	453	15	1	1	143	143	252.6 561.7,244.04 556.96
861	453	15	1	1	209	209	237.74 551.34,244.04 556.96
453	861	15	1	1	209	209	244.04 556.96,237.74 551.34
809	454	15	1	1	198	198	232.21 553.53,237.88 556.35
454	809	15	1	1	198	198	237.88 556.35,232.21 553.53
456	455	28	1	1	28	28	218.52 192.59,216.29 197.31
455	456	28	1	1	28	28	216.29 197.31,218.52 192.59
455	469	28	1	1	146	146	216.29 197.31,210.74 202.25
469	455	28	1	1	146	146	210.74 202.25,216.29 197.31
2210	455	28	1	1	66	66	214.3 196.76,216.29 197.31
455	2210	28	1	1	66	66	216.29 197.31,214.3 196.76
459	1179	45	1	1	118	118	511.75 536.82,507.79 531.28
1179	459	45	1	1	118	118	507.79 531.28,511.75 536.82
1715	459	45	1	1	425	425	516.94 532.52,511.75 536.82
459	1715	45	1	1	425	425	511.75 536.82,516.94 532.52
473	462	9	1	1	70	70	326.8 469.25,332.92 469.75
462	473	9	1	1	70	70	332.92 469.75,326.8 469.25
464	463	28	1	1	71	71	215.99 233.18,221.7 245.6
463	464	28	1	1	71	71	221.7 245.6,215.99 233.18
1756	463	28	1	1	93	93	221.78 236.17,221.7 245.6
463	1756	28	1	1	93	93	221.7 245.6,221.78 236.17
463	1906	28	1	1	188	188	221.7 245.6,223.72 261.45
1906	463	28	1	1	188	188	223.72 261.45,221.7 245.6
846	464	28	1	1	113	113	215.76 223.09,215.99 233.18
464	846	28	1	1	113	113	215.99 233.18,215.76 223.09
464	2169	28	1	1	51	51	215.99 233.18,208.59 226.95
2169	464	28	1	1	51	51	208.59 226.95,215.99 233.18
466	465	7	1	1	29	29	283.3 671.47,282.2 676.17
465	466	7	1	1	29	29	282.2 676.17,283.3 671.47
466	1548	7	1	1	41	41	283.3 671.47,288.44 663.79
1548	466	7	1	1	41	41	288.44 663.79,283.3 671.47
2299	466	7	1	1	60	60	278.93 675.76,283.3 671.47
466	2299	7	1	1	60	60	283.3 671.47,278.93 675.76
469	862	28	1	1	64	64	210.74 202.25,206.16 208.97
862	469	28	1	1	64	64	206.16 208.97,210.74 202.25
2379	469	28	1	1	46	46	207.71 197.42,210.74 202.25
469	2379	28	1	1	46	46	210.74 202.25,207.71 197.42
471	470	14	1	1	89	89	319.37 496.13,328.67 491.09
470	471	14	1	1	89	89	328.67 491.09,319.37 496.13
843	470	14	1	1	92	92	328.11 505.23,328.67 491.09
470	843	14	1	1	92	92	328.67 491.09,328.11 505.23
477	471	14	1	1	90	90	316.89 501.06,319.37 496.13
471	477	14	1	1	90	90	319.37 496.13,316.89 501.06
869	472	32	1	1	68	68	392.35 304.62,403.05 299.74
472	869	32	1	1	68	68	403.05 299.74,392.35 304.62
493	473	9	1	1	50	50	321.3 472.52,326.8 469.25
473	493	9	1	1	50	50	326.8 469.25,321.3 472.52
2300	473	9	1	1	139	139	326.02 464.9,326.8 469.25
473	2300	9	1	1	139	139	326.8 469.25,326.02 464.9
474	509	20	1	1	128	128	234.05 544.45,216.45 532.73
509	474	20	1	1	128	128	216.45 532.73,234.05 544.45
861	474	15	1	1	94	94	237.74 551.34,234.05 544.45
474	861	15	1	1	94	94	234.05 544.45,237.74 551.34
476	475	15	1	1	96	96	222.48 524.15,225.04 530.18
475	476	15	1	1	96	96	225.04 530.18,222.48 524.15
850	476	15	1	1	23	23	219.71 518.1,222.48 524.15
476	850	15	1	1	23	23	222.48 524.15,219.71 518.1
497	477	14	1	1	79	79	304.88 498.7,316.89 501.06
477	497	14	1	1	79	79	316.89 501.06,304.88 498.7
477	843	14	1	1	93	93	316.89 501.06,328.11 505.23
843	477	14	1	1	93	93	328.11 505.23,316.89 501.06
479	478	15	1	1	66	66	185.39 464.79,189.96 474.24
478	479	15	1	1	66	66	189.96 474.24,185.39 464.79
478	499	15	1	1	42	42	189.96 474.24,193.69 484.83
499	478	15	1	1	42	42	193.69 484.83,189.96 474.24
2212	478	15	1	1	56	56	190.69 470.3,189.96 474.24
478	2212	15	1	1	56	56	189.96 474.24,190.69 470.3
873	479	15	1	1	69	69	181.44 457.25,185.39 464.79
479	873	15	1	1	69	69	185.39 464.79,181.44 457.25
479	1549	15	1	1	63	63	185.39 464.79,181.41 462.45
1549	479	15	1	1	63	63	181.41 462.45,185.39 464.79
481	480	43	1	1	142	142	498.31 557.62,490.99 555.56
480	481	43	1	1	142	142	490.99 555.56,498.31 557.62
482	480	43	1	1	164	164	488.32 563.44,490.99 555.56
480	482	43	1	1	164	164	490.99 555.56,488.32 563.44
480	522	43	1	1	299	299	490.99 555.56,485.67 552.06
522	480	43	1	1	299	299	485.67 552.06,490.99 555.56
482	521	43	1	1	347	347	488.32 563.44,481.59 562.26
521	482	43	1	1	347	347	481.59 562.26,488.32 563.44
484	483	1	1	1	166	166	503.17 610.73,501.54 606.45
483	484	1	1	1	166	166	501.54 606.45,503.17 610.73
1869	484	1	1	1	95	95	505.14 607.54,503.17 610.73
484	1869	1	1	1	95	95	503.17 610.73,505.14 607.54
486	514	22	1	1	50	50	444.49 676.29,430.95 678.37
514	486	22	1	1	50	50	430.95 678.37,444.49 676.29
487	1636	15	1	1	112	112	215.15 518.1,205.98 509.55
1636	487	15	1	1	112	112	205.98 509.55,215.15 518.1
871	488	15	1	1	89	89	213.9 514.88,210.09 509.61
488	871	15	1	1	89	89	210.09 509.61,213.9 514.88
490	489	7	1	1	106	106	309.27 630.07,316.79 614.24
489	490	7	1	1	106	106	316.79 614.24,309.27 630.07
489	848	7	1	1	27	27	316.79 614.24,320.71 607.25
848	489	7	1	1	27	27	320.71 607.25,316.79 614.24
1685	489	7	1	1	553	553	314.68 616.25,316.79 614.24
489	1685	7	1	1	553	553	316.79 614.24,314.68 616.25
489	1976	7	1	1	66	66	316.79 614.24,322.91 600.02
1976	489	7	1	1	66	66	322.91 600.02,316.79 614.24
494	490	7	1	1	73	73	300.37 642.62,309.27 630.07
490	494	7	1	1	73	73	309.27 630.07,300.37 642.62
534	490	7	1	1	36	36	309.5 639.24,309.27 630.07
490	534	7	1	1	36	36	309.27 630.07,309.5 639.24
492	491	22	1	1	54	54	430.64 694.96,431.43 689.95
491	492	22	1	1	54	54	431.43 689.95,430.64 694.96
1929	491	22	1	1	23	23	437.71 689.11,431.43 689.95
491	1929	22	1	1	23	23	431.43 689.95,437.71 689.11
2248	493	9	1	1	53	53	316.68 477.74,321.3 472.52
493	2248	9	1	1	53	53	321.3 472.52,316.68 477.74
2380	493	9	1	1	166	166	319.9 468.69,321.3 472.52
493	2380	9	1	1	166	166	321.3 472.52,319.9 468.69
495	494	7	1	1	15	15	294.45 654.28,300.37 642.62
494	495	7	1	1	15	15	300.37 642.62,294.45 654.28
494	2001	7	1	1	43	43	300.37 642.62,293.35 646.01
2001	494	7	1	1	43	43	293.35 646.01,300.37 642.62
1548	495	7	1	1	38	38	288.44 663.79,294.45 654.28
495	1548	7	1	1	38	38	294.45 654.28,288.44 663.79
2373	495	7	1	1	28	28	293.05 659.13,294.45 654.28
495	2373	7	1	1	28	28	294.45 654.28,293.05 659.13
497	496	14	1	1	268	268	304.88 498.7,303.66 504.35
496	497	14	1	1	268	268	303.66 504.35,304.88 498.7
895	496	14	1	1	143	143	299.37 508.08,303.66 504.35
496	895	14	1	1	143	143	303.66 504.35,299.37 508.08
496	2343	14	1	1	125	125	303.66 504.35,305.7 507.41
2343	496	14	1	1	125	125	305.7 507.41,303.66 504.35
896	497	14	1	1	142	142	299.26 502.0,304.88 498.7
497	896	14	1	1	142	142	304.88 498.7,299.26 502.0
932	497	14	1	1	375	375	295.49 491.78,304.88 498.7
497	932	14	1	1	375	375	304.88 498.7,295.49 491.78
499	498	15	1	1	87	87	193.69 484.83,194.63 487.89
498	499	15	1	1	87	87	194.63 487.89,193.69 484.83
498	898	15	1	1	141	141	194.63 487.89,184.11 484.47
898	498	15	1	1	141	141	184.11 484.47,194.63 487.89
816	499	15	1	1	313	313	184.88 472.04,193.69 484.83
499	816	15	1	1	313	313	193.69 484.83,184.88 472.04
499	836	15	1	1	151	151	193.69 484.83,202.74 501.82
836	499	15	1	1	151	151	202.74 501.82,193.69 484.83
504	503	9	1	1	34	34	309.96 469.23,313.3 472.2
503	504	9	1	1	34	34	313.3 472.2,309.96 469.23
503	2248	9	1	1	128	128	313.3 472.2,316.68 477.74
2248	503	9	1	1	128	128	316.68 477.74,313.3 472.2
503	2408	9	1	1	126	126	313.3 472.2,312.81 467.6
2408	503	9	1	1	126	126	312.81 467.6,313.3 472.2
508	507	27	1	1	140	140	268.8 588.33,264.33 595.57
507	508	27	1	1	140	140	264.33 595.57,268.8 588.33
507	1936	27	1	1	142	142	264.33 595.57,256.44 602.66
1936	507	27	1	1	142	142	256.44 602.66,264.33 595.57
507	1959	27	1	1	280	280	264.33 595.57,270.78 592.42
1959	507	27	1	1	280	280	270.78 592.42,264.33 595.57
508	1782	27	1	1	98	98	268.8 588.33,272.84 579.66
1782	508	27	1	1	98	98	272.84 579.66,268.8 588.33
508	1959	27	1	1	304	304	268.8 588.33,270.78 592.42
1959	508	27	1	1	304	304	270.78 592.42,268.8 588.33
510	509	20	1	1	178	178	205.35 520.53,216.45 532.73
509	510	20	1	1	178	178	216.45 532.73,205.35 520.53
509	511	20	1	1	54	54	216.45 532.73,202.32 530.15
511	509	20	1	1	54	54	202.32 530.15,216.45 532.73
510	547	20	1	1	140	140	205.35 520.53,197.12 518.8
547	510	20	1	1	140	140	197.12 518.8,205.35 520.53
1707	510	20	1	1	100	100	196.93 508.33,205.35 520.53
510	1707	20	1	1	100	100	205.35 520.53,196.93 508.33
511	546	20	1	1	90	90	202.32 530.15,195.09 523.99
546	511	20	1	1	90	90	195.09 523.99,202.32 530.15
511	2172	20	1	1	323	323	202.32 530.15,190.86 531.08
2172	511	20	1	1	323	323	190.86 531.08,202.32 530.15
513	512	41	1	1	379	379	425.71 291.3,424.89 281.77
512	513	41	1	1	379	379	424.89 281.77,425.71 291.3
625	512	41	1	1	128	128	420.67 276.39,424.89 281.77
512	625	41	1	1	128	128	424.89 281.77,420.67 276.39
2000	512	41	1	1	117	117	428.19 274.95,424.89 281.77
512	2000	41	1	1	117	117	424.89 281.77,428.19 274.95
587	513	41	1	1	159	159	427.62 301.53,425.71 291.3
513	587	41	1	1	159	159	425.71 291.3,427.62 301.53
834	513	41	1	1	61	61	422.77 288.72,425.71 291.3
513	834	41	1	1	61	61	425.71 291.3,422.77 288.72
514	1585	22	1	1	79	79	430.95 678.37,418.83 675.78
1585	514	22	1	1	79	79	418.83 675.78,430.95 678.37
2376	516	22	1	1	42	42	420.45 700.69,421.19 695.6
516	2376	22	1	1	42	42	421.19 695.6,420.45 700.69
517	1996	22	1	1	197	197	419.16 708.86,412.68 712.67
1996	517	22	1	1	197	197	412.68 712.67,419.16 708.86
519	518	22	1	1	76	76	414.59 665.81,416.59 654.35
518	519	22	1	1	76	76	416.59 654.35,414.59 665.81
1585	519	22	1	1	285	285	418.83 675.78,414.59 665.81
519	1585	22	1	1	285	285	414.59 665.81,418.83 675.78
2016	520	4	1	1	62	62	482.33 668.47,477.03 663.08
520	2016	4	1	1	62	62	477.03 663.08,482.33 668.47
2143	520	4	1	1	209	209	473.73 652.79,477.03 663.08
520	2143	4	1	1	209	209	477.03 663.08,473.73 652.79
522	521	43	1	1	147	147	485.67 552.06,481.59 562.26
521	522	43	1	1	147	147	481.59 562.26,485.67 552.06
522	537	43	1	1	139	139	485.67 552.06,483.71 541.97
537	522	43	1	1	139	139	483.71 541.97,485.67 552.06
1585	523	22	1	1	98	98	418.83 675.78,408.53 672.93
523	1585	22	1	1	98	98	408.53 672.93,418.83 675.78
523	2245	22	1	1	99	99	408.53 672.93,398.75 671.24
2245	523	22	1	1	99	99	398.75 671.24,408.53 672.93
524	550	4	1	1	183	183	483.96 620.31,471.26 629.22
550	524	4	1	1	183	183	471.26 629.22,483.96 620.31
1531	524	4	1	1	203	203	479.15 604.63,483.96 620.31
524	1531	4	1	1	203	203	483.96 620.31,479.15 604.63
526	525	37	1	1	325	325	494.8 521.29,485.63 527.7
525	526	37	1	1	325	325	485.63 527.7,494.8 521.29
1530	525	37	1	1	142	142	490.01 537.45,485.63 527.7
525	1530	37	1	1	142	142	485.63 527.7,490.01 537.45
525	1816	37	1	1	262	262	485.63 527.7,476.84 534.8
1816	525	37	1	1	262	262	476.84 534.8,485.63 527.7
1178	526	37	1	1	146	146	498.88 533.69,494.8 521.29
526	1178	37	1	1	146	146	494.8 521.29,498.88 533.69
